"Date","Open","High","Low","Close"
"Fri Mar 04 2022 15:01:00 GMT+0530 (India Standard Time)","34594.65","34600.45","34554.20","34558.25"
"Fri Mar 04 2022 15:02:00 GMT+0530 (India Standard Time)","34557.50","34557.65","34494.25","34545.60"
"Fri Mar 04 2022 15:03:00 GMT+0530 (India Standard Time)","34547.70","34547.70","34515.75","34526.50"
"Fri Mar 04 2022 15:04:00 GMT+0530 (India Standard Time)","34526.50","34540.35","34517.65","34523.90"
"Fri Mar 04 2022 15:05:00 GMT+0530 (India Standard Time)","34523.70","34532.80","34499.70","34532.80"
"Fri Mar 04 2022 15:06:00 GMT+0530 (India Standard Time)","34530.50","34530.50","34508.40","34512.70"
"Fri Mar 04 2022 15:07:00 GMT+0530 (India Standard Time)","34513.75","34513.75","34496.15","34499.80"
"Fri Mar 04 2022 15:08:00 GMT+0530 (India Standard Time)","34499.75","34500.15","34462.15","34462.65"
"Fri Mar 04 2022 15:09:00 GMT+0530 (India Standard Time)","34461.15","34472.70","34442.30","34449.20"
"Fri Mar 04 2022 15:10:00 GMT+0530 (India Standard Time)","34447.90","34450.40","34424.55","34437.05"
"Fri Mar 04 2022 15:11:00 GMT+0530 (India Standard Time)","34433.75","34464.20","34430.10","34445.40"
"Fri Mar 04 2022 15:12:00 GMT+0530 (India Standard Time)","34438.05","34456.05","34427.05","34447.25"
"Fri Mar 04 2022 15:13:00 GMT+0530 (India Standard Time)","34444.35","34476.15","34444.35","34461.75"
"Fri Mar 04 2022 15:14:00 GMT+0530 (India Standard Time)","34462.60","34464.00","34446.60","34460.20"
"Fri Mar 04 2022 15:15:00 GMT+0530 (India Standard Time)","34462.60","34467.15","34371.05","34379.55"
"Fri Mar 04 2022 15:16:00 GMT+0530 (India Standard Time)","34374.40","34374.40","34329.45","34340.50"
"Fri Mar 04 2022 15:17:00 GMT+0530 (India Standard Time)","34338.75","34388.00","34338.75","34388.00"
"Fri Mar 04 2022 15:18:00 GMT+0530 (India Standard Time)","34390.80","34395.10","34342.55","34353.45"
"Fri Mar 04 2022 15:19:00 GMT+0530 (India Standard Time)","34356.15","34356.15","34327.35","34330.00"
"Fri Mar 04 2022 15:20:00 GMT+0530 (India Standard Time)","34328.45","34360.35","34328.45","34342.65"
"Fri Mar 04 2022 15:21:00 GMT+0530 (India Standard Time)","34332.15","34351.65","34326.90","34346.45"
"Fri Mar 04 2022 15:22:00 GMT+0530 (India Standard Time)","34345.30","34370.50","34338.85","34370.50"
"Fri Mar 04 2022 15:23:00 GMT+0530 (India Standard Time)","34371.30","34394.20","34357.65","34357.65"
"Fri Mar 04 2022 15:24:00 GMT+0530 (India Standard Time)","34355.45","34357.75","34326.15","34326.15"
"Fri Mar 04 2022 15:25:00 GMT+0530 (India Standard Time)","34324.55","34378.10","34321.20","34370.95"
"Fri Mar 04 2022 15:26:00 GMT+0530 (India Standard Time)","34371.45","34371.45","34329.25","34337.60"
"Fri Mar 04 2022 15:27:00 GMT+0530 (India Standard Time)","34336.35","34352.15","34333.65","34349.10"
"Fri Mar 04 2022 15:28:00 GMT+0530 (India Standard Time)","34349.60","34351.05","34343.75","34349.00"
"Fri Mar 04 2022 15:29:00 GMT+0530 (India Standard Time)","34350.10","34379.55","34343.30","34376.35"
"Mon Mar 07 2022 09:15:00 GMT+0530 (India Standard Time)","33278.15","33532.95","33255.65","33388.70"
"Mon Mar 07 2022 09:16:00 GMT+0530 (India Standard Time)","33388.70","33392.35","33251.15","33254.65"
"Mon Mar 07 2022 09:17:00 GMT+0530 (India Standard Time)","33255.40","33260.80","33137.05","33191.00"
"Mon Mar 07 2022 09:18:00 GMT+0530 (India Standard Time)","33188.90","33197.10","33132.65","33148.95"
"Mon Mar 07 2022 09:19:00 GMT+0530 (India Standard Time)","33148.95","33164.20","33109.25","33131.25"
"Mon Mar 07 2022 09:20:00 GMT+0530 (India Standard Time)","33131.25","33131.25","33097.60","33097.60"
"Mon Mar 07 2022 09:21:00 GMT+0530 (India Standard Time)","33096.50","33106.95","33072.50","33092.50"
"Mon Mar 07 2022 09:22:00 GMT+0530 (India Standard Time)","33092.50","33097.05","33060.75","33063.10"
"Mon Mar 07 2022 09:23:00 GMT+0530 (India Standard Time)","33064.00","33064.00","33012.25","33012.25"
"Mon Mar 07 2022 09:24:00 GMT+0530 (India Standard Time)","33012.25","33032.10","33012.25","33030.25"
"Mon Mar 07 2022 09:25:00 GMT+0530 (India Standard Time)","33030.25","33067.80","33023.75","33055.50"
"Mon Mar 07 2022 09:26:00 GMT+0530 (India Standard Time)","33055.50","33076.20","33041.25","33072.20"
"Mon Mar 07 2022 09:27:00 GMT+0530 (India Standard Time)","33072.20","33099.05","33031.50","33031.50"
"Mon Mar 07 2022 09:28:00 GMT+0530 (India Standard Time)","33035.15","33036.55","32967.20","32993.65"
"Mon Mar 07 2022 09:29:00 GMT+0530 (India Standard Time)","32996.35","33029.95","32995.15","33010.65"
"Mon Mar 07 2022 09:30:00 GMT+0530 (India Standard Time)","33000.95","33000.95","32975.95","32984.10"
"Mon Mar 07 2022 09:31:00 GMT+0530 (India Standard Time)","32985.90","32997.30","32947.85","32991.00"
"Mon Mar 07 2022 09:32:00 GMT+0530 (India Standard Time)","33002.60","33006.60","32923.15","32929.25"
"Mon Mar 07 2022 09:33:00 GMT+0530 (India Standard Time)","32932.30","32969.25","32916.60","32954.95"
"Mon Mar 07 2022 09:34:00 GMT+0530 (India Standard Time)","32954.95","32973.20","32927.25","32936.90"
"Mon Mar 07 2022 09:35:00 GMT+0530 (India Standard Time)","32935.80","32954.75","32917.80","32930.85"
"Mon Mar 07 2022 09:36:00 GMT+0530 (India Standard Time)","32930.60","32934.30","32923.10","32923.70"
"Mon Mar 07 2022 09:37:00 GMT+0530 (India Standard Time)","32923.70","32923.70","32923.70","32923.70"
"Mon Mar 07 2022 09:38:00 GMT+0530 (India Standard Time)","32923.70","32923.70","32923.70","32923.70"
"Mon Mar 07 2022 09:39:00 GMT+0530 (India Standard Time)","32923.70","32923.70","32923.70","32923.70"
"Mon Mar 07 2022 09:40:00 GMT+0530 (India Standard Time)","32923.70","32923.70","32923.70","32923.70"
"Mon Mar 07 2022 09:41:00 GMT+0530 (India Standard Time)","32923.70","32923.70","32923.70","32923.70"
"Mon Mar 07 2022 09:42:00 GMT+0530 (India Standard Time)","32923.70","32923.70","32923.70","32923.70"
"Mon Mar 07 2022 09:43:00 GMT+0530 (India Standard Time)","32923.70","32923.70","32923.70","32923.70"
"Mon Mar 07 2022 09:44:00 GMT+0530 (India Standard Time)","32923.70","32923.70","32923.70","32923.70"
"Mon Mar 07 2022 09:45:00 GMT+0530 (India Standard Time)","32923.70","32933.50","32917.35","32929.50"
"Mon Mar 07 2022 09:46:00 GMT+0530 (India Standard Time)","32927.10","32927.10","32895.10","32906.60"
"Mon Mar 07 2022 09:47:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 09:48:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 09:49:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 09:50:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 09:51:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 09:52:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 09:53:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 09:58:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 09:59:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:00:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:01:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:02:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:03:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:04:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:05:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:06:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:07:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:08:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:09:00 GMT+0530 (India Standard Time)","32906.60","32906.60","32906.60","32906.60"
"Mon Mar 07 2022 10:56:00 GMT+0530 (India Standard Time)","33277.25","33389.20","33277.25","33355.95"
"Mon Mar 07 2022 10:57:00 GMT+0530 (India Standard Time)","33374.25","33521.30","33144.00","33172.40"
"Mon Mar 07 2022 10:58:00 GMT+0530 (India Standard Time)","33148.20","33169.40","33065.35","33076.55"
"Mon Mar 07 2022 10:59:00 GMT+0530 (India Standard Time)","33078.00","33102.60","32975.75","32975.75"
"Mon Mar 07 2022 11:00:00 GMT+0530 (India Standard Time)","32994.80","33015.70","32888.90","32929.00"
"Mon Mar 07 2022 11:01:00 GMT+0530 (India Standard Time)","32927.55","32954.35","32830.45","32837.50"
"Mon Mar 07 2022 11:02:00 GMT+0530 (India Standard Time)","32832.65","32903.00","32822.55","32857.80"
"Mon Mar 07 2022 11:03:00 GMT+0530 (India Standard Time)","32854.85","32939.10","32842.65","32904.55"
"Mon Mar 07 2022 11:04:00 GMT+0530 (India Standard Time)","32885.15","32934.40","32835.10","32856.80"
"Mon Mar 07 2022 11:05:00 GMT+0530 (India Standard Time)","32838.70","32838.70","32673.05","32701.90"
"Mon Mar 07 2022 11:06:00 GMT+0530 (India Standard Time)","32724.80","32817.25","32676.55","32676.75"
"Mon Mar 07 2022 11:07:00 GMT+0530 (India Standard Time)","32676.65","32751.80","32636.85","32721.65"
"Mon Mar 07 2022 11:08:00 GMT+0530 (India Standard Time)","32704.25","32938.65","32704.25","32927.90"
"Mon Mar 07 2022 11:09:00 GMT+0530 (India Standard Time)","32932.35","32988.40","32799.10","32864.25"
"Mon Mar 07 2022 11:10:00 GMT+0530 (India Standard Time)","32864.80","32896.55","32842.85","32888.35"
"Mon Mar 07 2022 11:11:00 GMT+0530 (India Standard Time)","32887.35","32893.15","32861.75","32882.40"
"Mon Mar 07 2022 11:12:00 GMT+0530 (India Standard Time)","32878.25","32900.35","32872.45","32896.70"
"Mon Mar 07 2022 11:13:00 GMT+0530 (India Standard Time)","32896.70","32904.75","32884.10","32902.20"
