"Date","Open","High","Low","Close"
"Tue Nov 02 2021 15:18:00 GMT+0530 (India Standard Time)","39948.80","39951.00","39934.25","39947.10"
"Tue Nov 02 2021 15:19:00 GMT+0530 (India Standard Time)","39941.60","39952.05","39931.05","39935.10"
"Tue Nov 02 2021 15:20:00 GMT+0530 (India Standard Time)","39934.45","39949.85","39931.35","39939.90"
"Tue Nov 02 2021 15:21:00 GMT+0530 (India Standard Time)","39936.80","39953.45","39910.65","39924.00"
"Tue Nov 02 2021 15:22:00 GMT+0530 (India Standard Time)","39922.00","39943.20","39913.90","39937.15"
"Tue Nov 02 2021 15:23:00 GMT+0530 (India Standard Time)","39943.90","39949.05","39931.85","39941.25"
"Tue Nov 02 2021 15:24:00 GMT+0530 (India Standard Time)","39946.50","39949.70","39934.25","39939.00"
"Tue Nov 02 2021 15:25:00 GMT+0530 (India Standard Time)","39939.20","39941.25","39928.80","39928.80"
"Tue Nov 02 2021 15:26:00 GMT+0530 (India Standard Time)","39927.95","39929.10","39898.80","39906.25"
"Tue Nov 02 2021 15:27:00 GMT+0530 (India Standard Time)","39906.95","39917.20","39892.25","39909.35"
"Tue Nov 02 2021 15:28:00 GMT+0530 (India Standard Time)","39913.20","39921.25","39879.45","39880.25"
"Tue Nov 02 2021 15:29:00 GMT+0530 (India Standard Time)","39879.90","39897.15","39874.05","39897.15"
"Wed Nov 03 2021 09:15:00 GMT+0530 (India Standard Time)","40040.65","40040.65","39981.95","40025.00"
"Wed Nov 03 2021 09:16:00 GMT+0530 (India Standard Time)","40025.35","40028.80","39972.45","39994.90"
"Wed Nov 03 2021 09:17:00 GMT+0530 (India Standard Time)","39998.45","40039.15","39998.45","40031.30"
"Wed Nov 03 2021 09:18:00 GMT+0530 (India Standard Time)","40037.55","40039.05","39990.45","40016.75"
"Wed Nov 03 2021 09:19:00 GMT+0530 (India Standard Time)","40019.50","40020.80","39964.75","40010.10"
"Wed Nov 03 2021 09:20:00 GMT+0530 (India Standard Time)","40008.95","40019.55","39958.10","40009.15"
"Wed Nov 03 2021 09:21:00 GMT+0530 (India Standard Time)","40011.65","40011.65","39971.20","39992.00"
"Wed Nov 03 2021 09:22:00 GMT+0530 (India Standard Time)","39987.55","39999.35","39968.30","39971.90"
"Wed Nov 03 2021 09:23:00 GMT+0530 (India Standard Time)","39975.10","40033.80","39963.85","40010.25"
"Wed Nov 03 2021 09:24:00 GMT+0530 (India Standard Time)","40013.00","40030.40","39983.45","39987.55"
"Wed Nov 03 2021 09:25:00 GMT+0530 (India Standard Time)","39993.20","40008.40","39983.30","40008.40"
"Wed Nov 03 2021 09:26:00 GMT+0530 (India Standard Time)","40011.05","40048.95","40008.25","40043.40"
"Wed Nov 03 2021 09:27:00 GMT+0530 (India Standard Time)","40048.05","40055.30","40025.05","40028.60"
"Wed Nov 03 2021 09:28:00 GMT+0530 (India Standard Time)","40031.50","40059.30","40028.80","40052.05"
"Wed Nov 03 2021 09:29:00 GMT+0530 (India Standard Time)","40053.30","40063.40","40040.20","40054.35"
"Wed Nov 03 2021 09:30:00 GMT+0530 (India Standard Time)","40050.95","40058.70","40027.70","40053.85"
"Wed Nov 03 2021 09:31:00 GMT+0530 (India Standard Time)","40051.65","40059.85","40037.15","40053.85"
"Wed Nov 03 2021 09:32:00 GMT+0530 (India Standard Time)","40053.95","40054.95","40039.15","40049.55"
"Wed Nov 03 2021 09:33:00 GMT+0530 (India Standard Time)","40048.00","40091.25","40035.85","40091.25"
"Wed Nov 03 2021 09:34:00 GMT+0530 (India Standard Time)","40091.80","40103.45","40081.45","40095.00"
"Wed Nov 03 2021 09:35:00 GMT+0530 (India Standard Time)","40091.60","40130.35","40083.05","40128.50"
"Wed Nov 03 2021 09:36:00 GMT+0530 (India Standard Time)","40124.80","40129.45","40104.05","40124.55"
"Wed Nov 03 2021 09:37:00 GMT+0530 (India Standard Time)","40130.35","40160.20","40128.85","40144.45"
"Wed Nov 03 2021 09:38:00 GMT+0530 (India Standard Time)","40143.20","40151.10","40123.20","40140.10"
"Wed Nov 03 2021 09:39:00 GMT+0530 (India Standard Time)","40141.40","40142.90","40126.85","40132.70"
"Wed Nov 03 2021 09:40:00 GMT+0530 (India Standard Time)","40129.95","40148.90","40121.20","40140.05"
"Wed Nov 03 2021 09:41:00 GMT+0530 (India Standard Time)","40146.20","40146.40","40121.30","40135.05"
"Wed Nov 03 2021 09:42:00 GMT+0530 (India Standard Time)","40132.75","40133.90","40094.85","40100.70"
"Wed Nov 03 2021 09:43:00 GMT+0530 (India Standard Time)","40101.20","40137.75","40092.20","40137.70"
"Wed Nov 03 2021 09:44:00 GMT+0530 (India Standard Time)","40131.30","40135.75","40105.90","40110.20"
"Wed Nov 03 2021 09:45:00 GMT+0530 (India Standard Time)","40114.50","40127.70","40110.80","40110.95"
"Wed Nov 03 2021 09:46:00 GMT+0530 (India Standard Time)","40116.10","40131.00","40101.65","40128.20"
"Wed Nov 03 2021 09:47:00 GMT+0530 (India Standard Time)","40120.85","40136.75","40107.40","40108.10"
"Wed Nov 03 2021 09:48:00 GMT+0530 (India Standard Time)","40108.50","40125.35","40101.15","40125.35"
"Wed Nov 03 2021 09:49:00 GMT+0530 (India Standard Time)","40125.90","40144.65","40122.00","40130.35"
"Wed Nov 03 2021 09:50:00 GMT+0530 (India Standard Time)","40133.55","40136.05","40114.40","40133.75"
"Wed Nov 03 2021 09:51:00 GMT+0530 (India Standard Time)","40131.95","40133.25","40110.60","40121.50"
"Wed Nov 03 2021 09:52:00 GMT+0530 (India Standard Time)","40116.75","40135.65","40116.75","40118.90"
"Wed Nov 03 2021 09:53:00 GMT+0530 (India Standard Time)","40120.60","40123.60","40101.80","40118.80"
"Wed Nov 03 2021 09:54:00 GMT+0530 (India Standard Time)","40118.55","40119.85","40099.55","40119.85"
"Wed Nov 03 2021 09:55:00 GMT+0530 (India Standard Time)","40125.95","40131.05","40111.75","40112.95"
"Wed Nov 03 2021 09:56:00 GMT+0530 (India Standard Time)","40113.25","40121.05","40109.55","40109.55"
"Wed Nov 03 2021 09:57:00 GMT+0530 (India Standard Time)","40107.35","40109.30","40042.75","40072.00"
"Wed Nov 03 2021 09:58:00 GMT+0530 (India Standard Time)","40068.95","40071.95","40044.50","40051.65"
"Wed Nov 03 2021 09:59:00 GMT+0530 (India Standard Time)","40052.30","40053.80","40031.25","40050.15"
"Wed Nov 03 2021 10:00:00 GMT+0530 (India Standard Time)","40056.40","40085.80","40038.70","40084.30"
"Wed Nov 03 2021 10:01:00 GMT+0530 (India Standard Time)","40083.30","40083.30","40046.10","40049.85"
"Wed Nov 03 2021 10:02:00 GMT+0530 (India Standard Time)","40048.95","40050.00","40011.40","40023.35"
"Wed Nov 03 2021 10:03:00 GMT+0530 (India Standard Time)","40026.95","40045.35","40020.90","40028.30"
"Wed Nov 03 2021 10:04:00 GMT+0530 (India Standard Time)","40033.90","40047.30","40014.40","40037.40"
"Wed Nov 03 2021 10:05:00 GMT+0530 (India Standard Time)","40036.70","40043.95","40020.85","40036.05"
"Wed Nov 03 2021 10:06:00 GMT+0530 (India Standard Time)","40035.75","40035.75","40016.85","40030.15"
"Wed Nov 03 2021 10:07:00 GMT+0530 (India Standard Time)","40030.90","40050.75","40016.10","40047.70"
"Wed Nov 03 2021 10:08:00 GMT+0530 (India Standard Time)","40045.80","40048.80","40012.95","40019.35"
"Wed Nov 03 2021 10:09:00 GMT+0530 (India Standard Time)","40019.00","40019.40","39990.90","39990.90"
"Wed Nov 03 2021 10:10:00 GMT+0530 (India Standard Time)","39985.80","39999.45","39983.30","39993.30"
"Wed Nov 03 2021 10:11:00 GMT+0530 (India Standard Time)","39996.20","40036.20","39996.20","40036.20"
"Wed Nov 03 2021 10:12:00 GMT+0530 (India Standard Time)","40036.15","40052.65","40035.45","40036.15"
"Wed Nov 03 2021 10:13:00 GMT+0530 (India Standard Time)","40035.40","40046.15","40027.70","40040.10"
"Wed Nov 03 2021 10:14:00 GMT+0530 (India Standard Time)","40040.20","40046.10","40031.95","40039.30"
"Wed Nov 03 2021 10:15:00 GMT+0530 (India Standard Time)","40038.90","40072.60","40038.90","40052.35"
"Wed Nov 03 2021 10:16:00 GMT+0530 (India Standard Time)","40053.35","40056.35","40039.60","40051.00"
"Wed Nov 03 2021 10:17:00 GMT+0530 (India Standard Time)","40055.35","40059.60","40040.50","40041.65"
"Wed Nov 03 2021 10:18:00 GMT+0530 (India Standard Time)","40039.50","40051.30","40036.45","40046.70"
"Wed Nov 03 2021 10:19:00 GMT+0530 (India Standard Time)","40047.50","40049.05","40035.00","40036.55"
"Wed Nov 03 2021 10:20:00 GMT+0530 (India Standard Time)","40044.90","40045.05","40029.45","40034.90"
"Wed Nov 03 2021 10:21:00 GMT+0530 (India Standard Time)","40032.40","40053.50","40030.70","40049.05"
