"Date","Open","High","Low","Close"
"Mon Oct 25 2021 15:05:00 GMT+0530 (India Standard Time)","41137.05","41142.30","41104.30","41106.85"
"Mon Oct 25 2021 15:06:00 GMT+0530 (India Standard Time)","41103.95","41163.65","41103.95","41158.20"
"Mon Oct 25 2021 15:07:00 GMT+0530 (India Standard Time)","41158.40","41160.35","41133.30","41150.45"
"Mon Oct 25 2021 15:08:00 GMT+0530 (India Standard Time)","41146.20","41173.25","41144.55","41164.80"
"Mon Oct 25 2021 15:09:00 GMT+0530 (India Standard Time)","41159.85","41172.00","41147.05","41150.15"
"Mon Oct 25 2021 15:10:00 GMT+0530 (India Standard Time)","41145.90","41165.40","41145.90","41158.10"
"Mon Oct 25 2021 15:11:00 GMT+0530 (India Standard Time)","41158.40","41160.70","41137.95","41144.10"
"Mon Oct 25 2021 15:12:00 GMT+0530 (India Standard Time)","41142.50","41160.90","41125.75","41151.80"
"Mon Oct 25 2021 15:13:00 GMT+0530 (India Standard Time)","41153.55","41163.75","41147.50","41163.70"
"Mon Oct 25 2021 15:14:00 GMT+0530 (India Standard Time)","41163.60","41169.15","41144.85","41144.85"
"Mon Oct 25 2021 15:15:00 GMT+0530 (India Standard Time)","41152.20","41163.80","41140.90","41157.20"
"Mon Oct 25 2021 15:16:00 GMT+0530 (India Standard Time)","41157.80","41176.55","41157.80","41170.25"
"Mon Oct 25 2021 15:17:00 GMT+0530 (India Standard Time)","41174.10","41208.00","41170.30","41204.35"
"Mon Oct 25 2021 15:18:00 GMT+0530 (India Standard Time)","41206.00","41235.55","41198.55","41231.95"
"Mon Oct 25 2021 15:19:00 GMT+0530 (India Standard Time)","41230.80","41241.20","41216.45","41232.50"
"Mon Oct 25 2021 15:20:00 GMT+0530 (India Standard Time)","41229.60","41286.65","41229.60","41271.05"
"Mon Oct 25 2021 15:21:00 GMT+0530 (India Standard Time)","41282.30","41292.60","41241.45","41272.90"
"Mon Oct 25 2021 15:22:00 GMT+0530 (India Standard Time)","41272.35","41280.35","41248.90","41258.70"
"Mon Oct 25 2021 15:23:00 GMT+0530 (India Standard Time)","41257.90","41261.30","41238.00","41245.60"
"Mon Oct 25 2021 15:24:00 GMT+0530 (India Standard Time)","41244.75","41274.05","41241.10","41272.25"
"Mon Oct 25 2021 15:25:00 GMT+0530 (India Standard Time)","41278.70","41286.30","41253.30","41259.65"
"Mon Oct 25 2021 15:26:00 GMT+0530 (India Standard Time)","41262.90","41264.60","41244.75","41255.85"
"Mon Oct 25 2021 15:27:00 GMT+0530 (India Standard Time)","41255.25","41268.10","41254.40","41258.70"
"Mon Oct 25 2021 15:28:00 GMT+0530 (India Standard Time)","41259.55","41264.55","41245.65","41247.50"
"Mon Oct 25 2021 15:29:00 GMT+0530 (India Standard Time)","41250.10","41266.40","41241.60","41266.40"
"Tue Oct 26 2021 09:15:00 GMT+0530 (India Standard Time)","41057.75","41221.90","41057.75","41089.40"
"Tue Oct 26 2021 09:16:00 GMT+0530 (India Standard Time)","41094.55","41170.60","41087.85","41170.60"
"Tue Oct 26 2021 09:17:00 GMT+0530 (India Standard Time)","41167.95","41230.35","41123.80","41201.25"
"Tue Oct 26 2021 09:18:00 GMT+0530 (India Standard Time)","41207.60","41256.75","41206.95","41239.05"
"Tue Oct 26 2021 09:19:00 GMT+0530 (India Standard Time)","41239.80","41282.00","41215.15","41260.50"
"Tue Oct 26 2021 09:20:00 GMT+0530 (India Standard Time)","41249.75","41285.20","41242.20","41263.45"
"Tue Oct 26 2021 09:21:00 GMT+0530 (India Standard Time)","41260.55","41260.55","41217.20","41219.00"
"Tue Oct 26 2021 09:22:00 GMT+0530 (India Standard Time)","41217.80","41228.55","41202.80","41222.20"
"Tue Oct 26 2021 09:23:00 GMT+0530 (India Standard Time)","41219.55","41272.10","41215.30","41272.10"
"Tue Oct 26 2021 09:24:00 GMT+0530 (India Standard Time)","41280.35","41293.25","41249.30","41249.95"
"Tue Oct 26 2021 09:25:00 GMT+0530 (India Standard Time)","41253.35","41276.80","41228.35","41232.25"
"Tue Oct 26 2021 09:26:00 GMT+0530 (India Standard Time)","41239.50","41260.55","41236.60","41249.45"
"Tue Oct 26 2021 09:27:00 GMT+0530 (India Standard Time)","41259.30","41259.30","41232.05","41234.60"
"Tue Oct 26 2021 09:28:00 GMT+0530 (India Standard Time)","41242.85","41282.20","41230.85","41257.10"
"Tue Oct 26 2021 09:29:00 GMT+0530 (India Standard Time)","41255.65","41277.65","41248.90","41265.15"
"Tue Oct 26 2021 09:30:00 GMT+0530 (India Standard Time)","41258.90","41332.00","41257.85","41313.05"
"Tue Oct 26 2021 09:31:00 GMT+0530 (India Standard Time)","41312.30","41326.25","41306.65","41312.85"
"Tue Oct 26 2021 09:32:00 GMT+0530 (India Standard Time)","41316.95","41327.30","41295.65","41324.40"
"Tue Oct 26 2021 09:33:00 GMT+0530 (India Standard Time)","41322.95","41322.95","41268.50","41285.95"
"Tue Oct 26 2021 09:34:00 GMT+0530 (India Standard Time)","41286.80","41294.70","41270.25","41271.90"
"Tue Oct 26 2021 09:35:00 GMT+0530 (India Standard Time)","41272.70","41287.50","41256.60","41277.35"
"Tue Oct 26 2021 09:36:00 GMT+0530 (India Standard Time)","41279.05","41308.00","41279.05","41297.40"
"Tue Oct 26 2021 09:37:00 GMT+0530 (India Standard Time)","41296.50","41307.00","41262.85","41262.85"
"Tue Oct 26 2021 09:38:00 GMT+0530 (India Standard Time)","41260.10","41270.30","41250.80","41255.55"
"Tue Oct 26 2021 09:39:00 GMT+0530 (India Standard Time)","41259.80","41284.85","41259.45","41259.45"
"Tue Oct 26 2021 09:40:00 GMT+0530 (India Standard Time)","41265.00","41279.95","41236.95","41268.55"
"Tue Oct 26 2021 09:41:00 GMT+0530 (India Standard Time)","41272.10","41314.10","41268.15","41307.10"
"Tue Oct 26 2021 09:42:00 GMT+0530 (India Standard Time)","41308.20","41341.90","41295.85","41341.90"
"Tue Oct 26 2021 09:43:00 GMT+0530 (India Standard Time)","41337.85","41347.70","41320.10","41337.95"
"Tue Oct 26 2021 09:44:00 GMT+0530 (India Standard Time)","41339.85","41343.85","41318.50","41322.10"
"Tue Oct 26 2021 09:45:00 GMT+0530 (India Standard Time)","41314.70","41321.15","41290.45","41317.35"
"Tue Oct 26 2021 09:46:00 GMT+0530 (India Standard Time)","41320.50","41332.85","41317.70","41321.90"
"Tue Oct 26 2021 09:47:00 GMT+0530 (India Standard Time)","41318.25","41352.90","41317.35","41335.20"
"Tue Oct 26 2021 09:48:00 GMT+0530 (India Standard Time)","41338.80","41349.55","41329.80","41329.80"
"Tue Oct 26 2021 09:49:00 GMT+0530 (India Standard Time)","41325.35","41364.80","41325.35","41334.95"
"Tue Oct 26 2021 09:50:00 GMT+0530 (India Standard Time)","41329.40","41347.00","41319.40","41337.15"
"Tue Oct 26 2021 09:51:00 GMT+0530 (India Standard Time)","41334.95","41341.75","41305.00","41310.20"
"Tue Oct 26 2021 09:52:00 GMT+0530 (India Standard Time)","41309.05","41320.75","41294.35","41312.45"
"Tue Oct 26 2021 09:53:00 GMT+0530 (India Standard Time)","41309.60","41318.50","41305.80","41317.00"
"Tue Oct 26 2021 09:54:00 GMT+0530 (India Standard Time)","41318.30","41320.30","41293.25","41293.85"
"Tue Oct 26 2021 09:55:00 GMT+0530 (India Standard Time)","41288.40","41306.65","41276.30","41283.35"
"Tue Oct 26 2021 09:56:00 GMT+0530 (India Standard Time)","41285.55","41323.20","41283.45","41298.45"
"Tue Oct 26 2021 09:57:00 GMT+0530 (India Standard Time)","41299.10","41302.60","41281.35","41281.35"
"Tue Oct 26 2021 09:58:00 GMT+0530 (India Standard Time)","41287.50","41287.50","41264.80","41272.95"
"Tue Oct 26 2021 09:59:00 GMT+0530 (India Standard Time)","41271.35","41288.75","41260.85","41278.25"
"Tue Oct 26 2021 10:00:00 GMT+0530 (India Standard Time)","41278.30","41299.05","41272.30","41279.05"
"Tue Oct 26 2021 10:01:00 GMT+0530 (India Standard Time)","41275.60","41281.40","41239.95","41241.90"
"Tue Oct 26 2021 10:02:00 GMT+0530 (India Standard Time)","41242.65","41261.30","41234.75","41245.35"
"Tue Oct 26 2021 10:03:00 GMT+0530 (India Standard Time)","41245.70","41294.50","41241.70","41286.25"
"Tue Oct 26 2021 10:04:00 GMT+0530 (India Standard Time)","41285.85","41295.35","41270.50","41277.80"
"Tue Oct 26 2021 10:05:00 GMT+0530 (India Standard Time)","41279.05","41288.90","41265.35","41267.65"
"Tue Oct 26 2021 10:06:00 GMT+0530 (India Standard Time)","41268.25","41307.90","41266.05","41307.90"
"Tue Oct 26 2021 10:07:00 GMT+0530 (India Standard Time)","41310.40","41311.30","41282.65","41287.55"
"Tue Oct 26 2021 10:08:00 GMT+0530 (India Standard Time)","41288.05","41292.75","41269.85","41280.80"
"Tue Oct 26 2021 10:09:00 GMT+0530 (India Standard Time)","41280.05","41301.75","41271.05","41296.85"
"Tue Oct 26 2021 10:10:00 GMT+0530 (India Standard Time)","41297.15","41304.40","41280.85","41283.10"
"Tue Oct 26 2021 10:11:00 GMT+0530 (India Standard Time)","41286.10","41291.50","41276.75","41291.50"
"Tue Oct 26 2021 10:12:00 GMT+0530 (India Standard Time)","41289.80","41299.90","41286.00","41289.70"
"Tue Oct 26 2021 10:13:00 GMT+0530 (India Standard Time)","41289.45","41291.30","41253.70","41266.05"
"Tue Oct 26 2021 10:14:00 GMT+0530 (India Standard Time)","41264.25","41271.30","41254.95","41270.50"
"Tue Oct 26 2021 10:15:00 GMT+0530 (India Standard Time)","41268.20","41291.70","41266.35","41291.70"
"Tue Oct 26 2021 10:16:00 GMT+0530 (India Standard Time)","41291.80","41300.90","41260.30","41260.30"
"Tue Oct 26 2021 10:17:00 GMT+0530 (India Standard Time)","41261.00","41264.05","41233.40","41246.45"
