"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Thu Dec 31 2020 14:11:00 GMT+0530 (India Standard Time)","31365.65","31375.10","31340.80","31352.55","-0.03","-0.03","0"
"Thu Dec 31 2020 14:12:00 GMT+0530 (India Standard Time)","31354.55","31364.80","31342.20","31351.35","0","0","0"
"Thu Dec 31 2020 14:13:00 GMT+0530 (India Standard Time)","31351.50","31355.55","31344.75","31348.10","-0.01","-0.01","0"
"Thu Dec 31 2020 14:14:00 GMT+0530 (India Standard Time)","31351.15","31352.05","31318.40","31323.75","-0.08","-0.08","0"
"Thu Dec 31 2020 14:15:00 GMT+0530 (India Standard Time)","31320.40","31320.40","31291.05","31302.75","-0.07","-0.07","0"
"Thu Dec 31 2020 14:16:00 GMT+0530 (India Standard Time)","31303.45","31331.45","31298.90","31318.50","0.05","0.05","0"
"Thu Dec 31 2020 14:17:00 GMT+0530 (India Standard Time)","31316.00","31324.40","31314.05","31319.25","0","0","0"
"Thu Dec 31 2020 14:18:00 GMT+0530 (India Standard Time)","31319.55","31323.40","31285.35","31285.35","-0.11","-0.11","0"
"Thu Dec 31 2020 14:19:00 GMT+0530 (India Standard Time)","31291.55","31291.55","31260.25","31283.65","-0.01","-0.01","0"
"Thu Dec 31 2020 14:20:00 GMT+0530 (India Standard Time)","31283.90","31309.95","31279.25","31298.90","0.05","0.05","0"
"Thu Dec 31 2020 14:21:00 GMT+0530 (India Standard Time)","31302.60","31316.35","31300.40","31311.55","0.04","0.04","0"
"Thu Dec 31 2020 14:22:00 GMT+0530 (India Standard Time)","31307.55","31316.15","31301.85","31316.15","0.01","0.01","0"
"Thu Dec 31 2020 14:23:00 GMT+0530 (India Standard Time)","31315.00","31321.85","31296.85","31310.10","-0.02","-0.02","0"
"Thu Dec 31 2020 14:24:00 GMT+0530 (India Standard Time)","31310.85","31313.20","31301.50","31308.40","-0.01","-0.01","0"
"Thu Dec 31 2020 14:25:00 GMT+0530 (India Standard Time)","31309.10","31315.55","31271.40","31275.65","-0.10","-0.10","0"
"Thu Dec 31 2020 14:26:00 GMT+0530 (India Standard Time)","31281.95","31289.45","31266.90","31276.50","0","0","0"
"Thu Dec 31 2020 14:27:00 GMT+0530 (India Standard Time)","31277.70","31280.00","31244.40","31271.30","-0.02","-0.02","0"
"Thu Dec 31 2020 14:28:00 GMT+0530 (India Standard Time)","31269.95","31277.85","31244.30","31253.35","-0.06","-0.06","0"
"Thu Dec 31 2020 14:29:00 GMT+0530 (India Standard Time)","31252.75","31260.15","31228.30","31237.85","-0.05","-0.05","0"
"Thu Dec 31 2020 14:30:00 GMT+0530 (India Standard Time)","31239.15","31270.95","31213.20","31250.50","0.04","0.04","0"
"Thu Dec 31 2020 14:31:00 GMT+0530 (India Standard Time)","31250.15","31276.90","31250.15","31272.15","0.07","0.07","0"
"Thu Dec 31 2020 14:32:00 GMT+0530 (India Standard Time)","31273.90","31295.40","31269.90","31284.75","0.04","0.04","0"
"Thu Dec 31 2020 14:33:00 GMT+0530 (India Standard Time)","31284.45","31297.30","31272.10","31285.15","0","0","0"
"Thu Dec 31 2020 14:34:00 GMT+0530 (India Standard Time)","31281.15","31291.80","31273.85","31289.15","0.01","0.01","0"
"Thu Dec 31 2020 14:35:00 GMT+0530 (India Standard Time)","31285.75","31294.85","31277.15","31291.85","0.01","0.01","0"
"Thu Dec 31 2020 14:36:00 GMT+0530 (India Standard Time)","31289.80","31299.20","31285.30","31299.20","0.02","0.02","0"
"Thu Dec 31 2020 14:37:00 GMT+0530 (India Standard Time)","31301.75","31310.55","31293.55","31310.20","0.04","0.04","0"
"Thu Dec 31 2020 14:38:00 GMT+0530 (India Standard Time)","31309.35","31311.40","31296.70","31300.30","-0.03","-0.03","0"
"Thu Dec 31 2020 14:39:00 GMT+0530 (India Standard Time)","31299.60","31310.85","31291.10","31303.10","0.01","0.01","0"
"Thu Dec 31 2020 14:40:00 GMT+0530 (India Standard Time)","31302.65","31302.65","31282.35","31286.10","-0.05","-0.05","0"
"Thu Dec 31 2020 14:41:00 GMT+0530 (India Standard Time)","31284.35","31296.25","31279.05","31281.25","-0.02","-0.02","0"
"Thu Dec 31 2020 14:42:00 GMT+0530 (India Standard Time)","31280.65","31293.25","31270.55","31290.75","0.03","0.03","0"
"Thu Dec 31 2020 14:43:00 GMT+0530 (India Standard Time)","31292.85","31305.00","31289.60","31301.85","0.04","0.04","0"
"Thu Dec 31 2020 14:44:00 GMT+0530 (India Standard Time)","31304.60","31313.35","31299.65","31313.35","0.04","0.04","0"
"Thu Dec 31 2020 14:45:00 GMT+0530 (India Standard Time)","31312.40","31313.05","31286.25","31291.50","-0.07","-0.07","0"
"Thu Dec 31 2020 14:46:00 GMT+0530 (India Standard Time)","31285.85","31297.00","31284.35","31288.95","-0.01","-0.01","0"
