"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Tue Feb 14 2023 15:19:00 GMT+0530 (India Standard Time)","41653.15","41659.35","41652.20","41658.30","0.02","0.02","0"
"Tue Feb 14 2023 15:20:00 GMT+0530 (India Standard Time)","41658.00","41658.00","41641.70","41643.20","-0.04","-0.03","0"
"Tue Feb 14 2023 15:21:00 GMT+0530 (India Standard Time)","41642.75","41652.40","41642.75","41646.15","0.01","0.01","0"
"Tue Feb 14 2023 15:22:00 GMT+0530 (India Standard Time)","41647.85","41652.80","41645.90","41650.75","0.01","0.01","0"
"Tue Feb 14 2023 15:23:00 GMT+0530 (India Standard Time)","41651.30","41654.35","41641.85","41645.55","-0.01","-0.01","0"
"Tue Feb 14 2023 15:24:00 GMT+0530 (India Standard Time)","41648.00","41649.90","41643.05","41645.85","0","0","0"
"Tue Feb 14 2023 15:25:00 GMT+0530 (India Standard Time)","41646.40","41648.25","41635.45","41644.45","0","0","0"
"Tue Feb 14 2023 15:26:00 GMT+0530 (India Standard Time)","41645.25","41645.60","41637.25","41644.45","0","0","0"
"Tue Feb 14 2023 15:27:00 GMT+0530 (India Standard Time)","41644.25","41654.30","41631.90","41635.00","-0.02","-0.02","0"
"Tue Feb 14 2023 15:28:00 GMT+0530 (India Standard Time)","41636.20","41643.45","41615.00","41619.65","-0.04","-0.04","0"
"Tue Feb 14 2023 15:29:00 GMT+0530 (India Standard Time)","41626.80","41635.65","41616.15","41625.50","0.01","0.02","0"
"Wed Feb 15 2023 09:15:00 GMT+0530 (India Standard Time)","41674.60","41674.60","41545.40","41574.20","-0.12","-0.12","0"
"Wed Feb 15 2023 09:16:00 GMT+0530 (India Standard Time)","41571.45","41615.15","41553.60","41615.15","0.10","0.10","0"
"Wed Feb 15 2023 09:17:00 GMT+0530 (India Standard Time)","41613.35","41624.75","41583.00","41598.55","-0.04","-0.04","0"
"Wed Feb 15 2023 09:18:00 GMT+0530 (India Standard Time)","41594.10","41626.35","41586.15","41620.10","0.05","0.05","0"
"Wed Feb 15 2023 09:19:00 GMT+0530 (India Standard Time)","41624.00","41629.10","41607.45","41611.80","-0.02","-0.02","0"
"Wed Feb 15 2023 09:20:00 GMT+0530 (India Standard Time)","41611.40","41614.90","41586.65","41605.80","-0.01","-0.01","0"
"Wed Feb 15 2023 09:21:00 GMT+0530 (India Standard Time)","41605.05","41605.05","41565.20","41578.35","-0.07","-0.06","0"
"Wed Feb 15 2023 09:22:00 GMT+0530 (India Standard Time)","41580.15","41580.15","41551.25","41562.50","-0.04","-0.04","0"
"Wed Feb 15 2023 09:23:00 GMT+0530 (India Standard Time)","41561.80","41591.75","41558.75","41591.75","0.07","0.07","0"
"Wed Feb 15 2023 09:24:00 GMT+0530 (India Standard Time)","41591.55","41609.60","41589.35","41604.95","0.03","0.03","0"
"Wed Feb 15 2023 09:25:00 GMT+0530 (India Standard Time)","41603.65","41603.65","41569.30","41575.40","-0.07","-0.07","0"
"Wed Feb 15 2023 09:26:00 GMT+0530 (India Standard Time)","41581.40","41590.20","41568.70","41568.70","-0.02","-0.01","0"
"Wed Feb 15 2023 09:27:00 GMT+0530 (India Standard Time)","41573.65","41594.00","41569.80","41587.10","0.04","0.05","0"
"Wed Feb 15 2023 09:28:00 GMT+0530 (India Standard Time)","41587.65","41588.20","41564.65","41570.95","-0.04","-0.04","0"
"Wed Feb 15 2023 09:29:00 GMT+0530 (India Standard Time)","41569.65","41571.80","41557.55","41561.70","-0.02","-0.02","0"
"Wed Feb 15 2023 09:30:00 GMT+0530 (India Standard Time)","41557.35","41564.05","41541.00","41556.40","-0.01","-0.01","0"
"Wed Feb 15 2023 09:31:00 GMT+0530 (India Standard Time)","41554.75","41581.60","41551.25","41577.85","0.05","0.05","0"
"Wed Feb 15 2023 09:32:00 GMT+0530 (India Standard Time)","41579.70","41580.75","41547.35","41560.05","-0.04","-0.04","0"
"Wed Feb 15 2023 09:33:00 GMT+0530 (India Standard Time)","41562.15","41567.65","41548.60","41554.35","-0.01","-0.01","0"
"Wed Feb 15 2023 09:34:00 GMT+0530 (India Standard Time)","41555.75","41555.75","41534.80","41541.45","-0.03","-0.03","0"
"Wed Feb 15 2023 09:35:00 GMT+0530 (India Standard Time)","41543.55","41543.55","41511.20","41516.80","-0.06","-0.06","0"
"Wed Feb 15 2023 09:36:00 GMT+0530 (India Standard Time)","41515.15","41525.05","41498.00","41520.75","0.01","0.01","0"
"Wed Feb 15 2023 09:37:00 GMT+0530 (India Standard Time)","41521.20","41522.00","41471.60","41488.80","-0.08","-0.08","0"
"Wed Feb 15 2023 09:38:00 GMT+0530 (India Standard Time)","41493.15","41494.40","41472.85","41483.70","-0.01","-0.01","0"
"Wed Feb 15 2023 09:39:00 GMT+0530 (India Standard Time)","41484.25","41484.70","41465.70","41473.10","-0.03","-0.02","0"
"Wed Feb 15 2023 09:40:00 GMT+0530 (India Standard Time)","41474.00","41492.10","41464.95","41491.55","0.04","0.05","0"
"Wed Feb 15 2023 09:41:00 GMT+0530 (India Standard Time)","41491.20","41491.20","41470.65","41480.80","-0.03","-0.02","0"
"Wed Feb 15 2023 09:42:00 GMT+0530 (India Standard Time)","41481.00","41481.00","41465.45","41465.65","-0.04","-0.03","0"
"Wed Feb 15 2023 09:43:00 GMT+0530 (India Standard Time)","41467.75","41480.10","41456.05","41476.85","0.03","0.03","0"
"Wed Feb 15 2023 09:44:00 GMT+0530 (India Standard Time)","41476.45","41485.35","41468.65","41468.65","-0.02","-0.02","0"
"Wed Feb 15 2023 09:45:00 GMT+0530 (India Standard Time)","41468.40","41498.35","41468.40","41498.35","0.07","0.07","0"
"Wed Feb 15 2023 09:46:00 GMT+0530 (India Standard Time)","41498.50","41534.55","41496.10","41524.60","0.06","0.06","0"
"Wed Feb 15 2023 09:47:00 GMT+0530 (India Standard Time)","41523.45","41561.65","41515.60","41556.70","0.08","0.08","0"
"Wed Feb 15 2023 09:48:00 GMT+0530 (India Standard Time)","41559.60","41565.95","41519.95","41519.95","-0.09","-0.09","0"
"Wed Feb 15 2023 09:49:00 GMT+0530 (India Standard Time)","41518.80","41521.60","41495.05","41505.80","-0.03","-0.03","0"
"Wed Feb 15 2023 09:50:00 GMT+0530 (India Standard Time)","41503.55","41539.15","41498.55","41530.85","0.06","0.06","0"
"Wed Feb 15 2023 09:51:00 GMT+0530 (India Standard Time)","41530.50","41531.10","41516.80","41519.70","-0.03","-0.03","0"
"Wed Feb 15 2023 09:52:00 GMT+0530 (India Standard Time)","41517.40","41518.40","41500.15","41508.75","-0.03","-0.02","0"
"Wed Feb 15 2023 09:53:00 GMT+0530 (India Standard Time)","41509.25","41519.95","41503.25","41512.15","0.01","0.01","0"
"Wed Feb 15 2023 09:54:00 GMT+0530 (India Standard Time)","41509.45","41518.90","41506.30","41506.30","-0.01","-0.01","0"
"Wed Feb 15 2023 09:55:00 GMT+0530 (India Standard Time)","41508.95","41513.65","41497.20","41511.45","0.01","0.01","0"
"Wed Feb 15 2023 09:56:00 GMT+0530 (India Standard Time)","41508.40","41514.95","41504.70","41514.85","0.01","0.01","0"
"Wed Feb 15 2023 09:57:00 GMT+0530 (India Standard Time)","41516.00","41529.35","41513.40","41528.30","0.03","0.03","0"
"Wed Feb 15 2023 09:58:00 GMT+0530 (India Standard Time)","41529.65","41536.80","41524.25","41534.50","0.01","0.02","0"
"Wed Feb 15 2023 09:59:00 GMT+0530 (India Standard Time)","41533.75","41544.95","41533.40","41543.70","0.02","0.02","0"
"Wed Feb 15 2023 10:00:00 GMT+0530 (India Standard Time)","41541.75","41549.55","41534.80","41537.00","-0.02","-0.01","0"
"Wed Feb 15 2023 10:01:00 GMT+0530 (India Standard Time)","41537.50","41571.70","41529.15","41571.70","0.08","0.09","0"
"Wed Feb 15 2023 10:02:00 GMT+0530 (India Standard Time)","41569.90","41581.10","41565.70","41569.55","-0.01","0","0"
"Wed Feb 15 2023 10:03:00 GMT+0530 (India Standard Time)","41566.80","41574.20","41563.50","41566.65","-0.01","-0.01","0"
