"Date","Open","High","Low","Close"
"Fri Jan 28 2022 15:08:00 GMT+0530 (India Standard Time)","37692.75","37736.60","37688.90","37693.80"
"Fri Jan 28 2022 15:09:00 GMT+0530 (India Standard Time)","37693.70","37719.75","37693.55","37710.85"
"Fri Jan 28 2022 15:10:00 GMT+0530 (India Standard Time)","37707.75","37723.55","37636.35","37636.35"
"Fri Jan 28 2022 15:11:00 GMT+0530 (India Standard Time)","37646.90","37680.35","37646.90","37655.00"
"Fri Jan 28 2022 15:12:00 GMT+0530 (India Standard Time)","37652.65","37707.85","37652.65","37688.45"
"Fri Jan 28 2022 15:13:00 GMT+0530 (India Standard Time)","37686.40","37707.10","37683.40","37686.75"
"Fri Jan 28 2022 15:14:00 GMT+0530 (India Standard Time)","37683.35","37699.90","37665.15","37669.70"
"Fri Jan 28 2022 15:15:00 GMT+0530 (India Standard Time)","37669.90","37731.10","37655.50","37723.35"
"Fri Jan 28 2022 15:16:00 GMT+0530 (India Standard Time)","37730.35","37747.70","37691.10","37692.95"
"Fri Jan 28 2022 15:17:00 GMT+0530 (India Standard Time)","37697.45","37707.65","37676.50","37697.80"
"Fri Jan 28 2022 15:18:00 GMT+0530 (India Standard Time)","37697.70","37738.00","37687.70","37718.40"
"Fri Jan 28 2022 15:19:00 GMT+0530 (India Standard Time)","37723.35","37735.30","37704.80","37717.45"
"Fri Jan 28 2022 15:20:00 GMT+0530 (India Standard Time)","37718.20","37727.55","37687.05","37699.35"
"Fri Jan 28 2022 15:21:00 GMT+0530 (India Standard Time)","37674.75","37723.65","37668.25","37723.00"
"Fri Jan 28 2022 15:22:00 GMT+0530 (India Standard Time)","37718.40","37725.55","37709.70","37718.75"
"Fri Jan 28 2022 15:23:00 GMT+0530 (India Standard Time)","37716.45","37738.75","37710.50","37737.90"
"Fri Jan 28 2022 15:24:00 GMT+0530 (India Standard Time)","37742.15","37742.15","37705.65","37708.45"
"Fri Jan 28 2022 15:25:00 GMT+0530 (India Standard Time)","37711.00","37725.90","37696.00","37698.45"
"Fri Jan 28 2022 15:26:00 GMT+0530 (India Standard Time)","37696.45","37706.55","37696.45","37698.55"
"Fri Jan 28 2022 15:27:00 GMT+0530 (India Standard Time)","37698.85","37714.85","37698.75","37705.50"
"Fri Jan 28 2022 15:28:00 GMT+0530 (India Standard Time)","37710.65","37715.85","37686.90","37686.90"
"Fri Jan 28 2022 15:29:00 GMT+0530 (India Standard Time)","37700.15","37701.10","37669.60","37687.50"
"Mon Jan 31 2022 09:15:00 GMT+0530 (India Standard Time)","38091.80","38200.05","38063.65","38112.65"
"Mon Jan 31 2022 09:16:00 GMT+0530 (India Standard Time)","38119.20","38202.25","38112.80","38186.45"
"Mon Jan 31 2022 09:17:00 GMT+0530 (India Standard Time)","38185.65","38185.65","38115.50","38131.65"
"Mon Jan 31 2022 09:18:00 GMT+0530 (India Standard Time)","38137.25","38174.05","38133.20","38145.50"
"Mon Jan 31 2022 09:19:00 GMT+0530 (India Standard Time)","38146.95","38166.60","38125.20","38158.85"
"Mon Jan 31 2022 09:20:00 GMT+0530 (India Standard Time)","38149.95","38163.10","38088.05","38147.95"
"Mon Jan 31 2022 09:21:00 GMT+0530 (India Standard Time)","38158.95","38174.30","38120.40","38131.55"
"Mon Jan 31 2022 09:22:00 GMT+0530 (India Standard Time)","38131.20","38142.30","38106.30","38117.20"
"Mon Jan 31 2022 09:23:00 GMT+0530 (India Standard Time)","38117.25","38121.70","38020.95","38052.55"
"Mon Jan 31 2022 09:24:00 GMT+0530 (India Standard Time)","38051.45","38053.45","37998.55","38010.80"
