"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Fri Jun 10 2022 11:30:00 GMT+0530 (India Standard Time)","34560.55","34575.10","34553.30","34566.80","0.01","0.01","0"
"Fri Jun 10 2022 11:31:00 GMT+0530 (India Standard Time)","34571.10","34573.70","34557.60","34557.60","-0.03","-0.02","0"
"Fri Jun 10 2022 11:32:00 GMT+0530 (India Standard Time)","34552.50","34554.50","34542.35","34542.35","-0.04","-0.04","0"
"Fri Jun 10 2022 11:33:00 GMT+0530 (India Standard Time)","34543.75","34548.65","34539.80","34543.40","0","0.01","0"
"Fri Jun 10 2022 11:34:00 GMT+0530 (India Standard Time)","34542.85","34558.35","34538.20","34558.20","0.04","0.04","0"
"Fri Jun 10 2022 11:35:00 GMT+0530 (India Standard Time)","34554.55","34560.45","34547.80","34550.75","-0.02","-0.02","0"
"Fri Jun 10 2022 11:36:00 GMT+0530 (India Standard Time)","34550.95","34564.70","34549.25","34562.50","0.03","0.04","0"
"Fri Jun 10 2022 11:37:00 GMT+0530 (India Standard Time)","34564.95","34574.35","34564.60","34570.30","0.02","0.02","0"
"Fri Jun 10 2022 11:38:00 GMT+0530 (India Standard Time)","34570.85","34574.25","34558.90","34570.40","0","0","0"
"Fri Jun 10 2022 11:39:00 GMT+0530 (India Standard Time)","34570.95","34573.15","34558.45","34562.00","-0.02","-0.02","0"
"Fri Jun 10 2022 11:40:00 GMT+0530 (India Standard Time)","34561.45","34583.20","34561.45","34581.95","0.06","0.06","0"
"Fri Jun 10 2022 11:41:00 GMT+0530 (India Standard Time)","34583.80","34589.40","34580.85","34588.60","0.02","0.02","0"
"Fri Jun 10 2022 11:42:00 GMT+0530 (India Standard Time)","34587.90","34587.90","34566.65","34566.65","-0.06","-0.06","0"
"Fri Jun 10 2022 11:43:00 GMT+0530 (India Standard Time)","34570.50","34574.15","34561.30","34565.30","0","0","0"
"Fri Jun 10 2022 11:44:00 GMT+0530 (India Standard Time)","34561.90","34578.45","34561.90","34570.40","0.01","0.02","0"
"Fri Jun 10 2022 11:45:00 GMT+0530 (India Standard Time)","34569.45","34574.80","34560.75","34563.50","-0.02","-0.02","0"
"Fri Jun 10 2022 11:46:00 GMT+0530 (India Standard Time)","34564.25","34567.40","34555.90","34563.20","0","0","0"
"Fri Jun 10 2022 11:47:00 GMT+0530 (India Standard Time)","34559.95","34572.10","34559.95","34568.40","0.02","0.02","0"
"Fri Jun 10 2022 11:48:00 GMT+0530 (India Standard Time)","34570.60","34572.10","34556.85","34559.50","-0.03","-0.02","0"
"Fri Jun 10 2022 11:49:00 GMT+0530 (India Standard Time)","34557.20","34565.55","34556.35","34565.55","0.02","0.02","0"
"Fri Jun 10 2022 11:50:00 GMT+0530 (India Standard Time)","34563.70","34567.90","34552.05","34558.70","-0.02","-0.02","0"
"Fri Jun 10 2022 11:51:00 GMT+0530 (India Standard Time)","34562.85","34566.20","34550.15","34550.35","-0.02","-0.02","0"
"Fri Jun 10 2022 11:52:00 GMT+0530 (India Standard Time)","34548.55","34550.50","34539.65","34546.05","-0.01","-0.01","0"
"Fri Jun 10 2022 11:53:00 GMT+0530 (India Standard Time)","34545.40","34565.80","34541.95","34565.80","0.06","0.06","0"
"Fri Jun 10 2022 11:54:00 GMT+0530 (India Standard Time)","34561.25","34563.05","34552.95","34552.95","-0.04","-0.04","0"
"Fri Jun 10 2022 11:55:00 GMT+0530 (India Standard Time)","34555.15","34558.45","34543.20","34549.85","-0.01","-0.01","0"
"Fri Jun 10 2022 11:56:00 GMT+0530 (India Standard Time)","34549.60","34564.70","34548.95","34559.50","0.03","0.03","0"
"Fri Jun 10 2022 11:57:00 GMT+0530 (India Standard Time)","34560.60","34567.60","34558.60","34563.45","0.01","0.01","0"
"Fri Jun 10 2022 11:58:00 GMT+0530 (India Standard Time)","34566.90","34573.85","34564.35","34570.80","0.02","0.02","0"
"Fri Jun 10 2022 11:59:00 GMT+0530 (India Standard Time)","34571.80","34587.85","34566.45","34587.85","0.05","0.05","0"
"Fri Jun 10 2022 12:00:00 GMT+0530 (India Standard Time)","34586.95","34600.80","34584.00","34599.00","0.03","0.03","0"
"Fri Jun 10 2022 12:01:00 GMT+0530 (India Standard Time)","34600.50","34605.00","34591.65","34594.10","-0.01","-0.01","0"
"Fri Jun 10 2022 12:02:00 GMT+0530 (India Standard Time)","34594.60","34595.85","34584.25","34584.25","-0.03","-0.03","0"
"Fri Jun 10 2022 12:03:00 GMT+0530 (India Standard Time)","34585.10","34585.10","34573.90","34580.85","-0.01","-0.01","0"
"Fri Jun 10 2022 12:04:00 GMT+0530 (India Standard Time)","34579.85","34582.90","34575.35","34582.80","0.01","0.01","0"
"Fri Jun 10 2022 12:05:00 GMT+0530 (India Standard Time)","34583.40","34594.50","34582.00","34591.10","0.02","0.03","0"
"Fri Jun 10 2022 12:06:00 GMT+0530 (India Standard Time)","34592.25","34603.60","34592.25","34599.95","0.03","0.03","0"
"Fri Jun 10 2022 12:07:00 GMT+0530 (India Standard Time)","34600.45","34600.65","34590.70","34590.70","-0.03","-0.02","0"
"Fri Jun 10 2022 12:08:00 GMT+0530 (India Standard Time)","34591.40","34601.40","34591.40","34599.30","0.02","0.03","0"
"Fri Jun 10 2022 12:09:00 GMT+0530 (India Standard Time)","34599.00","34604.35","34595.10","34598.80","0","0","0"
"Fri Jun 10 2022 12:10:00 GMT+0530 (India Standard Time)","34599.30","34603.85","34590.05","34592.35","-0.02","-0.02","0"
"Fri Jun 10 2022 12:11:00 GMT+0530 (India Standard Time)","34589.65","34596.45","34587.90","34593.00","0","0","0"
"Fri Jun 10 2022 12:12:00 GMT+0530 (India Standard Time)","34593.00","34605.35","34589.85","34602.55","0.03","0.03","0"
"Fri Jun 10 2022 12:13:00 GMT+0530 (India Standard Time)","34602.15","34608.85","34596.55","34602.60","0","0","0"
"Fri Jun 10 2022 12:14:00 GMT+0530 (India Standard Time)","34602.25","34611.50","34599.20","34607.75","0.01","0.02","0"
"Fri Jun 10 2022 12:15:00 GMT+0530 (India Standard Time)","34608.00","34612.10","34601.60","34602.80","-0.01","-0.01","0"
"Fri Jun 10 2022 12:16:00 GMT+0530 (India Standard Time)","34600.35","34604.35","34597.15","34598.70","-0.01","-0.01","0"
"Fri Jun 10 2022 12:17:00 GMT+0530 (India Standard Time)","34601.15","34605.45","34586.00","34588.40","-0.03","-0.03","0"
"Fri Jun 10 2022 12:18:00 GMT+0530 (India Standard Time)","34589.70","34599.60","34586.65","34592.30","0.01","0.01","0"
"Fri Jun 10 2022 12:19:00 GMT+0530 (India Standard Time)","34591.40","34596.70","34589.70","34591.10","0","0","0"
"Fri Jun 10 2022 12:20:00 GMT+0530 (India Standard Time)","34589.15","34604.00","34585.20","34597.10","0.02","0.02","0"
"Fri Jun 10 2022 12:21:00 GMT+0530 (India Standard Time)","34596.40","34598.95","34592.30","34592.30","-0.01","-0.01","0"
"Fri Jun 10 2022 12:22:00 GMT+0530 (India Standard Time)","34592.45","34600.25","34588.55","34594.70","0.01","0.01","0"
"Fri Jun 10 2022 12:23:00 GMT+0530 (India Standard Time)","34598.10","34604.75","34588.20","34593.45","0","0","0"
"Fri Jun 10 2022 12:24:00 GMT+0530 (India Standard Time)","34595.40","34602.55","34589.90","34589.90","-0.01","-0.01","0"
"Fri Jun 10 2022 12:25:00 GMT+0530 (India Standard Time)","34591.80","34597.50","34583.15","34588.95","0","0","0"
"Fri Jun 10 2022 12:26:00 GMT+0530 (India Standard Time)","34584.25","34594.45","34582.65","34592.25","0.01","0.01","0"
"Fri Jun 10 2022 12:27:00 GMT+0530 (India Standard Time)","34591.05","34595.15","34581.30","34588.30","-0.01","-0.01","0"
"Fri Jun 10 2022 12:28:00 GMT+0530 (India Standard Time)","34585.35","34592.30","34581.25","34588.55","0","0","0"
"Fri Jun 10 2022 12:29:00 GMT+0530 (India Standard Time)","34588.45","34590.90","34583.05","34586.95","0","0","0"
"Fri Jun 10 2022 12:30:00 GMT+0530 (India Standard Time)","34588.75","34590.75","34569.20","34579.40","-0.02","-0.02","0"
"Fri Jun 10 2022 12:31:00 GMT+0530 (India Standard Time)","34577.55","34589.75","34577.55","34586.25","0.02","0.02","0"
"Fri Jun 10 2022 12:32:00 GMT+0530 (India Standard Time)","34584.60","34593.65","34577.40","34584.95","0","0","0"
"Fri Jun 10 2022 12:33:00 GMT+0530 (India Standard Time)","34581.80","34587.00","34571.25","34574.50","-0.03","-0.03","0"
"Fri Jun 10 2022 12:34:00 GMT+0530 (India Standard Time)","34575.05","34582.30","34558.90","34558.90","-0.05","-0.04","0"
"Fri Jun 10 2022 12:35:00 GMT+0530 (India Standard Time)","34560.30","34563.55","34556.90","34559.95","0","0.01","0"
"Fri Jun 10 2022 12:36:00 GMT+0530 (India Standard Time)","34560.10","34560.10","34547.85","34553.95","-0.02","-0.02","0"
"Fri Jun 10 2022 12:37:00 GMT+0530 (India Standard Time)","34553.50","34556.70","34537.00","34539.90","-0.04","-0.04","0"
"Fri Jun 10 2022 12:38:00 GMT+0530 (India Standard Time)","34539.00","34541.90","34524.45","34535.25","-0.01","-0.01","0"
"Fri Jun 10 2022 12:39:00 GMT+0530 (India Standard Time)","34533.45","34534.55","34506.15","34506.15","-0.08","-0.08","0"
"Fri Jun 10 2022 12:40:00 GMT+0530 (India Standard Time)","34505.40","34519.50","34497.95","34511.40","0.02","0.02","0"
"Fri Jun 10 2022 12:41:00 GMT+0530 (India Standard Time)","34512.90","34515.95","34498.70","34503.45","-0.02","-0.02","0"
"Fri Jun 10 2022 12:42:00 GMT+0530 (India Standard Time)","34503.80","34503.80","34467.50","34476.00","-0.08","-0.08","0"
"Fri Jun 10 2022 12:43:00 GMT+0530 (India Standard Time)","34477.55","34487.95","34469.65","34473.25","-0.01","-0.01","0"
"Fri Jun 10 2022 12:44:00 GMT+0530 (India Standard Time)","34473.45","34495.10","34471.90","34494.45","0.06","0.06","0"
"Fri Jun 10 2022 12:45:00 GMT+0530 (India Standard Time)","34490.95","34510.25","34482.95","34505.25","0.03","0.03","0"
"Fri Jun 10 2022 12:46:00 GMT+0530 (India Standard Time)","34503.05","34511.55","34492.70","34504.25","0","0","0"
"Fri Jun 10 2022 12:47:00 GMT+0530 (India Standard Time)","34505.05","34526.60","34505.05","34523.45","0.06","0.06","0"
"Fri Jun 10 2022 12:48:00 GMT+0530 (India Standard Time)","34523.25","34523.25","34506.65","34509.30","-0.04","-0.04","0"
