"Date","Open","High","Low","Close"
"Mon Apr 25 2022 15:03:00 GMT+0530 (India Standard Time)","36049.45","36063.75","36046.65","36053.80"
"Mon Apr 25 2022 15:04:00 GMT+0530 (India Standard Time)","36057.50","36060.85","36031.60","36060.85"
"Mon Apr 25 2022 15:05:00 GMT+0530 (India Standard Time)","36056.85","36061.65","36041.65","36042.30"
"Mon Apr 25 2022 15:06:00 GMT+0530 (India Standard Time)","36042.30","36053.10","36034.25","36035.00"
"Mon Apr 25 2022 15:07:00 GMT+0530 (India Standard Time)","36031.45","36048.90","36023.60","36048.90"
"Mon Apr 25 2022 15:08:00 GMT+0530 (India Standard Time)","36046.35","36054.25","36024.70","36031.95"
"Mon Apr 25 2022 15:09:00 GMT+0530 (India Standard Time)","36029.45","36034.55","36026.85","36029.65"
"Mon Apr 25 2022 15:10:00 GMT+0530 (India Standard Time)","36029.25","36042.85","36010.25","36012.45"
"Mon Apr 25 2022 15:11:00 GMT+0530 (India Standard Time)","36009.45","36028.95","36009.45","36025.15"
"Mon Apr 25 2022 15:12:00 GMT+0530 (India Standard Time)","36030.15","36062.00","36030.15","36047.05"
"Mon Apr 25 2022 15:13:00 GMT+0530 (India Standard Time)","36047.75","36050.00","36039.05","36040.65"
"Mon Apr 25 2022 15:14:00 GMT+0530 (India Standard Time)","36040.00","36051.05","36036.55","36047.00"
"Mon Apr 25 2022 15:15:00 GMT+0530 (India Standard Time)","36047.20","36061.25","36039.30","36045.25"
"Mon Apr 25 2022 15:16:00 GMT+0530 (India Standard Time)","36043.00","36045.90","36035.50","36037.90"
"Mon Apr 25 2022 15:17:00 GMT+0530 (India Standard Time)","36036.60","36071.40","36032.15","36067.40"
"Mon Apr 25 2022 15:18:00 GMT+0530 (India Standard Time)","36065.50","36069.20","36052.50","36064.55"
"Mon Apr 25 2022 15:19:00 GMT+0530 (India Standard Time)","36063.05","36079.95","36056.45","36079.95"
"Mon Apr 25 2022 15:20:00 GMT+0530 (India Standard Time)","36081.15","36135.45","36076.40","36114.15"
"Mon Apr 25 2022 15:21:00 GMT+0530 (India Standard Time)","36118.15","36155.55","36109.35","36148.00"
"Mon Apr 25 2022 15:22:00 GMT+0530 (India Standard Time)","36147.75","36152.35","36126.40","36126.80"
"Mon Apr 25 2022 15:23:00 GMT+0530 (India Standard Time)","36124.40","36140.45","36122.15","36133.35"
"Mon Apr 25 2022 15:24:00 GMT+0530 (India Standard Time)","36130.90","36159.55","36127.80","36159.55"
"Mon Apr 25 2022 15:25:00 GMT+0530 (India Standard Time)","36155.65","36163.35","36151.60","36162.25"
"Mon Apr 25 2022 15:26:00 GMT+0530 (India Standard Time)","36163.15","36190.25","36157.15","36188.65"
"Mon Apr 25 2022 15:27:00 GMT+0530 (India Standard Time)","36188.90","36205.25","36181.05","36185.20"
"Mon Apr 25 2022 15:28:00 GMT+0530 (India Standard Time)","36178.80","36194.50","36166.20","36179.50"
"Mon Apr 25 2022 15:29:00 GMT+0530 (India Standard Time)","36174.45","36195.45","36168.95","36192.85"
"Tue Apr 26 2022 09:15:00 GMT+0530 (India Standard Time)","36515.35","36539.95","36451.25","36492.80"
"Tue Apr 26 2022 09:16:00 GMT+0530 (India Standard Time)","36493.90","36508.00","36478.70","36489.80"
"Tue Apr 26 2022 09:17:00 GMT+0530 (India Standard Time)","36479.00","36537.25","36471.95","36536.50"
"Tue Apr 26 2022 09:18:00 GMT+0530 (India Standard Time)","36539.45","36548.95","36514.70","36517.95"
"Tue Apr 26 2022 09:19:00 GMT+0530 (India Standard Time)","36516.15","36522.80","36485.80","36494.90"
"Tue Apr 26 2022 09:20:00 GMT+0530 (India Standard Time)","36496.75","36537.35","36496.75","36528.00"
"Tue Apr 26 2022 09:21:00 GMT+0530 (India Standard Time)","36520.85","36535.55","36518.10","36528.70"
"Tue Apr 26 2022 09:22:00 GMT+0530 (India Standard Time)","36528.65","36567.25","36528.65","36567.25"
"Tue Apr 26 2022 09:23:00 GMT+0530 (India Standard Time)","36556.50","36561.90","36541.05","36549.10"
"Tue Apr 26 2022 09:24:00 GMT+0530 (India Standard Time)","36545.30","36569.50","36544.70","36569.50"
"Tue Apr 26 2022 09:25:00 GMT+0530 (India Standard Time)","36559.65","36579.95","36559.65","36561.20"
"Tue Apr 26 2022 09:26:00 GMT+0530 (India Standard Time)","36557.30","36562.75","36545.05","36546.25"
"Tue Apr 26 2022 09:27:00 GMT+0530 (India Standard Time)","36548.15","36559.75","36545.10","36545.70"
"Tue Apr 26 2022 09:28:00 GMT+0530 (India Standard Time)","36541.80","36545.95","36522.90","36522.90"
"Tue Apr 26 2022 09:29:00 GMT+0530 (India Standard Time)","36521.40","36521.40","36485.75","36502.35"
"Tue Apr 26 2022 09:30:00 GMT+0530 (India Standard Time)","36507.35","36536.45","36504.95","36535.50"
"Tue Apr 26 2022 09:31:00 GMT+0530 (India Standard Time)","36538.25","36549.55","36530.95","36535.90"
"Tue Apr 26 2022 09:32:00 GMT+0530 (India Standard Time)","36532.55","36541.10","36523.45","36536.80"
"Tue Apr 26 2022 09:33:00 GMT+0530 (India Standard Time)","36537.10","36546.10","36529.15","36542.90"
"Tue Apr 26 2022 09:34:00 GMT+0530 (India Standard Time)","36542.40","36542.40","36521.75","36523.15"
"Tue Apr 26 2022 09:35:00 GMT+0530 (India Standard Time)","36524.45","36529.10","36502.95","36511.85"
"Tue Apr 26 2022 09:36:00 GMT+0530 (India Standard Time)","36507.30","36544.95","36507.30","36541.00"
"Tue Apr 26 2022 09:37:00 GMT+0530 (India Standard Time)","36538.50","36548.40","36535.60","36544.25"
"Tue Apr 26 2022 09:38:00 GMT+0530 (India Standard Time)","36540.20","36552.40","36537.80","36539.70"
"Tue Apr 26 2022 09:39:00 GMT+0530 (India Standard Time)","36539.20","36556.60","36535.90","36551.20"
"Tue Apr 26 2022 09:40:00 GMT+0530 (India Standard Time)","36549.40","36562.80","36549.40","36558.10"
"Tue Apr 26 2022 09:41:00 GMT+0530 (India Standard Time)","36561.20","36561.30","36534.95","36534.95"
"Tue Apr 26 2022 09:42:00 GMT+0530 (India Standard Time)","36535.70","36535.75","36507.85","36507.85"
"Tue Apr 26 2022 09:43:00 GMT+0530 (India Standard Time)","36507.70","36513.20","36493.50","36503.45"
"Tue Apr 26 2022 09:44:00 GMT+0530 (India Standard Time)","36500.85","36536.40","36500.75","36536.40"
"Tue Apr 26 2022 09:45:00 GMT+0530 (India Standard Time)","36536.55","36542.90","36527.25","36530.65"
"Tue Apr 26 2022 09:46:00 GMT+0530 (India Standard Time)","36528.50","36528.85","36511.05","36523.95"
"Tue Apr 26 2022 09:47:00 GMT+0530 (India Standard Time)","36520.80","36528.75","36516.70","36520.20"
"Tue Apr 26 2022 09:48:00 GMT+0530 (India Standard Time)","36518.75","36545.55","36518.75","36544.45"
"Tue Apr 26 2022 09:49:00 GMT+0530 (India Standard Time)","36539.05","36546.95","36536.50","36540.35"
"Tue Apr 26 2022 09:50:00 GMT+0530 (India Standard Time)","36537.80","36540.40","36507.75","36511.45"
"Tue Apr 26 2022 09:51:00 GMT+0530 (India Standard Time)","36514.35","36520.95","36507.95","36519.95"
"Tue Apr 26 2022 09:52:00 GMT+0530 (India Standard Time)","36522.60","36533.65","36517.40","36531.45"
"Tue Apr 26 2022 09:53:00 GMT+0530 (India Standard Time)","36532.50","36532.75","36502.10","36510.75"
"Tue Apr 26 2022 09:54:00 GMT+0530 (India Standard Time)","36511.55","36517.65","36509.20","36510.50"
"Tue Apr 26 2022 09:55:00 GMT+0530 (India Standard Time)","36512.50","36513.20","36494.20","36503.85"
"Tue Apr 26 2022 09:56:00 GMT+0530 (India Standard Time)","36506.50","36516.50","36490.55","36491.25"
"Tue Apr 26 2022 09:57:00 GMT+0530 (India Standard Time)","36493.35","36510.95","36489.75","36505.50"
"Tue Apr 26 2022 09:58:00 GMT+0530 (India Standard Time)","36504.35","36505.50","36499.15","36501.00"
"Tue Apr 26 2022 09:59:00 GMT+0530 (India Standard Time)","36501.10","36503.95","36496.45","36500.25"
"Tue Apr 26 2022 10:00:00 GMT+0530 (India Standard Time)","36498.85","36520.20","36495.20","36514.15"
"Tue Apr 26 2022 10:01:00 GMT+0530 (India Standard Time)","36515.50","36523.90","36514.00","36516.55"
"Tue Apr 26 2022 10:02:00 GMT+0530 (India Standard Time)","36517.90","36524.80","36515.05","36519.85"
"Tue Apr 26 2022 10:03:00 GMT+0530 (India Standard Time)","36518.75","36559.10","36518.75","36548.70"
"Tue Apr 26 2022 10:04:00 GMT+0530 (India Standard Time)","36547.60","36547.60","36530.65","36532.60"
"Tue Apr 26 2022 10:05:00 GMT+0530 (India Standard Time)","36532.30","36538.60","36519.60","36524.95"
"Tue Apr 26 2022 10:06:00 GMT+0530 (India Standard Time)","36523.05","36527.90","36520.10","36522.90"
"Tue Apr 26 2022 10:07:00 GMT+0530 (India Standard Time)","36522.25","36555.80","36522.25","36548.30"
"Tue Apr 26 2022 10:08:00 GMT+0530 (India Standard Time)","36547.55","36552.90","36541.65","36550.95"
"Tue Apr 26 2022 10:09:00 GMT+0530 (India Standard Time)","36550.40","36556.40","36536.45","36537.95"
"Tue Apr 26 2022 10:10:00 GMT+0530 (India Standard Time)","36539.10","36542.55","36529.30","36531.60"
"Tue Apr 26 2022 10:11:00 GMT+0530 (India Standard Time)","36530.75","36532.75","36525.95","36530.40"
"Tue Apr 26 2022 10:12:00 GMT+0530 (India Standard Time)","36527.90","36530.00","36496.70","36498.60"
"Tue Apr 26 2022 10:13:00 GMT+0530 (India Standard Time)","36501.90","36505.85","36492.05","36497.05"
"Tue Apr 26 2022 10:14:00 GMT+0530 (India Standard Time)","36493.45","36495.40","36477.80","36483.95"
"Tue Apr 26 2022 10:15:00 GMT+0530 (India Standard Time)","36482.55","36505.00","36480.90","36501.80"
"Tue Apr 26 2022 10:16:00 GMT+0530 (India Standard Time)","36504.25","36519.20","36501.75","36505.65"
"Tue Apr 26 2022 10:17:00 GMT+0530 (India Standard Time)","36502.90","36503.50","36491.25","36495.50"
"Tue Apr 26 2022 10:18:00 GMT+0530 (India Standard Time)","36492.55","36498.50","36487.45","36495.80"
"Tue Apr 26 2022 10:19:00 GMT+0530 (India Standard Time)","36495.25","36506.50","36494.85","36506.30"
"Tue Apr 26 2022 10:20:00 GMT+0530 (India Standard Time)","36507.75","36509.70","36495.00","36497.75"
"Tue Apr 26 2022 10:21:00 GMT+0530 (India Standard Time)","36495.30","36497.80","36486.90","36486.90"
"Tue Apr 26 2022 10:22:00 GMT+0530 (India Standard Time)","36486.75","36501.90","36485.70","36501.90"
"Tue Apr 26 2022 10:23:00 GMT+0530 (India Standard Time)","36500.10","36520.85","36499.60","36509.25"
"Tue Apr 26 2022 10:24:00 GMT+0530 (India Standard Time)","36513.05","36517.85","36500.90","36505.40"
"Tue Apr 26 2022 10:25:00 GMT+0530 (India Standard Time)","36505.95","36506.95","36500.40","36500.40"
"Tue Apr 26 2022 10:26:00 GMT+0530 (India Standard Time)","36502.50","36519.85","36501.70","36509.45"
"Tue Apr 26 2022 10:27:00 GMT+0530 (India Standard Time)","36510.00","36514.80","36505.65","36505.65"
"Tue Apr 26 2022 10:28:00 GMT+0530 (India Standard Time)","36508.70","36510.10","36494.80","36494.90"
"Tue Apr 26 2022 10:29:00 GMT+0530 (India Standard Time)","36497.10","36497.10","36461.15","36471.30"
"Tue Apr 26 2022 10:30:00 GMT+0530 (India Standard Time)","36473.70","36485.90","36462.85","36482.05"
"Tue Apr 26 2022 10:31:00 GMT+0530 (India Standard Time)","36482.50","36486.55","36475.80","36480.55"
"Tue Apr 26 2022 10:32:00 GMT+0530 (India Standard Time)","36481.15","36487.65","36473.80","36476.40"
"Tue Apr 26 2022 10:33:00 GMT+0530 (India Standard Time)","36475.55","36490.20","36473.85","36490.20"
"Tue Apr 26 2022 10:34:00 GMT+0530 (India Standard Time)","36487.45","36491.10","36480.50","36489.20"
"Tue Apr 26 2022 10:35:00 GMT+0530 (India Standard Time)","36487.30","36506.45","36487.30","36494.85"
"Tue Apr 26 2022 10:36:00 GMT+0530 (India Standard Time)","36499.35","36499.65","36474.50","36474.50"
"Tue Apr 26 2022 10:37:00 GMT+0530 (India Standard Time)","36475.75","36478.85","36468.15","36474.90"
"Tue Apr 26 2022 10:38:00 GMT+0530 (India Standard Time)","36465.55","36481.25","36461.90","36476.85"
"Tue Apr 26 2022 10:39:00 GMT+0530 (India Standard Time)","36477.60","36478.55","36460.20","36466.80"
"Tue Apr 26 2022 10:40:00 GMT+0530 (India Standard Time)","36465.65","36468.25","36459.15","36461.20"
"Tue Apr 26 2022 10:41:00 GMT+0530 (India Standard Time)","36458.15","36477.00","36458.15","36476.80"
"Tue Apr 26 2022 10:42:00 GMT+0530 (India Standard Time)","36479.75","36479.75","36455.95","36470.60"
"Tue Apr 26 2022 10:43:00 GMT+0530 (India Standard Time)","36470.20","36471.20","36450.90","36451.25"
"Tue Apr 26 2022 10:44:00 GMT+0530 (India Standard Time)","36455.55","36455.55","36444.45","36450.95"
"Tue Apr 26 2022 10:45:00 GMT+0530 (India Standard Time)","36452.65","36469.20","36448.55","36469.00"
"Tue Apr 26 2022 10:46:00 GMT+0530 (India Standard Time)","36469.40","36484.10","36469.40","36482.55"
"Tue Apr 26 2022 10:47:00 GMT+0530 (India Standard Time)","36476.80","36489.15","36476.80","36483.85"
"Tue Apr 26 2022 10:48:00 GMT+0530 (India Standard Time)","36479.25","36489.00","36466.40","36469.35"
"Tue Apr 26 2022 10:49:00 GMT+0530 (India Standard Time)","36468.80","36471.70","36461.15","36465.10"
"Tue Apr 26 2022 10:50:00 GMT+0530 (India Standard Time)","36466.00","36481.30","36462.30","36481.30"
"Tue Apr 26 2022 10:51:00 GMT+0530 (India Standard Time)","36475.95","36490.90","36475.55","36490.00"
"Tue Apr 26 2022 10:52:00 GMT+0530 (India Standard Time)","36489.60","36494.10","36481.40","36483.45"
"Tue Apr 26 2022 10:53:00 GMT+0530 (India Standard Time)","36483.15","36484.20","36470.30","36471.60"
"Tue Apr 26 2022 10:54:00 GMT+0530 (India Standard Time)","36470.90","36474.40","36459.60","36461.50"
"Tue Apr 26 2022 10:55:00 GMT+0530 (India Standard Time)","36464.05","36466.55","36454.90","36457.40"
"Tue Apr 26 2022 10:56:00 GMT+0530 (India Standard Time)","36459.55","36480.00","36455.90","36472.60"
"Tue Apr 26 2022 10:57:00 GMT+0530 (India Standard Time)","36476.40","36476.40","36466.60","36469.45"
"Tue Apr 26 2022 10:58:00 GMT+0530 (India Standard Time)","36470.25","36474.20","36463.40","36463.45"
"Tue Apr 26 2022 10:59:00 GMT+0530 (India Standard Time)","36462.60","36477.40","36462.60","36476.05"
"Tue Apr 26 2022 11:00:00 GMT+0530 (India Standard Time)","36475.80","36487.25","36473.65","36473.65"
"Tue Apr 26 2022 11:01:00 GMT+0530 (India Standard Time)","36475.15","36477.75","36465.25","36469.50"
"Tue Apr 26 2022 11:02:00 GMT+0530 (India Standard Time)","36470.35","36474.15","36468.30","36472.75"
"Tue Apr 26 2022 11:03:00 GMT+0530 (India Standard Time)","36472.65","36478.15","36466.25","36466.25"
"Tue Apr 26 2022 11:04:00 GMT+0530 (India Standard Time)","36469.30","36471.30","36450.05","36459.60"
"Tue Apr 26 2022 11:05:00 GMT+0530 (India Standard Time)","36460.35","36471.55","36459.90","36467.85"
"Tue Apr 26 2022 11:06:00 GMT+0530 (India Standard Time)","36470.70","36474.75","36463.80","36465.60"
"Tue Apr 26 2022 11:07:00 GMT+0530 (India Standard Time)","36464.10","36466.05","36460.15","36464.15"
"Tue Apr 26 2022 11:08:00 GMT+0530 (India Standard Time)","36463.80","36466.85","36456.45","36457.55"
"Tue Apr 26 2022 11:09:00 GMT+0530 (India Standard Time)","36457.05","36465.80","36446.85","36464.70"
"Tue Apr 26 2022 11:10:00 GMT+0530 (India Standard Time)","36464.95","36486.90","36464.55","36482.35"
"Tue Apr 26 2022 11:11:00 GMT+0530 (India Standard Time)","36482.60","36485.85","36468.50","36469.30"
"Tue Apr 26 2022 11:12:00 GMT+0530 (India Standard Time)","36472.00","36473.50","36461.45","36464.65"
"Tue Apr 26 2022 11:13:00 GMT+0530 (India Standard Time)","36468.45","36471.70","36463.45","36468.20"
"Tue Apr 26 2022 11:14:00 GMT+0530 (India Standard Time)","36468.25","36472.20","36466.60","36471.10"
"Tue Apr 26 2022 11:15:00 GMT+0530 (India Standard Time)","36472.50","36481.30","36469.45","36481.30"
"Tue Apr 26 2022 11:16:00 GMT+0530 (India Standard Time)","36480.50","36487.95","36479.20","36484.25"
"Tue Apr 26 2022 11:17:00 GMT+0530 (India Standard Time)","36486.05","36491.70","36482.00","36491.25"
"Tue Apr 26 2022 11:18:00 GMT+0530 (India Standard Time)","36490.20","36504.60","36489.95","36501.65"
"Tue Apr 26 2022 11:19:00 GMT+0530 (India Standard Time)","36500.45","36513.40","36493.20","36511.45"
"Tue Apr 26 2022 11:20:00 GMT+0530 (India Standard Time)","36516.60","36527.10","36516.25","36518.90"
"Tue Apr 26 2022 11:21:00 GMT+0530 (India Standard Time)","36517.45","36526.90","36516.10","36526.90"
"Tue Apr 26 2022 11:22:00 GMT+0530 (India Standard Time)","36527.95","36536.30","36526.20","36526.20"
"Tue Apr 26 2022 11:23:00 GMT+0530 (India Standard Time)","36529.15","36540.30","36522.30","36536.80"
"Tue Apr 26 2022 11:24:00 GMT+0530 (India Standard Time)","36539.45","36546.50","36534.75","36546.15"
"Tue Apr 26 2022 11:25:00 GMT+0530 (India Standard Time)","36548.00","36548.00","36533.00","36534.90"
"Tue Apr 26 2022 11:26:00 GMT+0530 (India Standard Time)","36534.35","36548.70","36526.60","36547.25"
"Tue Apr 26 2022 11:27:00 GMT+0530 (India Standard Time)","36545.80","36551.45","36537.60","36539.95"
"Tue Apr 26 2022 11:28:00 GMT+0530 (India Standard Time)","36541.85","36547.10","36539.35","36540.60"
"Tue Apr 26 2022 11:29:00 GMT+0530 (India Standard Time)","36541.90","36549.40","36519.90","36522.20"
"Tue Apr 26 2022 11:30:00 GMT+0530 (India Standard Time)","36521.90","36548.20","36520.10","36546.60"
"Tue Apr 26 2022 11:31:00 GMT+0530 (India Standard Time)","36548.15","36555.30","36544.00","36545.60"
"Tue Apr 26 2022 11:32:00 GMT+0530 (India Standard Time)","36546.65","36568.25","36546.45","36556.60"
"Tue Apr 26 2022 11:33:00 GMT+0530 (India Standard Time)","36558.30","36564.90","36551.80","36553.55"
"Tue Apr 26 2022 11:34:00 GMT+0530 (India Standard Time)","36553.20","36564.00","36551.70","36558.25"
"Tue Apr 26 2022 11:35:00 GMT+0530 (India Standard Time)","36555.20","36569.70","36554.70","36561.85"
"Tue Apr 26 2022 11:36:00 GMT+0530 (India Standard Time)","36562.75","36567.30","36559.80","36563.10"
"Tue Apr 26 2022 11:37:00 GMT+0530 (India Standard Time)","36563.65","36566.70","36558.20","36559.80"
"Tue Apr 26 2022 11:38:00 GMT+0530 (India Standard Time)","36558.65","36559.60","36550.50","36556.30"
"Tue Apr 26 2022 11:39:00 GMT+0530 (India Standard Time)","36554.50","36571.20","36552.70","36569.25"
"Tue Apr 26 2022 11:40:00 GMT+0530 (India Standard Time)","36568.25","36577.70","36566.25","36575.95"
"Tue Apr 26 2022 11:41:00 GMT+0530 (India Standard Time)","36576.40","36576.40","36556.55","36559.70"
"Tue Apr 26 2022 11:42:00 GMT+0530 (India Standard Time)","36554.05","36565.65","36554.05","36561.90"
"Tue Apr 26 2022 11:43:00 GMT+0530 (India Standard Time)","36560.15","36566.75","36551.25","36556.00"
"Tue Apr 26 2022 11:44:00 GMT+0530 (India Standard Time)","36554.85","36555.10","36535.15","36540.20"
"Tue Apr 26 2022 11:45:00 GMT+0530 (India Standard Time)","36537.45","36541.30","36517.50","36522.75"
"Tue Apr 26 2022 11:46:00 GMT+0530 (India Standard Time)","36521.05","36536.20","36521.05","36531.60"
"Tue Apr 26 2022 11:47:00 GMT+0530 (India Standard Time)","36530.35","36533.30","36524.35","36527.30"
"Tue Apr 26 2022 11:48:00 GMT+0530 (India Standard Time)","36527.95","36539.60","36521.15","36531.75"
"Tue Apr 26 2022 11:49:00 GMT+0530 (India Standard Time)","36535.65","36544.35","36535.65","36537.90"
"Tue Apr 26 2022 11:50:00 GMT+0530 (India Standard Time)","36537.85","36543.50","36531.00","36531.00"
"Tue Apr 26 2022 11:51:00 GMT+0530 (India Standard Time)","36536.15","36563.65","36535.50","36554.35"
"Tue Apr 26 2022 11:52:00 GMT+0530 (India Standard Time)","36557.15","36559.80","36548.70","36558.65"
"Tue Apr 26 2022 11:53:00 GMT+0530 (India Standard Time)","36557.25","36575.75","36557.25","36573.95"
"Tue Apr 26 2022 11:54:00 GMT+0530 (India Standard Time)","36573.45","36587.35","36573.45","36583.10"
"Tue Apr 26 2022 11:55:00 GMT+0530 (India Standard Time)","36579.95","36583.90","36577.50","36578.65"
"Tue Apr 26 2022 11:56:00 GMT+0530 (India Standard Time)","36578.15","36588.75","36578.15","36588.75"
"Tue Apr 26 2022 11:57:00 GMT+0530 (India Standard Time)","36587.70","36589.50","36571.50","36571.80"
"Tue Apr 26 2022 11:58:00 GMT+0530 (India Standard Time)","36569.95","36571.30","36560.65","36563.80"
"Tue Apr 26 2022 11:59:00 GMT+0530 (India Standard Time)","36562.65","36600.55","36562.65","36600.55"
"Tue Apr 26 2022 12:00:00 GMT+0530 (India Standard Time)","36598.85","36603.70","36573.85","36578.60"
"Tue Apr 26 2022 12:01:00 GMT+0530 (India Standard Time)","36576.15","36579.95","36553.25","36557.80"
"Tue Apr 26 2022 12:02:00 GMT+0530 (India Standard Time)","36560.15","36560.15","36547.60","36553.55"
"Tue Apr 26 2022 12:03:00 GMT+0530 (India Standard Time)","36553.40","36555.25","36547.95","36551.65"
"Tue Apr 26 2022 12:04:00 GMT+0530 (India Standard Time)","36552.75","36552.75","36536.40","36536.40"
"Tue Apr 26 2022 12:05:00 GMT+0530 (India Standard Time)","36536.15","36543.00","36535.25","36541.40"
"Tue Apr 26 2022 12:06:00 GMT+0530 (India Standard Time)","36541.10","36554.45","36541.10","36553.05"
"Tue Apr 26 2022 12:07:00 GMT+0530 (India Standard Time)","36553.40","36558.15","36547.50","36547.50"
"Tue Apr 26 2022 12:08:00 GMT+0530 (India Standard Time)","36547.30","36551.20","36542.65","36544.10"
"Tue Apr 26 2022 12:09:00 GMT+0530 (India Standard Time)","36545.05","36550.90","36538.05","36539.30"
"Tue Apr 26 2022 12:10:00 GMT+0530 (India Standard Time)","36539.95","36551.60","36539.95","36550.90"
"Tue Apr 26 2022 12:11:00 GMT+0530 (India Standard Time)","36548.80","36552.15","36538.90","36544.75"
"Tue Apr 26 2022 12:12:00 GMT+0530 (India Standard Time)","36542.50","36547.95","36530.65","36535.10"
"Tue Apr 26 2022 12:13:00 GMT+0530 (India Standard Time)","36534.00","36536.35","36510.55","36515.30"
"Tue Apr 26 2022 12:14:00 GMT+0530 (India Standard Time)","36515.25","36524.35","36509.50","36512.35"
"Tue Apr 26 2022 12:15:00 GMT+0530 (India Standard Time)","36512.30","36522.80","36508.45","36511.20"
"Tue Apr 26 2022 12:16:00 GMT+0530 (India Standard Time)","36513.05","36529.80","36512.90","36529.80"
"Tue Apr 26 2022 12:17:00 GMT+0530 (India Standard Time)","36531.70","36548.75","36531.70","36547.85"
"Tue Apr 26 2022 12:18:00 GMT+0530 (India Standard Time)","36548.10","36560.40","36547.15","36553.20"
"Tue Apr 26 2022 12:19:00 GMT+0530 (India Standard Time)","36552.50","36559.40","36552.50","36555.20"
"Tue Apr 26 2022 12:20:00 GMT+0530 (India Standard Time)","36554.45","36562.50","36553.50","36560.85"
"Tue Apr 26 2022 12:21:00 GMT+0530 (India Standard Time)","36559.95","36569.00","36559.95","36562.95"
"Tue Apr 26 2022 12:22:00 GMT+0530 (India Standard Time)","36562.20","36566.55","36549.90","36554.70"
