"Date","Open","High","Low","Close"
"Tue Feb 15 2022 14:44:00 GMT+0530 (India Standard Time)","37991.80","38023.95","37991.80","38016.55"
"Tue Feb 15 2022 14:45:00 GMT+0530 (India Standard Time)","38016.85","38053.55","38016.85","38042.55"
"Tue Feb 15 2022 14:46:00 GMT+0530 (India Standard Time)","38041.50","38052.75","38033.45","38033.45"
"Tue Feb 15 2022 14:47:00 GMT+0530 (India Standard Time)","38030.25","38047.65","38029.55","38043.60"
"Tue Feb 15 2022 14:48:00 GMT+0530 (India Standard Time)","38051.45","38054.50","38032.15","38041.35"
"Tue Feb 15 2022 14:49:00 GMT+0530 (India Standard Time)","38040.80","38046.15","38030.45","38037.85"
"Tue Feb 15 2022 14:50:00 GMT+0530 (India Standard Time)","38034.20","38064.50","38034.20","38063.95"
"Tue Feb 15 2022 14:51:00 GMT+0530 (India Standard Time)","38062.65","38142.30","38062.65","38142.30"
"Tue Feb 15 2022 14:52:00 GMT+0530 (India Standard Time)","38137.65","38176.35","38137.65","38173.30"
"Tue Feb 15 2022 14:53:00 GMT+0530 (India Standard Time)","38168.70","38187.85","38163.70","38163.70"
"Tue Feb 15 2022 14:54:00 GMT+0530 (India Standard Time)","38164.25","38177.95","38153.25","38154.35"
"Tue Feb 15 2022 14:55:00 GMT+0530 (India Standard Time)","38154.15","38160.40","38130.95","38134.40"
"Tue Feb 15 2022 14:56:00 GMT+0530 (India Standard Time)","38130.60","38144.30","38112.35","38122.10"
"Tue Feb 15 2022 14:57:00 GMT+0530 (India Standard Time)","38125.25","38130.30","38087.95","38087.95"
"Tue Feb 15 2022 14:58:00 GMT+0530 (India Standard Time)","38084.40","38097.25","38078.55","38086.30"
"Tue Feb 15 2022 14:59:00 GMT+0530 (India Standard Time)","38084.55","38089.50","38046.20","38053.00"
"Tue Feb 15 2022 15:00:00 GMT+0530 (India Standard Time)","38052.15","38108.50","38052.15","38103.45"
"Tue Feb 15 2022 15:01:00 GMT+0530 (India Standard Time)","38101.85","38122.95","38101.85","38113.65"
"Tue Feb 15 2022 15:02:00 GMT+0530 (India Standard Time)","38114.00","38141.80","38114.00","38136.45"
"Tue Feb 15 2022 15:03:00 GMT+0530 (India Standard Time)","38136.80","38166.70","38136.80","38164.60"
"Tue Feb 15 2022 15:04:00 GMT+0530 (India Standard Time)","38163.90","38164.70","38125.85","38125.85"
"Tue Feb 15 2022 15:05:00 GMT+0530 (India Standard Time)","38126.85","38146.65","38124.00","38124.00"
"Tue Feb 15 2022 15:06:00 GMT+0530 (India Standard Time)","38125.45","38140.00","38121.60","38137.90"
"Tue Feb 15 2022 15:07:00 GMT+0530 (India Standard Time)","38140.40","38165.85","38140.40","38162.85"
"Tue Feb 15 2022 15:08:00 GMT+0530 (India Standard Time)","38162.30","38175.55","38162.30","38169.90"
"Tue Feb 15 2022 15:09:00 GMT+0530 (India Standard Time)","38169.10","38171.30","38126.40","38140.45"
"Tue Feb 15 2022 15:10:00 GMT+0530 (India Standard Time)","38138.60","38140.55","38107.60","38107.60"
