"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Tue Oct 18 2022 15:29:00 GMT+0530 (India Standard Time)","40311.35","40322.55","40303.10","40303.95","-0.02","-0.02","0"
"Wed Oct 19 2022 09:15:00 GMT+0530 (India Standard Time)","40556.65","40582.35","40450.50","40456.70","0.38","0.38","0"
"Wed Oct 19 2022 09:16:00 GMT+0530 (India Standard Time)","40463.00","40514.65","40460.30","40511.00","0.13","0.13","0"
"Wed Oct 19 2022 09:17:00 GMT+0530 (India Standard Time)","40509.55","40520.20","40493.35","40500.15","-0.03","-0.03","0"
"Wed Oct 19 2022 09:18:00 GMT+0530 (India Standard Time)","40489.35","40502.15","40472.55","40472.55","-0.07","-0.07","0"
"Wed Oct 19 2022 09:19:00 GMT+0530 (India Standard Time)","40473.80","40517.25","40467.45","40513.75","0.10","0.10","0"
"Wed Oct 19 2022 09:20:00 GMT+0530 (India Standard Time)","40514.45","40542.25","40507.05","40514.70","0","0","0"
"Wed Oct 19 2022 09:21:00 GMT+0530 (India Standard Time)","40515.00","40518.10","40487.30","40502.70","-0.03","-0.03","0"
"Wed Oct 19 2022 09:22:00 GMT+0530 (India Standard Time)","40504.80","40515.45","40494.95","40502.90","0","0","0"
"Wed Oct 19 2022 09:23:00 GMT+0530 (India Standard Time)","40501.85","40524.65","40491.40","40510.50","0.02","0.02","0"
"Wed Oct 19 2022 09:24:00 GMT+0530 (India Standard Time)","40515.60","40560.70","40501.20","40558.25","0.12","0.12","0"
"Wed Oct 19 2022 09:25:00 GMT+0530 (India Standard Time)","40552.10","40552.10","40521.40","40522.00","-0.09","-0.09","0"
"Wed Oct 19 2022 09:26:00 GMT+0530 (India Standard Time)","40524.35","40527.45","40483.95","40487.15","-0.09","-0.09","0"
"Wed Oct 19 2022 09:27:00 GMT+0530 (India Standard Time)","40487.25","40533.80","40482.15","40513.95","0.07","0.06","0"
"Wed Oct 19 2022 09:28:00 GMT+0530 (India Standard Time)","40510.75","40530.25","40507.75","40528.05","0.03","0.03","0"
"Wed Oct 19 2022 09:29:00 GMT+0530 (India Standard Time)","40530.75","40541.60","40515.30","40536.60","0.02","0.02","0"
"Wed Oct 19 2022 09:30:00 GMT+0530 (India Standard Time)","40534.25","40572.70","40534.25","40556.25","0.05","0.05","0"
"Wed Oct 19 2022 09:31:00 GMT+0530 (India Standard Time)","40567.05","40568.85","40535.65","40549.60","-0.02","-0.02","0"
"Wed Oct 19 2022 09:32:00 GMT+0530 (India Standard Time)","40542.30","40577.85","40542.30","40567.00","0.04","0.04","0"
"Wed Oct 19 2022 09:33:00 GMT+0530 (India Standard Time)","40571.55","40583.70","40564.35","40575.15","0.02","0.02","0"
"Wed Oct 19 2022 09:34:00 GMT+0530 (India Standard Time)","40572.45","40582.15","40565.30","40568.50","-0.02","-0.02","0"
"Wed Oct 19 2022 09:35:00 GMT+0530 (India Standard Time)","40571.85","40575.35","40565.85","40567.25","0","0","0"
"Wed Oct 19 2022 09:36:00 GMT+0530 (India Standard Time)","40567.45","40571.70","40544.90","40571.70","0.01","0.01","0"
"Wed Oct 19 2022 09:37:00 GMT+0530 (India Standard Time)","40570.00","40599.10","40569.00","40591.90","0.05","0.05","0"
"Wed Oct 19 2022 09:38:00 GMT+0530 (India Standard Time)","40595.60","40601.65","40586.50","40591.95","0","0","0"
"Wed Oct 19 2022 09:39:00 GMT+0530 (India Standard Time)","40592.10","40599.35","40582.55","40587.75","-0.01","-0.01","0"
"Wed Oct 19 2022 09:40:00 GMT+0530 (India Standard Time)","40589.45","40605.95","40579.05","40585.60","-0.01","-0.01","0"
"Wed Oct 19 2022 09:41:00 GMT+0530 (India Standard Time)","40583.80","40584.80","40570.45","40573.50","-0.03","-0.03","0"
"Wed Oct 19 2022 09:42:00 GMT+0530 (India Standard Time)","40574.90","40621.55","40574.00","40616.30","0.11","0.10","0"
"Wed Oct 19 2022 09:43:00 GMT+0530 (India Standard Time)","40615.45","40616.20","40594.70","40601.80","-0.04","-0.04","0"
"Wed Oct 19 2022 09:44:00 GMT+0530 (India Standard Time)","40604.05","40604.85","40571.50","40573.55","-0.07","-0.07","0"
"Wed Oct 19 2022 09:45:00 GMT+0530 (India Standard Time)","40570.45","40579.05","40562.30","40568.95","-0.01","-0.01","0"
"Wed Oct 19 2022 09:46:00 GMT+0530 (India Standard Time)","40568.50","40585.20","40560.75","40583.75","0.04","0.03","0"
"Wed Oct 19 2022 09:47:00 GMT+0530 (India Standard Time)","40580.40","40607.40","40580.40","40607.40","0.06","0.06","0"
