"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Thu Jun 08 2023 15:28:00 GMT+0530 (India Standard Time)","44006.40","44024.65","44003.15","44014.85","0.01","0.01","0"
"Thu Jun 08 2023 15:29:00 GMT+0530 (India Standard Time)","44014.15","44024.80","43990.50","44007.70","-0.02","-0.02","0"
"Fri Jun 09 2023 09:15:00 GMT+0530 (India Standard Time)","44045.75","44109.60","43998.05","44058.35","0.12","0.12","0"
"Fri Jun 09 2023 09:16:00 GMT+0530 (India Standard Time)","44063.40","44068.00","44049.20","44060.30","0","0","0"
"Fri Jun 09 2023 09:17:00 GMT+0530 (India Standard Time)","44060.90","44081.60","44056.70","44070.20","0.02","0.02","0"
"Fri Jun 09 2023 09:18:00 GMT+0530 (India Standard Time)","44071.30","44082.10","44056.80","44082.10","0.03","0.03","0"
"Fri Jun 09 2023 09:19:00 GMT+0530 (India Standard Time)","44083.60","44097.20","44065.10","44066.95","-0.03","-0.03","0"
"Fri Jun 09 2023 09:20:00 GMT+0530 (India Standard Time)","44070.25","44073.45","44046.85","44065.70","0","0","0"
"Fri Jun 09 2023 09:21:00 GMT+0530 (India Standard Time)","44066.45","44082.05","44050.05","44074.70","0.02","0.02","0"
"Fri Jun 09 2023 09:22:00 GMT+0530 (India Standard Time)","44076.85","44097.50","44076.75","44096.05","0.05","0.05","0"
"Fri Jun 09 2023 09:23:00 GMT+0530 (India Standard Time)","44096.40","44102.00","44086.40","44086.40","-0.02","-0.02","0"
"Fri Jun 09 2023 09:24:00 GMT+0530 (India Standard Time)","44088.75","44088.75","44064.20","44075.30","-0.03","-0.03","0"
"Fri Jun 09 2023 09:25:00 GMT+0530 (India Standard Time)","44075.60","44098.70","44074.75","44095.40","0.05","0.05","0"
"Fri Jun 09 2023 09:26:00 GMT+0530 (India Standard Time)","44097.60","44117.60","44090.00","44112.80","0.04","0.04","0"
"Fri Jun 09 2023 09:27:00 GMT+0530 (India Standard Time)","44110.95","44110.95","44083.75","44083.75","-0.07","-0.07","0"
"Fri Jun 09 2023 09:28:00 GMT+0530 (India Standard Time)","44084.60","44096.90","44081.75","44096.90","0.03","0.03","0"
"Fri Jun 09 2023 09:29:00 GMT+0530 (India Standard Time)","44096.60","44097.25","44056.60","44061.55","-0.08","-0.08","0"
"Fri Jun 09 2023 09:30:00 GMT+0530 (India Standard Time)","44064.35","44066.60","44047.65","44058.40","-0.01","-0.01","0"
"Fri Jun 09 2023 09:31:00 GMT+0530 (India Standard Time)","44057.60","44083.85","44057.60","44070.40","0.03","0.03","0"
"Fri Jun 09 2023 09:32:00 GMT+0530 (India Standard Time)","44069.30","44075.45","44035.80","44036.30","-0.08","-0.08","0"
"Fri Jun 09 2023 09:33:00 GMT+0530 (India Standard Time)","44036.55","44037.75","44024.70","44028.30","-0.02","-0.02","0"
"Fri Jun 09 2023 09:34:00 GMT+0530 (India Standard Time)","44028.90","44029.65","44002.40","44004.15","-0.05","-0.05","0"
"Fri Jun 09 2023 09:35:00 GMT+0530 (India Standard Time)","44007.65","44010.25","43956.20","43957.20","-0.11","-0.11","0"
"Fri Jun 09 2023 09:36:00 GMT+0530 (India Standard Time)","43961.00","43973.85","43944.65","43947.55","-0.02","-0.02","0"
"Fri Jun 09 2023 09:37:00 GMT+0530 (India Standard Time)","43945.25","43953.55","43934.50","43950.20","0.01","0.01","0"
"Fri Jun 09 2023 09:38:00 GMT+0530 (India Standard Time)","43952.55","43968.10","43944.65","43944.65","-0.01","-0.01","0"
"Fri Jun 09 2023 09:39:00 GMT+0530 (India Standard Time)","43943.00","43955.00","43939.65","43955.00","0.02","0.02","0"
"Fri Jun 09 2023 09:40:00 GMT+0530 (India Standard Time)","43954.30","43961.05","43941.20","43947.00","-0.02","-0.02","0"
"Fri Jun 09 2023 09:41:00 GMT+0530 (India Standard Time)","43945.55","43965.85","43945.55","43959.10","0.03","0.03","0"
"Fri Jun 09 2023 09:42:00 GMT+0530 (India Standard Time)","43959.80","43977.80","43953.85","43962.20","0.01","0.01","0"
"Fri Jun 09 2023 09:43:00 GMT+0530 (India Standard Time)","43966.30","43982.35","43952.90","43982.35","0.05","0.05","0"
"Fri Jun 09 2023 09:44:00 GMT+0530 (India Standard Time)","43983.20","44001.65","43981.65","43998.35","0.04","0.04","0"
"Fri Jun 09 2023 09:45:00 GMT+0530 (India Standard Time)","43999.75","44036.85","43997.60","44036.40","0.09","0.09","0"
"Fri Jun 09 2023 09:46:00 GMT+0530 (India Standard Time)","44040.30","44119.25","44037.55","44101.40","0.15","0.15","0"
"Fri Jun 09 2023 09:47:00 GMT+0530 (India Standard Time)","44100.95","44136.45","44100.95","44112.10","0.02","0.02","0"
"Fri Jun 09 2023 09:48:00 GMT+0530 (India Standard Time)","44117.95","44132.75","44113.20","44119.75","0.02","0.02","0"
"Fri Jun 09 2023 09:49:00 GMT+0530 (India Standard Time)","44116.95","44139.90","44116.95","44139.90","0.05","0.05","0"
"Fri Jun 09 2023 09:50:00 GMT+0530 (India Standard Time)","44139.55","44172.75","44139.55","44169.50","0.07","0.07","0"
"Fri Jun 09 2023 09:51:00 GMT+0530 (India Standard Time)","44170.85","44177.65","44147.00","44149.90","-0.04","-0.04","0"
"Fri Jun 09 2023 09:52:00 GMT+0530 (India Standard Time)","44149.10","44158.05","44145.80","44147.25","-0.01","-0.01","0"
"Fri Jun 09 2023 09:53:00 GMT+0530 (India Standard Time)","44150.85","44152.30","44133.05","44133.05","-0.03","-0.03","0"
"Fri Jun 09 2023 09:54:00 GMT+0530 (India Standard Time)","44136.90","44144.30","44118.95","44126.30","-0.02","-0.02","0"
"Fri Jun 09 2023 09:55:00 GMT+0530 (India Standard Time)","44123.75","44172.75","44122.20","44168.75","0.10","0.10","0"
"Fri Jun 09 2023 09:56:00 GMT+0530 (India Standard Time)","44165.80","44166.75","44134.10","44137.95","-0.07","-0.07","0"
"Fri Jun 09 2023 09:57:00 GMT+0530 (India Standard Time)","44137.50","44162.20","44137.50","44155.30","0.04","0.04","0"
"Fri Jun 09 2023 09:58:00 GMT+0530 (India Standard Time)","44156.95","44163.75","44147.10","44154.75","0","0","0"
"Fri Jun 09 2023 09:59:00 GMT+0530 (India Standard Time)","44157.15","44169.95","44153.00","44169.95","0.03","0.03","0"
"Fri Jun 09 2023 10:00:00 GMT+0530 (India Standard Time)","44168.30","44176.55","44140.25","44156.45","-0.03","-0.03","0"
"Fri Jun 09 2023 10:01:00 GMT+0530 (India Standard Time)","44157.05","44190.35","44150.35","44184.55","0.06","0.06","0"
"Fri Jun 09 2023 10:02:00 GMT+0530 (India Standard Time)","44185.40","44198.70","44173.85","44174.20","-0.02","-0.02","0"
"Fri Jun 09 2023 10:03:00 GMT+0530 (India Standard Time)","44172.15","44176.30","44149.95","44164.05","-0.02","-0.02","0"
"Fri Jun 09 2023 10:04:00 GMT+0530 (India Standard Time)","44167.00","44183.95","44165.30","44183.20","0.04","0.04","0"
"Fri Jun 09 2023 10:05:00 GMT+0530 (India Standard Time)","44184.35","44215.40","44184.35","44212.50","0.07","0.07","0"
"Fri Jun 09 2023 10:06:00 GMT+0530 (India Standard Time)","44214.20","44215.25","44195.65","44214.60","0","0","0"
"Fri Jun 09 2023 10:07:00 GMT+0530 (India Standard Time)","44213.90","44218.05","44196.95","44198.50","-0.04","-0.04","0"
"Fri Jun 09 2023 10:08:00 GMT+0530 (India Standard Time)","44198.90","44205.60","44194.15","44205.60","0.02","0.02","0"
"Fri Jun 09 2023 10:09:00 GMT+0530 (India Standard Time)","44204.75","44209.85","44198.25","44207.45","0","0","0"
"Fri Jun 09 2023 10:10:00 GMT+0530 (India Standard Time)","44210.25","44214.60","44206.40","44210.25","0.01","0.01","0"
"Fri Jun 09 2023 10:11:00 GMT+0530 (India Standard Time)","44211.85","44215.05","44186.95","44187.65","-0.05","-0.05","0"
"Fri Jun 09 2023 10:12:00 GMT+0530 (India Standard Time)","44188.45","44193.75","44149.50","44157.70","-0.07","-0.07","0"
"Fri Jun 09 2023 10:13:00 GMT+0530 (India Standard Time)","44155.15","44157.45","44134.70","44151.95","-0.01","-0.01","0"
"Fri Jun 09 2023 10:14:00 GMT+0530 (India Standard Time)","44151.45","44176.60","44149.50","44165.20","0.03","0.03","0"
"Fri Jun 09 2023 10:15:00 GMT+0530 (India Standard Time)","44161.50","44175.95","44159.95","44166.00","0","0","0"
