"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Tue Dec 06 2022 15:20:00 GMT+0530 (India Standard Time)","43144.45","43147.95","43129.20","43136.55","-0.02","-0.02","0"
"Tue Dec 06 2022 15:21:00 GMT+0530 (India Standard Time)","43136.20","43151.55","43132.60","43146.50","0.02","0.02","0"
"Tue Dec 06 2022 15:22:00 GMT+0530 (India Standard Time)","43147.55","43156.35","43146.55","43152.90","0.01","0.01","0"
"Tue Dec 06 2022 15:23:00 GMT+0530 (India Standard Time)","43154.60","43156.40","43147.25","43151.25","0","0","0"
"Tue Dec 06 2022 15:24:00 GMT+0530 (India Standard Time)","43150.75","43152.15","43141.95","43148.30","-0.01","-0.01","0"
"Tue Dec 06 2022 15:25:00 GMT+0530 (India Standard Time)","43146.75","43148.05","43116.10","43116.10","-0.07","-0.08","0"
"Tue Dec 06 2022 15:26:00 GMT+0530 (India Standard Time)","43117.30","43134.25","43117.30","43130.25","0.03","0.03","0"
"Tue Dec 06 2022 15:27:00 GMT+0530 (India Standard Time)","43129.90","43140.35","43125.75","43135.35","0.01","0.01","0"
"Tue Dec 06 2022 15:28:00 GMT+0530 (India Standard Time)","43133.60","43139.25","43119.70","43135.45","0","0","0"
"Tue Dec 06 2022 15:29:00 GMT+0530 (India Standard Time)","43137.75","43143.15","43125.15","43143.15","0.02","0.02","0"
"Wed Dec 07 2022 09:15:00 GMT+0530 (India Standard Time)","43157.35","43230.90","43157.35","43213.90","0.16","0.16","0"
"Wed Dec 07 2022 09:16:00 GMT+0530 (India Standard Time)","43220.50","43247.90","43177.00","43181.85","-0.07","-0.07","0"
"Wed Dec 07 2022 09:17:00 GMT+0530 (India Standard Time)","43179.05","43195.75","43163.10","43179.55","-0.01","-0.01","0"
"Wed Dec 07 2022 09:18:00 GMT+0530 (India Standard Time)","43178.25","43181.40","43164.45","43170.00","-0.02","-0.02","0"
"Wed Dec 07 2022 09:19:00 GMT+0530 (India Standard Time)","43167.75","43187.60","43167.75","43175.40","0.01","0.01","0"
"Wed Dec 07 2022 09:20:00 GMT+0530 (India Standard Time)","43175.15","43180.30","43167.00","43175.75","0","0","0"
"Wed Dec 07 2022 09:21:00 GMT+0530 (India Standard Time)","43178.80","43197.25","43172.95","43190.35","0.03","0.03","0"
"Wed Dec 07 2022 09:22:00 GMT+0530 (India Standard Time)","43192.10","43194.60","43177.55","43186.30","-0.01","-0.01","0"
"Wed Dec 07 2022 09:23:00 GMT+0530 (India Standard Time)","43183.55","43185.05","43166.50","43171.30","-0.03","-0.04","0"
"Wed Dec 07 2022 09:24:00 GMT+0530 (India Standard Time)","43173.05","43180.00","43165.60","43172.70","0","0","0"
"Wed Dec 07 2022 09:25:00 GMT+0530 (India Standard Time)","43175.25","43175.25","43156.95","43164.75","-0.02","-0.02","0"
"Wed Dec 07 2022 09:26:00 GMT+0530 (India Standard Time)","43164.25","43164.25","43143.90","43148.35","-0.04","-0.04","0"
"Wed Dec 07 2022 09:27:00 GMT+0530 (India Standard Time)","43157.15","43175.85","43150.40","43165.20","0.04","0.04","0"
"Wed Dec 07 2022 09:28:00 GMT+0530 (India Standard Time)","43165.20","43179.65","43161.65","43169.15","0.01","0.01","0"
"Wed Dec 07 2022 09:29:00 GMT+0530 (India Standard Time)","43171.20","43176.65","43164.85","43167.90","0","0","0"
"Wed Dec 07 2022 09:30:00 GMT+0530 (India Standard Time)","43168.65","43168.65","43147.95","43147.95","-0.05","-0.05","0"
"Wed Dec 07 2022 09:31:00 GMT+0530 (India Standard Time)","43149.75","43155.25","43143.75","43147.15","0","0","0"
"Wed Dec 07 2022 09:32:00 GMT+0530 (India Standard Time)","43145.25","43156.85","43144.75","43152.50","0.01","0.01","0"
"Wed Dec 07 2022 09:33:00 GMT+0530 (India Standard Time)","43155.80","43176.55","43151.70","43170.65","0.04","0.04","0"
"Wed Dec 07 2022 09:34:00 GMT+0530 (India Standard Time)","43174.30","43190.75","43168.60","43186.30","0.04","0.04","0"
"Wed Dec 07 2022 09:35:00 GMT+0530 (India Standard Time)","43187.50","43189.20","43180.35","43180.80","-0.01","-0.01","0"
"Wed Dec 07 2022 09:36:00 GMT+0530 (India Standard Time)","43182.45","43211.25","43179.80","43205.40","0.06","0.06","0"
"Wed Dec 07 2022 09:37:00 GMT+0530 (India Standard Time)","43207.90","43208.50","43194.85","43207.30","0","0","0"
"Wed Dec 07 2022 09:38:00 GMT+0530 (India Standard Time)","43208.30","43211.45","43203.25","43204.75","-0.01","-0.01","0"
"Wed Dec 07 2022 09:39:00 GMT+0530 (India Standard Time)","43209.05","43220.35","43204.90","43216.95","0.03","0.03","0"
"Wed Dec 07 2022 09:40:00 GMT+0530 (India Standard Time)","43219.20","43226.30","43213.85","43222.35","0.01","0.01","0"
"Wed Dec 07 2022 09:41:00 GMT+0530 (India Standard Time)","43222.75","43230.60","43220.70","43225.05","0.01","0.01","0"
"Wed Dec 07 2022 09:42:00 GMT+0530 (India Standard Time)","43225.65","43250.55","43223.30","43239.50","0.03","0.03","0"
"Wed Dec 07 2022 09:43:00 GMT+0530 (India Standard Time)","43252.45","43253.70","43228.55","43232.10","-0.02","-0.02","0"
"Wed Dec 07 2022 09:44:00 GMT+0530 (India Standard Time)","43230.05","43232.05","43222.80","43223.65","-0.02","-0.02","0"
"Wed Dec 07 2022 09:45:00 GMT+0530 (India Standard Time)","43225.65","43246.60","43223.70","43241.60","0.04","0.04","0"
"Wed Dec 07 2022 09:46:00 GMT+0530 (India Standard Time)","43240.15","43254.00","43234.85","43245.35","0.01","0.01","0"
"Wed Dec 07 2022 09:47:00 GMT+0530 (India Standard Time)","43246.25","43261.20","43237.95","43252.50","0.02","0.02","0"
"Wed Dec 07 2022 09:48:00 GMT+0530 (India Standard Time)","43252.45","43266.50","43250.50","43264.90","0.03","0.03","0"
"Wed Dec 07 2022 09:49:00 GMT+0530 (India Standard Time)","43262.15","43277.30","43262.00","43269.65","0.01","0.01","0"
"Wed Dec 07 2022 09:50:00 GMT+0530 (India Standard Time)","43271.75","43277.05","43269.85","43277.05","0.02","0.02","0"
"Wed Dec 07 2022 09:51:00 GMT+0530 (India Standard Time)","43277.95","43280.65","43257.00","43261.20","-0.04","-0.04","0"
"Wed Dec 07 2022 09:52:00 GMT+0530 (India Standard Time)","43262.35","43273.05","43258.00","43258.00","-0.01","-0.01","0"
