"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Thu Feb 09 2023 14:43:00 GMT+0530 (India Standard Time)","41536.05","41536.05","41519.90","41530.05","-0.01","-0.01","0"
"Thu Feb 09 2023 14:44:00 GMT+0530 (India Standard Time)","41531.80","41534.00","41522.20","41526.90","-0.01","-0.01","0"
"Thu Feb 09 2023 14:45:00 GMT+0530 (India Standard Time)","41526.85","41533.75","41516.80","41516.80","-0.02","-0.02","0"
"Thu Feb 09 2023 14:46:00 GMT+0530 (India Standard Time)","41513.50","41519.10","41492.55","41504.30","-0.03","-0.03","0"
"Thu Feb 09 2023 14:47:00 GMT+0530 (India Standard Time)","41503.80","41511.00","41495.60","41502.25","0","0","0"
"Thu Feb 09 2023 14:48:00 GMT+0530 (India Standard Time)","41500.25","41500.90","41470.50","41472.85","-0.07","-0.07","0"
"Thu Feb 09 2023 14:49:00 GMT+0530 (India Standard Time)","41472.05","41487.75","41464.40","41487.25","0.03","0.03","0"
"Thu Feb 09 2023 14:50:00 GMT+0530 (India Standard Time)","41491.90","41504.70","41487.70","41498.30","0.03","0.03","0"
"Thu Feb 09 2023 14:51:00 GMT+0530 (India Standard Time)","41501.50","41505.55","41487.40","41493.25","-0.01","-0.01","0"
"Thu Feb 09 2023 14:52:00 GMT+0530 (India Standard Time)","41493.25","41496.90","41481.70","41482.85","-0.03","-0.02","0"
"Thu Feb 09 2023 14:53:00 GMT+0530 (India Standard Time)","41483.40","41491.45","41482.25","41489.35","0.02","0.02","0"
"Thu Feb 09 2023 14:54:00 GMT+0530 (India Standard Time)","41489.05","41494.70","41472.45","41477.10","-0.03","-0.03","0"
"Thu Feb 09 2023 14:55:00 GMT+0530 (India Standard Time)","41480.70","41489.95","41475.80","41484.35","0.02","0.02","0"
"Thu Feb 09 2023 14:56:00 GMT+0530 (India Standard Time)","41482.75","41505.80","41482.75","41500.60","0.04","0.04","0"
"Thu Feb 09 2023 14:57:00 GMT+0530 (India Standard Time)","41500.05","41509.90","41499.55","41504.20","0.01","0.01","0"
"Thu Feb 09 2023 14:58:00 GMT+0530 (India Standard Time)","41505.15","41505.65","41492.00","41496.50","-0.02","-0.02","0"
"Thu Feb 09 2023 14:59:00 GMT+0530 (India Standard Time)","41494.65","41516.25","41494.65","41495.25","0","0","0"
"Thu Feb 09 2023 15:00:00 GMT+0530 (India Standard Time)","41494.90","41513.55","41482.30","41503.95","0.02","0.02","0"
"Thu Feb 09 2023 15:01:00 GMT+0530 (India Standard Time)","41503.75","41507.10","41463.95","41478.60","-0.06","-0.06","0"
"Thu Feb 09 2023 15:02:00 GMT+0530 (India Standard Time)","41480.20","41492.85","41477.30","41484.10","0.01","0.01","0"
"Thu Feb 09 2023 15:03:00 GMT+0530 (India Standard Time)","41481.10","41501.40","41477.65","41489.20","0.01","0.01","0"
"Thu Feb 09 2023 15:04:00 GMT+0530 (India Standard Time)","41488.55","41500.65","41481.60","41498.65","0.02","0.02","0"
"Thu Feb 09 2023 15:05:00 GMT+0530 (India Standard Time)","41492.90","41495.95","41484.60","41488.15","-0.03","-0.03","0"
"Thu Feb 09 2023 15:06:00 GMT+0530 (India Standard Time)","41487.70","41499.70","41484.05","41497.80","0.02","0.02","0"
"Thu Feb 09 2023 15:07:00 GMT+0530 (India Standard Time)","41496.15","41510.15","41496.15","41502.00","0.01","0.01","0"
"Thu Feb 09 2023 15:08:00 GMT+0530 (India Standard Time)","41506.30","41516.20","41500.45","41511.10","0.02","0.02","0"
"Thu Feb 09 2023 15:09:00 GMT+0530 (India Standard Time)","41512.10","41536.10","41505.20","41534.20","0.06","0.06","0"
"Thu Feb 09 2023 15:10:00 GMT+0530 (India Standard Time)","41533.95","41545.05","41532.85","41542.20","0.02","0.02","0"
"Thu Feb 09 2023 15:11:00 GMT+0530 (India Standard Time)","41541.65","41547.05","41530.25","41538.50","-0.01","-0.01","0"
"Thu Feb 09 2023 15:12:00 GMT+0530 (India Standard Time)","41542.35","41551.95","41540.65","41549.70","0.03","0.03","0"
"Thu Feb 09 2023 15:13:00 GMT+0530 (India Standard Time)","41551.35","41557.85","41544.80","41550.20","0","0","0"
