"Date","Open","High","Low","Close"
"Wed Apr 20 2022 15:01:00 GMT+0530 (India Standard Time)","36282.45","36289.40","36252.40","36273.80"
"Wed Apr 20 2022 15:02:00 GMT+0530 (India Standard Time)","36271.65","36289.75","36268.05","36268.05"
"Wed Apr 20 2022 15:03:00 GMT+0530 (India Standard Time)","36273.50","36283.50","36268.50","36275.65"
"Wed Apr 20 2022 15:04:00 GMT+0530 (India Standard Time)","36275.70","36277.10","36248.45","36267.25"
"Wed Apr 20 2022 15:05:00 GMT+0530 (India Standard Time)","36268.00","36280.50","36258.65","36267.95"
"Wed Apr 20 2022 15:06:00 GMT+0530 (India Standard Time)","36266.60","36354.40","36263.30","36354.40"
"Wed Apr 20 2022 15:07:00 GMT+0530 (India Standard Time)","36358.10","36364.75","36315.60","36330.70"
"Wed Apr 20 2022 15:08:00 GMT+0530 (India Standard Time)","36324.10","36325.85","36300.75","36325.60"
"Wed Apr 20 2022 15:09:00 GMT+0530 (India Standard Time)","36326.55","36328.95","36297.95","36319.15"
"Wed Apr 20 2022 15:10:00 GMT+0530 (India Standard Time)","36313.70","36329.65","36305.70","36322.10"
"Wed Apr 20 2022 15:11:00 GMT+0530 (India Standard Time)","36318.05","36324.45","36307.20","36307.50"
"Wed Apr 20 2022 15:12:00 GMT+0530 (India Standard Time)","36310.25","36323.55","36301.70","36303.00"
"Wed Apr 20 2022 15:13:00 GMT+0530 (India Standard Time)","36300.70","36310.10","36290.45","36293.80"
"Wed Apr 20 2022 15:14:00 GMT+0530 (India Standard Time)","36287.40","36291.35","36279.15","36290.20"
"Wed Apr 20 2022 15:15:00 GMT+0530 (India Standard Time)","36290.85","36320.75","36266.55","36307.65"
"Wed Apr 20 2022 15:16:00 GMT+0530 (India Standard Time)","36311.35","36347.60","36307.85","36325.75"
"Wed Apr 20 2022 15:17:00 GMT+0530 (India Standard Time)","36329.20","36339.30","36325.00","36334.00"
"Wed Apr 20 2022 15:18:00 GMT+0530 (India Standard Time)","36332.25","36345.50","36324.45","36339.75"
"Wed Apr 20 2022 15:19:00 GMT+0530 (India Standard Time)","36341.40","36357.55","36340.15","36352.95"
"Wed Apr 20 2022 15:20:00 GMT+0530 (India Standard Time)","36353.00","36355.10","36326.20","36331.75"
"Wed Apr 20 2022 15:21:00 GMT+0530 (India Standard Time)","36324.65","36352.25","36324.65","36341.65"
"Wed Apr 20 2022 15:22:00 GMT+0530 (India Standard Time)","36346.50","36350.15","36335.40","36346.85"
"Wed Apr 20 2022 15:23:00 GMT+0530 (India Standard Time)","36350.30","36354.95","36344.45","36350.95"
"Wed Apr 20 2022 15:24:00 GMT+0530 (India Standard Time)","36353.00","36354.95","36332.70","36344.05"
"Wed Apr 20 2022 15:25:00 GMT+0530 (India Standard Time)","36344.15","36350.35","36336.35","36341.50"
"Wed Apr 20 2022 15:26:00 GMT+0530 (India Standard Time)","36340.05","36341.95","36319.00","36335.75"
"Wed Apr 20 2022 15:27:00 GMT+0530 (India Standard Time)","36334.75","36337.05","36328.20","36329.10"
"Wed Apr 20 2022 15:28:00 GMT+0530 (India Standard Time)","36329.75","36348.70","36325.10","36345.70"
"Wed Apr 20 2022 15:29:00 GMT+0530 (India Standard Time)","36346.00","36363.30","36340.45","36351.55"
"Thu Apr 21 2022 09:15:00 GMT+0530 (India Standard Time)","36513.10","36551.90","36490.05","36529.25"
"Thu Apr 21 2022 09:16:00 GMT+0530 (India Standard Time)","36526.50","36584.90","36526.50","36584.60"
"Thu Apr 21 2022 09:17:00 GMT+0530 (India Standard Time)","36579.70","36587.30","36556.80","36560.45"
"Thu Apr 21 2022 09:18:00 GMT+0530 (India Standard Time)","36558.95","36601.00","36558.95","36595.15"
"Thu Apr 21 2022 09:19:00 GMT+0530 (India Standard Time)","36593.75","36604.00","36584.90","36601.60"
"Thu Apr 21 2022 09:20:00 GMT+0530 (India Standard Time)","36600.45","36614.15","36579.35","36583.80"
