"Date","Open","High","Low","Close"
"Thu Mar 17 2022 15:26:00 GMT+0530 (India Standard Time)","36389.90","36392.20","36387.25","36387.25"
"Thu Mar 17 2022 15:27:00 GMT+0530 (India Standard Time)","36384.30","36394.95","36372.70","36372.70"
"Thu Mar 17 2022 15:28:00 GMT+0530 (India Standard Time)","36373.65","36394.35","36370.40","36394.35"
"Thu Mar 17 2022 15:29:00 GMT+0530 (India Standard Time)","36389.25","36397.75","36354.50","36388.55"
"Mon Mar 21 2022 09:15:00 GMT+0530 (India Standard Time)","36545.85","36575.25","36405.90","36441.30"
"Mon Mar 21 2022 09:16:00 GMT+0530 (India Standard Time)","36441.95","36449.30","36313.80","36325.35"
"Mon Mar 21 2022 09:17:00 GMT+0530 (India Standard Time)","36324.45","36324.45","36251.30","36251.80"
"Mon Mar 21 2022 09:18:00 GMT+0530 (India Standard Time)","36251.70","36285.95","36247.50","36270.60"
"Mon Mar 21 2022 09:19:00 GMT+0530 (India Standard Time)","36267.20","36286.80","36252.05","36275.65"
"Mon Mar 21 2022 09:20:00 GMT+0530 (India Standard Time)","36276.25","36276.25","36201.00","36229.75"
"Mon Mar 21 2022 09:21:00 GMT+0530 (India Standard Time)","36220.40","36229.25","36192.30","36210.95"
"Mon Mar 21 2022 09:22:00 GMT+0530 (India Standard Time)","36211.75","36220.30","36190.60","36195.50"
"Mon Mar 21 2022 09:23:00 GMT+0530 (India Standard Time)","36192.95","36246.20","36177.35","36241.95"
"Mon Mar 21 2022 09:24:00 GMT+0530 (India Standard Time)","36240.45","36265.80","36239.95","36264.85"
"Mon Mar 21 2022 09:25:00 GMT+0530 (India Standard Time)","36262.90","36312.10","36255.55","36302.75"
"Mon Mar 21 2022 09:26:00 GMT+0530 (India Standard Time)","36300.25","36339.70","36298.30","36334.35"
"Mon Mar 21 2022 09:27:00 GMT+0530 (India Standard Time)","36336.30","36340.70","36311.40","36339.60"
"Mon Mar 21 2022 09:28:00 GMT+0530 (India Standard Time)","36340.55","36357.45","36331.30","36331.45"
"Mon Mar 21 2022 09:29:00 GMT+0530 (India Standard Time)","36333.10","36336.70","36317.80","36319.95"
"Mon Mar 21 2022 09:30:00 GMT+0530 (India Standard Time)","36325.35","36325.75","36277.45","36280.20"
"Mon Mar 21 2022 09:31:00 GMT+0530 (India Standard Time)","36279.20","36282.30","36255.15","36274.35"
"Mon Mar 21 2022 09:32:00 GMT+0530 (India Standard Time)","36273.65","36279.85","36255.70","36267.40"
"Mon Mar 21 2022 09:33:00 GMT+0530 (India Standard Time)","36266.10","36290.25","36265.00","36283.70"
"Mon Mar 21 2022 09:34:00 GMT+0530 (India Standard Time)","36283.30","36283.30","36212.35","36212.35"
"Mon Mar 21 2022 09:35:00 GMT+0530 (India Standard Time)","36212.35","36229.35","36190.80","36208.55"
"Mon Mar 21 2022 09:36:00 GMT+0530 (India Standard Time)","36201.60","36246.55","36197.75","36226.95"
"Mon Mar 21 2022 09:37:00 GMT+0530 (India Standard Time)","36229.80","36278.45","36219.20","36273.20"
"Mon Mar 21 2022 09:38:00 GMT+0530 (India Standard Time)","36273.50","36273.50","36208.80","36208.80"
"Mon Mar 21 2022 09:39:00 GMT+0530 (India Standard Time)","36205.75","36217.35","36205.35","36209.70"
"Mon Mar 21 2022 09:40:00 GMT+0530 (India Standard Time)","36212.45","36212.70","36164.75","36166.95"
"Mon Mar 21 2022 09:41:00 GMT+0530 (India Standard Time)","36167.60","36183.20","36148.45","36181.45"
"Mon Mar 21 2022 09:42:00 GMT+0530 (India Standard Time)","36183.35","36213.40","36182.30","36211.00"
"Mon Mar 21 2022 09:43:00 GMT+0530 (India Standard Time)","36212.55","36218.85","36197.05","36207.50"
"Mon Mar 21 2022 09:44:00 GMT+0530 (India Standard Time)","36204.65","36207.15","36189.90","36195.25"
"Mon Mar 21 2022 09:45:00 GMT+0530 (India Standard Time)","36191.45","36191.45","36160.05","36167.70"
"Mon Mar 21 2022 09:46:00 GMT+0530 (India Standard Time)","36168.10","36200.80","36167.45","36200.80"
"Mon Mar 21 2022 09:47:00 GMT+0530 (India Standard Time)","36203.40","36219.50","36168.45","36169.95"
"Mon Mar 21 2022 09:48:00 GMT+0530 (India Standard Time)","36172.55","36191.55","36171.10","36183.25"
"Mon Mar 21 2022 09:49:00 GMT+0530 (India Standard Time)","36184.45","36184.55","36148.90","36156.40"
"Mon Mar 21 2022 09:50:00 GMT+0530 (India Standard Time)","36154.95","36164.35","36133.80","36157.80"
"Mon Mar 21 2022 09:51:00 GMT+0530 (India Standard Time)","36157.45","36174.90","36153.55","36174.90"
"Mon Mar 21 2022 09:52:00 GMT+0530 (India Standard Time)","36178.95","36179.75","36156.60","36158.75"
"Mon Mar 21 2022 09:53:00 GMT+0530 (India Standard Time)","36162.40","36167.70","36159.20","36159.45"
"Mon Mar 21 2022 09:54:00 GMT+0530 (India Standard Time)","36161.70","36162.45","36136.10","36137.35"
"Mon Mar 21 2022 09:55:00 GMT+0530 (India Standard Time)","36140.00","36141.45","36113.65","36132.05"
"Mon Mar 21 2022 09:56:00 GMT+0530 (India Standard Time)","36132.60","36137.10","36121.50","36133.55"
"Mon Mar 21 2022 09:57:00 GMT+0530 (India Standard Time)","36138.90","36195.70","36138.90","36195.70"
"Mon Mar 21 2022 09:58:00 GMT+0530 (India Standard Time)","36195.70","36199.30","36147.55","36149.35"
"Mon Mar 21 2022 09:59:00 GMT+0530 (India Standard Time)","36148.80","36156.15","36130.40","36131.60"
"Mon Mar 21 2022 10:00:00 GMT+0530 (India Standard Time)","36131.35","36151.20","36120.00","36150.10"
"Mon Mar 21 2022 10:01:00 GMT+0530 (India Standard Time)","36147.10","36147.10","36124.35","36145.95"
"Mon Mar 21 2022 10:02:00 GMT+0530 (India Standard Time)","36145.40","36156.70","36141.45","36142.70"
"Mon Mar 21 2022 10:03:00 GMT+0530 (India Standard Time)","36146.80","36150.35","36132.50","36147.45"
"Mon Mar 21 2022 10:04:00 GMT+0530 (India Standard Time)","36147.80","36160.30","36146.45","36152.90"
"Mon Mar 21 2022 10:05:00 GMT+0530 (India Standard Time)","36151.95","36160.05","36143.85","36154.10"
"Mon Mar 21 2022 10:06:00 GMT+0530 (India Standard Time)","36154.80","36178.90","36152.20","36178.90"
