"Date","Open","High","Low","Close"
"Fri Apr 08 2022 15:02:00 GMT+0530 (India Standard Time)","37781.85","37783.60","37746.40","37760.55"
"Fri Apr 08 2022 15:03:00 GMT+0530 (India Standard Time)","37763.10","37763.10","37735.30","37740.80"
"Fri Apr 08 2022 15:04:00 GMT+0530 (India Standard Time)","37736.65","37745.50","37726.25","37740.50"
"Fri Apr 08 2022 15:05:00 GMT+0530 (India Standard Time)","37739.40","37739.40","37718.10","37722.70"
"Fri Apr 08 2022 15:06:00 GMT+0530 (India Standard Time)","37724.10","37726.30","37695.90","37712.50"
"Fri Apr 08 2022 15:07:00 GMT+0530 (India Standard Time)","37713.15","37749.00","37708.35","37743.65"
"Fri Apr 08 2022 15:08:00 GMT+0530 (India Standard Time)","37743.25","37745.20","37714.65","37723.60"
"Fri Apr 08 2022 15:09:00 GMT+0530 (India Standard Time)","37723.70","37727.00","37704.65","37710.45"
"Fri Apr 08 2022 15:10:00 GMT+0530 (India Standard Time)","37711.30","37716.40","37703.30","37707.55"
"Fri Apr 08 2022 15:11:00 GMT+0530 (India Standard Time)","37708.05","37717.35","37693.65","37695.45"
"Fri Apr 08 2022 15:12:00 GMT+0530 (India Standard Time)","37693.00","37717.85","37691.30","37713.95"
"Fri Apr 08 2022 15:13:00 GMT+0530 (India Standard Time)","37713.40","37728.75","37703.10","37723.35"
"Fri Apr 08 2022 15:14:00 GMT+0530 (India Standard Time)","37723.70","37723.80","37706.00","37710.70"
"Fri Apr 08 2022 15:15:00 GMT+0530 (India Standard Time)","37709.55","37753.85","37709.55","37753.85"
"Fri Apr 08 2022 15:16:00 GMT+0530 (India Standard Time)","37755.85","37790.10","37752.30","37777.50"
"Fri Apr 08 2022 15:17:00 GMT+0530 (India Standard Time)","37778.30","37779.50","37765.10","37773.60"
"Fri Apr 08 2022 15:18:00 GMT+0530 (India Standard Time)","37771.55","37773.55","37750.40","37754.45"
"Fri Apr 08 2022 15:19:00 GMT+0530 (India Standard Time)","37755.05","37765.35","37750.15","37764.60"
"Fri Apr 08 2022 15:20:00 GMT+0530 (India Standard Time)","37764.70","37774.95","37743.20","37760.70"
"Fri Apr 08 2022 15:21:00 GMT+0530 (India Standard Time)","37756.45","37766.75","37748.50","37765.00"
"Fri Apr 08 2022 15:22:00 GMT+0530 (India Standard Time)","37765.20","37771.85","37760.65","37764.30"
"Fri Apr 08 2022 15:23:00 GMT+0530 (India Standard Time)","37766.95","37772.25","37762.60","37765.95"
"Fri Apr 08 2022 15:24:00 GMT+0530 (India Standard Time)","37763.40","37782.85","37763.40","37782.85"
"Fri Apr 08 2022 15:25:00 GMT+0530 (India Standard Time)","37782.35","37799.50","37782.35","37789.25"
"Fri Apr 08 2022 15:26:00 GMT+0530 (India Standard Time)","37788.55","37796.40","37784.45","37790.80"
"Fri Apr 08 2022 15:27:00 GMT+0530 (India Standard Time)","37792.05","37796.15","37787.75","37791.25"
"Fri Apr 08 2022 15:28:00 GMT+0530 (India Standard Time)","37791.55","37793.45","37780.80","37789.20"
"Fri Apr 08 2022 15:29:00 GMT+0530 (India Standard Time)","37788.45","37803.10","37783.90","37803.10"
"Mon Apr 11 2022 09:15:00 GMT+0530 (India Standard Time)","37591.75","37664.30","37565.00","37618.60"
"Mon Apr 11 2022 09:16:00 GMT+0530 (India Standard Time)","37619.30","37627.90","37597.55","37597.55"
"Mon Apr 11 2022 09:17:00 GMT+0530 (India Standard Time)","37596.60","37599.10","37531.15","37540.60"
"Mon Apr 11 2022 09:18:00 GMT+0530 (India Standard Time)","37535.95","37572.35","37533.85","37572.35"
"Mon Apr 11 2022 09:19:00 GMT+0530 (India Standard Time)","37566.90","37582.20","37545.30","37582.20"
"Mon Apr 11 2022 09:20:00 GMT+0530 (India Standard Time)","37596.45","37596.45","37557.80","37581.40"
"Mon Apr 11 2022 09:21:00 GMT+0530 (India Standard Time)","37583.80","37637.95","37580.10","37589.95"
"Mon Apr 11 2022 09:22:00 GMT+0530 (India Standard Time)","37592.00","37595.95","37581.90","37582.05"
"Mon Apr 11 2022 09:23:00 GMT+0530 (India Standard Time)","37579.20","37596.85","37574.65","37580.85"
"Mon Apr 11 2022 09:24:00 GMT+0530 (India Standard Time)","37582.15","37584.50","37548.90","37561.40"
"Mon Apr 11 2022 09:25:00 GMT+0530 (India Standard Time)","37563.35","37564.50","37543.55","37553.90"
