"Date","Open","High","Low","Close"
"Tue Jan 04 2022 15:04:00 GMT+0530 (India Standard Time)","36812.60","36817.80","36808.10","36812.50"
"Tue Jan 04 2022 15:05:00 GMT+0530 (India Standard Time)","36816.15","36822.50","36793.80","36822.50"
"Tue Jan 04 2022 15:06:00 GMT+0530 (India Standard Time)","36827.05","36832.60","36813.55","36815.35"
"Tue Jan 04 2022 15:07:00 GMT+0530 (India Standard Time)","36815.25","36824.10","36802.85","36802.85"
"Tue Jan 04 2022 15:08:00 GMT+0530 (India Standard Time)","36806.60","36810.00","36798.10","36804.65"
"Tue Jan 04 2022 15:09:00 GMT+0530 (India Standard Time)","36807.25","36817.55","36802.90","36812.45"
"Tue Jan 04 2022 15:10:00 GMT+0530 (India Standard Time)","36814.70","36827.50","36803.65","36826.75"
"Tue Jan 04 2022 15:11:00 GMT+0530 (India Standard Time)","36825.95","36827.35","36806.40","36822.10"
"Tue Jan 04 2022 15:12:00 GMT+0530 (India Standard Time)","36822.05","36827.60","36812.90","36815.05"
"Tue Jan 04 2022 15:13:00 GMT+0530 (India Standard Time)","36814.95","36822.45","36811.15","36816.90"
"Tue Jan 04 2022 15:14:00 GMT+0530 (India Standard Time)","36817.80","36820.45","36809.25","36814.70"
"Tue Jan 04 2022 15:15:00 GMT+0530 (India Standard Time)","36819.00","36823.95","36810.90","36819.80"
"Tue Jan 04 2022 15:16:00 GMT+0530 (India Standard Time)","36819.05","36840.30","36815.45","36831.45"
"Tue Jan 04 2022 15:17:00 GMT+0530 (India Standard Time)","36833.20","36848.85","36831.55","36847.95"
"Tue Jan 04 2022 15:18:00 GMT+0530 (India Standard Time)","36850.30","36860.25","36842.75","36855.00"
"Tue Jan 04 2022 15:19:00 GMT+0530 (India Standard Time)","36860.60","36861.20","36844.95","36845.95"
"Tue Jan 04 2022 15:20:00 GMT+0530 (India Standard Time)","36851.10","36865.30","36844.30","36865.30"
"Tue Jan 04 2022 15:21:00 GMT+0530 (India Standard Time)","36868.85","36880.40","36850.50","36874.30"
"Tue Jan 04 2022 15:22:00 GMT+0530 (India Standard Time)","36878.90","36883.50","36867.75","36881.85"
"Tue Jan 04 2022 15:23:00 GMT+0530 (India Standard Time)","36876.65","36880.05","36866.00","36866.75"
"Tue Jan 04 2022 15:24:00 GMT+0530 (India Standard Time)","36863.95","36879.90","36852.35","36872.95"
"Tue Jan 04 2022 15:25:00 GMT+0530 (India Standard Time)","36874.40","36876.90","36860.70","36862.65"
"Tue Jan 04 2022 15:26:00 GMT+0530 (India Standard Time)","36865.75","36877.75","36859.80","36861.65"
"Tue Jan 04 2022 15:27:00 GMT+0530 (India Standard Time)","36862.90","36871.00","36860.05","36864.10"
"Tue Jan 04 2022 15:28:00 GMT+0530 (India Standard Time)","36863.20","36868.10","36852.00","36859.00"
"Tue Jan 04 2022 15:29:00 GMT+0530 (India Standard Time)","36858.20","36863.65","36847.10","36856.75"
"Wed Jan 05 2022 09:15:00 GMT+0530 (India Standard Time)","36943.55","36943.55","36770.10","36892.90"
"Wed Jan 05 2022 09:16:00 GMT+0530 (India Standard Time)","36897.90","37000.45","36897.90","36967.80"
"Wed Jan 05 2022 09:17:00 GMT+0530 (India Standard Time)","36982.70","37001.00","36960.70","36994.55"
"Wed Jan 05 2022 09:18:00 GMT+0530 (India Standard Time)","36989.90","37010.40","36967.45","37010.05"
"Wed Jan 05 2022 09:19:00 GMT+0530 (India Standard Time)","37006.90","37068.35","37006.75","37062.10"
"Wed Jan 05 2022 09:20:00 GMT+0530 (India Standard Time)","37063.45","37087.95","37054.60","37066.70"
"Wed Jan 05 2022 09:21:00 GMT+0530 (India Standard Time)","37059.10","37080.35","37014.70","37067.05"
"Wed Jan 05 2022 09:22:00 GMT+0530 (India Standard Time)","37071.00","37097.85","37062.10","37095.40"
"Wed Jan 05 2022 09:23:00 GMT+0530 (India Standard Time)","37101.40","37113.60","37090.95","37108.45"
"Wed Jan 05 2022 09:24:00 GMT+0530 (India Standard Time)","37110.00","37148.90","37106.95","37148.90"
"Wed Jan 05 2022 09:25:00 GMT+0530 (India Standard Time)","37144.15","37156.95","37119.90","37137.80"
"Wed Jan 05 2022 09:26:00 GMT+0530 (India Standard Time)","37131.70","37131.70","37096.00","37112.25"
"Wed Jan 05 2022 09:27:00 GMT+0530 (India Standard Time)","37117.60","37139.20","37108.40","37136.00"
"Wed Jan 05 2022 09:28:00 GMT+0530 (India Standard Time)","37133.90","37183.65","37133.90","37171.90"
"Wed Jan 05 2022 09:29:00 GMT+0530 (India Standard Time)","37175.65","37178.90","37143.90","37147.95"
"Wed Jan 05 2022 09:30:00 GMT+0530 (India Standard Time)","37146.50","37149.40","37060.80","37071.65"
