"Date","Open","High","Low","Close"
"Thu Feb 10 2022 13:25:00 GMT+0530 (India Standard Time)","39135.05","39142.10","39133.75","39136.70"
"Thu Feb 10 2022 13:26:00 GMT+0530 (India Standard Time)","39137.80","39152.40","39131.30","39137.75"
"Thu Feb 10 2022 13:27:00 GMT+0530 (India Standard Time)","39137.80","39149.50","39131.50","39133.80"
"Thu Feb 10 2022 13:28:00 GMT+0530 (India Standard Time)","39133.10","39139.70","39124.45","39126.95"
"Thu Feb 10 2022 13:29:00 GMT+0530 (India Standard Time)","39128.50","39135.00","39117.25","39135.00"
"Thu Feb 10 2022 13:30:00 GMT+0530 (India Standard Time)","39135.70","39142.50","39133.15","39139.85"
"Thu Feb 10 2022 13:31:00 GMT+0530 (India Standard Time)","39139.20","39147.30","39135.00","39147.30"
"Thu Feb 10 2022 13:32:00 GMT+0530 (India Standard Time)","39146.35","39159.05","39146.35","39158.25"
"Thu Feb 10 2022 13:33:00 GMT+0530 (India Standard Time)","39153.45","39165.30","39151.55","39154.05"
"Thu Feb 10 2022 13:34:00 GMT+0530 (India Standard Time)","39152.80","39153.00","39126.20","39128.65"
"Thu Feb 10 2022 13:35:00 GMT+0530 (India Standard Time)","39128.30","39138.15","39126.85","39132.60"
"Thu Feb 10 2022 13:36:00 GMT+0530 (India Standard Time)","39134.90","39145.65","39121.80","39127.85"
"Thu Feb 10 2022 13:37:00 GMT+0530 (India Standard Time)","39127.15","39138.40","39122.85","39130.75"
"Thu Feb 10 2022 13:38:00 GMT+0530 (India Standard Time)","39130.80","39153.55","39130.80","39147.50"
"Thu Feb 10 2022 13:39:00 GMT+0530 (India Standard Time)","39147.80","39157.45","39114.05","39143.25"
"Thu Feb 10 2022 13:40:00 GMT+0530 (India Standard Time)","39141.40","39149.50","39129.15","39148.15"
"Thu Feb 10 2022 13:41:00 GMT+0530 (India Standard Time)","39147.60","39156.55","39146.35","39156.55"
"Thu Feb 10 2022 13:42:00 GMT+0530 (India Standard Time)","39154.70","39168.15","39153.50","39159.30"
"Thu Feb 10 2022 13:43:00 GMT+0530 (India Standard Time)","39160.50","39162.75","39137.85","39150.40"
"Thu Feb 10 2022 13:44:00 GMT+0530 (India Standard Time)","39148.15","39154.75","39143.45","39145.10"
"Thu Feb 10 2022 13:45:00 GMT+0530 (India Standard Time)","39148.20","39152.95","39145.20","39152.95"
"Thu Feb 10 2022 13:46:00 GMT+0530 (India Standard Time)","39152.10","39161.50","39147.00","39155.10"
"Thu Feb 10 2022 13:47:00 GMT+0530 (India Standard Time)","39158.45","39161.50","39154.45","39160.40"
"Thu Feb 10 2022 13:48:00 GMT+0530 (India Standard Time)","39159.95","39160.75","39146.95","39151.90"
"Thu Feb 10 2022 13:49:00 GMT+0530 (India Standard Time)","39152.70","39164.00","39150.90","39164.00"
"Thu Feb 10 2022 13:50:00 GMT+0530 (India Standard Time)","39163.65","39175.60","39161.30","39166.10"
"Thu Feb 10 2022 13:51:00 GMT+0530 (India Standard Time)","39170.80","39176.70","39151.35","39156.40"
"Thu Feb 10 2022 13:52:00 GMT+0530 (India Standard Time)","39156.95","39159.90","39133.35","39157.15"
"Thu Feb 10 2022 13:53:00 GMT+0530 (India Standard Time)","39157.90","39164.35","39154.45","39161.30"
"Thu Feb 10 2022 13:54:00 GMT+0530 (India Standard Time)","39162.00","39166.00","39160.25","39164.80"
"Thu Feb 10 2022 13:55:00 GMT+0530 (India Standard Time)","39165.40","39166.95","39153.95","39154.80"
"Thu Feb 10 2022 13:56:00 GMT+0530 (India Standard Time)","39153.35","39158.30","39131.80","39141.05"
"Thu Feb 10 2022 13:57:00 GMT+0530 (India Standard Time)","39141.70","39142.65","39108.70","39109.05"
"Thu Feb 10 2022 13:58:00 GMT+0530 (India Standard Time)","39107.75","39130.00","39106.10","39122.90"
"Thu Feb 10 2022 13:59:00 GMT+0530 (India Standard Time)","39123.30","39126.75","39093.00","39097.05"
"Thu Feb 10 2022 14:00:00 GMT+0530 (India Standard Time)","39097.00","39115.60","39068.15","39115.10"
"Thu Feb 10 2022 14:01:00 GMT+0530 (India Standard Time)","39116.65","39116.65","39101.25","39108.80"
"Thu Feb 10 2022 14:02:00 GMT+0530 (India Standard Time)","39107.70","39109.50","39085.85","39091.50"
"Thu Feb 10 2022 14:03:00 GMT+0530 (India Standard Time)","39093.00","39094.85","39045.80","39082.10"
"Thu Feb 10 2022 14:04:00 GMT+0530 (India Standard Time)","39081.60","39098.85","39080.10","39085.15"
"Thu Feb 10 2022 14:05:00 GMT+0530 (India Standard Time)","39085.80","39123.30","39085.65","39106.35"
"Thu Feb 10 2022 14:06:00 GMT+0530 (India Standard Time)","39105.25","39117.60","39104.05","39115.75"
"Thu Feb 10 2022 14:07:00 GMT+0530 (India Standard Time)","39116.65","39117.60","39100.70","39110.65"
"Thu Feb 10 2022 14:08:00 GMT+0530 (India Standard Time)","39111.55","39115.20","39103.00","39106.85"
"Thu Feb 10 2022 14:09:00 GMT+0530 (India Standard Time)","39097.25","39117.15","39094.35","39113.00"
"Thu Feb 10 2022 14:10:00 GMT+0530 (India Standard Time)","39107.20","39119.75","39095.25","39102.25"
"Thu Feb 10 2022 14:11:00 GMT+0530 (India Standard Time)","39102.50","39108.65","39092.25","39101.30"
"Thu Feb 10 2022 14:12:00 GMT+0530 (India Standard Time)","39099.05","39115.75","39098.55","39098.55"
"Thu Feb 10 2022 14:13:00 GMT+0530 (India Standard Time)","39101.50","39110.45","39096.60","39104.40"
"Thu Feb 10 2022 14:14:00 GMT+0530 (India Standard Time)","39103.70","39112.80","39098.40","39111.90"
"Thu Feb 10 2022 14:15:00 GMT+0530 (India Standard Time)","39112.10","39145.55","39111.70","39140.60"
"Thu Feb 10 2022 14:16:00 GMT+0530 (India Standard Time)","39139.45","39141.65","39118.35","39134.00"
"Thu Feb 10 2022 14:17:00 GMT+0530 (India Standard Time)","39135.70","39138.45","39123.90","39133.90"
"Thu Feb 10 2022 14:18:00 GMT+0530 (India Standard Time)","39135.05","39138.40","39124.70","39136.65"
"Thu Feb 10 2022 14:19:00 GMT+0530 (India Standard Time)","39137.70","39143.30","39134.05","39139.50"
"Thu Feb 10 2022 14:20:00 GMT+0530 (India Standard Time)","39140.40","39145.00","39130.25","39130.25"
"Thu Feb 10 2022 14:21:00 GMT+0530 (India Standard Time)","39132.65","39133.65","39093.05","39125.25"
"Thu Feb 10 2022 14:22:00 GMT+0530 (India Standard Time)","39124.50","39125.30","39111.65","39121.60"
"Thu Feb 10 2022 14:23:00 GMT+0530 (India Standard Time)","39122.25","39122.25","39093.05","39097.50"
