"Date","Open","High","Low","Close"
"Wed Dec 01 2021 15:14:00 GMT+0530 (India Standard Time)","36380.75","36380.75","36364.40","36370.25"
"Wed Dec 01 2021 15:15:00 GMT+0530 (India Standard Time)","36373.80","36376.65","36356.50","36357.50"
"Wed Dec 01 2021 15:16:00 GMT+0530 (India Standard Time)","36357.85","36365.70","36340.95","36358.85"
"Wed Dec 01 2021 15:17:00 GMT+0530 (India Standard Time)","36364.15","36386.00","36361.20","36386.00"
"Wed Dec 01 2021 15:18:00 GMT+0530 (India Standard Time)","36386.60","36403.70","36384.60","36403.70"
"Wed Dec 01 2021 15:19:00 GMT+0530 (India Standard Time)","36402.10","36406.20","36379.10","36389.50"
"Wed Dec 01 2021 15:20:00 GMT+0530 (India Standard Time)","36389.90","36389.90","36348.10","36370.35"
"Wed Dec 01 2021 15:21:00 GMT+0530 (India Standard Time)","36378.10","36382.50","36340.40","36345.15"
"Wed Dec 01 2021 15:22:00 GMT+0530 (India Standard Time)","36346.80","36356.50","36343.65","36354.65"
"Wed Dec 01 2021 15:23:00 GMT+0530 (India Standard Time)","36353.55","36364.20","36344.80","36363.30"
"Wed Dec 01 2021 15:24:00 GMT+0530 (India Standard Time)","36363.25","36365.40","36351.35","36354.75"
"Wed Dec 01 2021 15:25:00 GMT+0530 (India Standard Time)","36355.05","36362.75","36342.65","36362.75"
"Wed Dec 01 2021 15:26:00 GMT+0530 (India Standard Time)","36357.20","36360.45","36347.95","36351.15"
"Wed Dec 01 2021 15:27:00 GMT+0530 (India Standard Time)","36355.95","36377.30","36349.80","36353.85"
"Wed Dec 01 2021 15:28:00 GMT+0530 (India Standard Time)","36353.10","36376.70","36346.90","36369.65"
"Wed Dec 01 2021 15:29:00 GMT+0530 (India Standard Time)","36364.85","36391.35","36351.75","36385.90"
"Thu Dec 02 2021 09:15:00 GMT+0530 (India Standard Time)","36281.85","36308.15","36191.15","36216.35"
"Thu Dec 02 2021 09:16:00 GMT+0530 (India Standard Time)","36229.75","36315.80","36225.65","36306.40"
"Thu Dec 02 2021 09:17:00 GMT+0530 (India Standard Time)","36307.05","36310.50","36280.50","36293.70"
"Thu Dec 02 2021 09:18:00 GMT+0530 (India Standard Time)","36283.45","36285.55","36247.75","36265.30"
"Thu Dec 02 2021 09:19:00 GMT+0530 (India Standard Time)","36265.90","36345.05","36264.55","36326.70"
"Thu Dec 02 2021 09:20:00 GMT+0530 (India Standard Time)","36334.05","36349.70","36304.80","36310.65"
"Thu Dec 02 2021 09:21:00 GMT+0530 (India Standard Time)","36312.45","36342.45","36312.45","36332.10"
"Thu Dec 02 2021 09:22:00 GMT+0530 (India Standard Time)","36332.20","36332.70","36310.55","36323.40"
