"Date","Open","High","Low","Close"
"Mon Jan 17 2022 14:39:00 GMT+0530 (India Standard Time)","38241.20","38242.85","38230.10","38233.45"
"Mon Jan 17 2022 14:40:00 GMT+0530 (India Standard Time)","38233.40","38234.35","38225.70","38231.60"
"Mon Jan 17 2022 14:41:00 GMT+0530 (India Standard Time)","38230.25","38235.85","38219.45","38222.15"
"Mon Jan 17 2022 14:42:00 GMT+0530 (India Standard Time)","38221.85","38224.80","38161.30","38166.05"
"Mon Jan 17 2022 14:43:00 GMT+0530 (India Standard Time)","38167.65","38200.55","38167.65","38196.45"
"Mon Jan 17 2022 14:44:00 GMT+0530 (India Standard Time)","38197.65","38198.40","38186.35","38198.40"
"Mon Jan 17 2022 14:45:00 GMT+0530 (India Standard Time)","38196.45","38213.55","38191.65","38208.50"
"Mon Jan 17 2022 14:46:00 GMT+0530 (India Standard Time)","38211.75","38214.95","38201.55","38211.25"
"Mon Jan 17 2022 14:47:00 GMT+0530 (India Standard Time)","38211.55","38225.60","38211.55","38220.40"
"Mon Jan 17 2022 14:48:00 GMT+0530 (India Standard Time)","38221.35","38224.65","38208.15","38209.70"
"Mon Jan 17 2022 14:49:00 GMT+0530 (India Standard Time)","38208.25","38222.15","38200.25","38207.75"
"Mon Jan 17 2022 14:50:00 GMT+0530 (India Standard Time)","38208.45","38216.80","38198.60","38200.75"
"Mon Jan 17 2022 14:51:00 GMT+0530 (India Standard Time)","38192.65","38195.30","38175.95","38180.20"
"Mon Jan 17 2022 14:52:00 GMT+0530 (India Standard Time)","38182.55","38199.20","38174.00","38177.15"
"Mon Jan 17 2022 14:53:00 GMT+0530 (India Standard Time)","38180.85","38184.90","38166.90","38170.50"
"Mon Jan 17 2022 14:54:00 GMT+0530 (India Standard Time)","38169.75","38169.75","38161.70","38163.10"
"Mon Jan 17 2022 14:55:00 GMT+0530 (India Standard Time)","38165.15","38176.25","38161.20","38173.90"
"Mon Jan 17 2022 14:56:00 GMT+0530 (India Standard Time)","38173.35","38187.20","38170.25","38185.45"
"Mon Jan 17 2022 14:57:00 GMT+0530 (India Standard Time)","38187.75","38194.60","38185.00","38191.35"
"Mon Jan 17 2022 14:58:00 GMT+0530 (India Standard Time)","38182.00","38187.20","38171.55","38174.45"
"Mon Jan 17 2022 14:59:00 GMT+0530 (India Standard Time)","38174.35","38194.25","38174.35","38192.15"
"Mon Jan 17 2022 15:00:00 GMT+0530 (India Standard Time)","38194.20","38213.30","38181.85","38182.60"
"Mon Jan 17 2022 15:01:00 GMT+0530 (India Standard Time)","38185.70","38188.70","38178.15","38182.30"
"Mon Jan 17 2022 15:02:00 GMT+0530 (India Standard Time)","38182.20","38185.40","38175.50","38178.35"
"Mon Jan 17 2022 15:03:00 GMT+0530 (India Standard Time)","38178.25","38182.80","38174.90","38178.40"
"Mon Jan 17 2022 15:04:00 GMT+0530 (India Standard Time)","38181.65","38192.15","38177.50","38188.80"
"Mon Jan 17 2022 15:05:00 GMT+0530 (India Standard Time)","38190.70","38195.80","38184.70","38186.45"
"Mon Jan 17 2022 15:06:00 GMT+0530 (India Standard Time)","38186.05","38192.85","38182.10","38191.50"
"Mon Jan 17 2022 15:07:00 GMT+0530 (India Standard Time)","38190.95","38194.00","38178.15","38180.25"
"Mon Jan 17 2022 15:08:00 GMT+0530 (India Standard Time)","38181.95","38192.40","38178.45","38190.10"
"Mon Jan 17 2022 15:09:00 GMT+0530 (India Standard Time)","38191.80","38193.70","38187.70","38190.50"
"Mon Jan 17 2022 15:10:00 GMT+0530 (India Standard Time)","38191.40","38204.00","38190.75","38201.75"
"Mon Jan 17 2022 15:11:00 GMT+0530 (India Standard Time)","38202.65","38204.75","38198.15","38200.15"
"Mon Jan 17 2022 15:12:00 GMT+0530 (India Standard Time)","38198.40","38199.25","38186.95","38193.20"
"Mon Jan 17 2022 15:13:00 GMT+0530 (India Standard Time)","38192.75","38201.60","38190.15","38199.80"
"Mon Jan 17 2022 15:14:00 GMT+0530 (India Standard Time)","38198.05","38200.90","38194.05","38194.75"
"Mon Jan 17 2022 15:15:00 GMT+0530 (India Standard Time)","38198.50","38215.70","38192.05","38210.75"
"Mon Jan 17 2022 15:16:00 GMT+0530 (India Standard Time)","38211.80","38219.20","38209.75","38212.00"
"Mon Jan 17 2022 15:17:00 GMT+0530 (India Standard Time)","38210.85","38233.90","38210.05","38229.10"
"Mon Jan 17 2022 15:18:00 GMT+0530 (India Standard Time)","38236.90","38247.25","38215.20","38227.05"
"Mon Jan 17 2022 15:19:00 GMT+0530 (India Standard Time)","38228.50","38236.50","38225.05","38233.65"
"Mon Jan 17 2022 15:20:00 GMT+0530 (India Standard Time)","38232.85","38242.40","38215.50","38223.85"
"Mon Jan 17 2022 15:21:00 GMT+0530 (India Standard Time)","38229.25","38231.35","38202.65","38225.90"
"Mon Jan 17 2022 15:22:00 GMT+0530 (India Standard Time)","38224.15","38232.25","38222.50","38225.05"
"Mon Jan 17 2022 15:23:00 GMT+0530 (India Standard Time)","38225.20","38232.70","38222.75","38230.15"
"Mon Jan 17 2022 15:24:00 GMT+0530 (India Standard Time)","38227.90","38238.40","38227.15","38236.75"
"Mon Jan 17 2022 15:25:00 GMT+0530 (India Standard Time)","38237.60","38244.40","38227.70","38229.70"
"Mon Jan 17 2022 15:26:00 GMT+0530 (India Standard Time)","38231.80","38241.90","38229.35","38240.55"
"Mon Jan 17 2022 15:27:00 GMT+0530 (India Standard Time)","38241.45","38247.65","38235.05","38247.65"
"Mon Jan 17 2022 15:28:00 GMT+0530 (India Standard Time)","38247.45","38249.65","38241.05","38245.95"
"Mon Jan 17 2022 15:29:00 GMT+0530 (India Standard Time)","38240.25","38255.55","38237.50","38243.85"
"Tue Jan 18 2022 09:15:00 GMT+0530 (India Standard Time)","38337.40","38351.90","38284.90","38293.40"
"Tue Jan 18 2022 09:16:00 GMT+0530 (India Standard Time)","38301.25","38382.00","38262.15","38368.95"
"Tue Jan 18 2022 09:17:00 GMT+0530 (India Standard Time)","38368.45","38371.70","38350.35","38359.55"
"Tue Jan 18 2022 09:18:00 GMT+0530 (India Standard Time)","38363.10","38375.25","38352.80","38360.10"
"Tue Jan 18 2022 09:19:00 GMT+0530 (India Standard Time)","38360.10","38363.60","38311.80","38338.55"
"Tue Jan 18 2022 09:20:00 GMT+0530 (India Standard Time)","38337.60","38353.65","38321.10","38334.60"
"Tue Jan 18 2022 09:21:00 GMT+0530 (India Standard Time)","38338.15","38349.95","38325.40","38328.50"
"Tue Jan 18 2022 09:22:00 GMT+0530 (India Standard Time)","38327.30","38361.05","38323.90","38354.15"
"Tue Jan 18 2022 09:23:00 GMT+0530 (India Standard Time)","38355.55","38379.50","38347.50","38379.50"
"Tue Jan 18 2022 09:24:00 GMT+0530 (India Standard Time)","38377.35","38402.25","38375.85","38385.80"
"Tue Jan 18 2022 09:25:00 GMT+0530 (India Standard Time)","38389.05","38409.95","38389.05","38404.25"
"Tue Jan 18 2022 09:26:00 GMT+0530 (India Standard Time)","38407.85","38423.15","38392.20","38409.10"
"Tue Jan 18 2022 09:27:00 GMT+0530 (India Standard Time)","38411.00","38414.45","38402.80","38409.00"
