"Date","Open","High","Low","Close"
"Wed Jan 12 2022 15:14:00 GMT+0530 (India Standard Time)","38740.35","38744.35","38732.65","38734.95"
"Wed Jan 12 2022 15:15:00 GMT+0530 (India Standard Time)","38732.65","38743.20","38732.40","38739.95"
"Wed Jan 12 2022 15:16:00 GMT+0530 (India Standard Time)","38740.65","38740.65","38725.45","38725.65"
"Wed Jan 12 2022 15:17:00 GMT+0530 (India Standard Time)","38726.45","38728.85","38713.45","38714.75"
"Wed Jan 12 2022 15:18:00 GMT+0530 (India Standard Time)","38715.30","38720.90","38706.40","38717.55"
"Wed Jan 12 2022 15:19:00 GMT+0530 (India Standard Time)","38717.80","38732.45","38713.40","38730.35"
"Wed Jan 12 2022 15:20:00 GMT+0530 (India Standard Time)","38726.45","38744.15","38723.10","38741.40"
"Wed Jan 12 2022 15:21:00 GMT+0530 (India Standard Time)","38743.25","38744.50","38724.75","38736.70"
"Wed Jan 12 2022 15:22:00 GMT+0530 (India Standard Time)","38732.85","38739.65","38725.20","38729.65"
"Wed Jan 12 2022 15:23:00 GMT+0530 (India Standard Time)","38728.65","38733.10","38721.85","38724.00"
"Wed Jan 12 2022 15:24:00 GMT+0530 (India Standard Time)","38724.65","38726.90","38716.05","38716.95"
"Wed Jan 12 2022 15:25:00 GMT+0530 (India Standard Time)","38715.80","38728.30","38715.80","38722.90"
"Wed Jan 12 2022 15:26:00 GMT+0530 (India Standard Time)","38721.80","38726.75","38716.85","38721.85"
"Wed Jan 12 2022 15:27:00 GMT+0530 (India Standard Time)","38721.20","38724.95","38711.20","38712.55"
"Wed Jan 12 2022 15:28:00 GMT+0530 (India Standard Time)","38719.85","38721.90","38694.05","38701.95"
"Wed Jan 12 2022 15:29:00 GMT+0530 (India Standard Time)","38711.20","38711.20","38695.25","38708.85"
"Thu Jan 13 2022 09:15:00 GMT+0530 (India Standard Time)","38717.55","38717.55","38559.95","38559.95"
"Thu Jan 13 2022 09:16:00 GMT+0530 (India Standard Time)","38564.90","38573.25","38525.95","38542.00"
"Thu Jan 13 2022 09:17:00 GMT+0530 (India Standard Time)","38544.15","38596.95","38540.90","38585.75"
"Thu Jan 13 2022 09:18:00 GMT+0530 (India Standard Time)","38585.30","38585.80","38555.05","38558.35"
"Thu Jan 13 2022 09:19:00 GMT+0530 (India Standard Time)","38559.20","38574.20","38543.60","38551.90"
"Thu Jan 13 2022 09:20:00 GMT+0530 (India Standard Time)","38548.85","38548.85","38509.70","38534.15"
"Thu Jan 13 2022 09:21:00 GMT+0530 (India Standard Time)","38539.65","38586.65","38526.35","38586.65"
"Thu Jan 13 2022 09:22:00 GMT+0530 (India Standard Time)","38590.70","38590.70","38564.45","38569.35"
"Thu Jan 13 2022 09:23:00 GMT+0530 (India Standard Time)","38573.45","38581.40","38562.15","38571.55"
"Thu Jan 13 2022 09:24:00 GMT+0530 (India Standard Time)","38571.60","38588.85","38539.95","38543.50"
"Thu Jan 13 2022 09:25:00 GMT+0530 (India Standard Time)","38541.30","38547.80","38516.55","38544.75"
"Thu Jan 13 2022 09:26:00 GMT+0530 (India Standard Time)","38541.90","38544.85","38520.95","38539.80"
"Thu Jan 13 2022 09:27:00 GMT+0530 (India Standard Time)","38532.90","38564.60","38531.00","38547.35"
"Thu Jan 13 2022 09:28:00 GMT+0530 (India Standard Time)","38554.05","38567.55","38527.60","38563.60"
"Thu Jan 13 2022 09:29:00 GMT+0530 (India Standard Time)","38554.60","38563.30","38535.75","38538.70"
"Thu Jan 13 2022 09:30:00 GMT+0530 (India Standard Time)","38545.60","38545.60","38510.95","38512.35"
"Thu Jan 13 2022 09:31:00 GMT+0530 (India Standard Time)","38514.10","38561.40","38512.50","38550.85"
"Thu Jan 13 2022 09:32:00 GMT+0530 (India Standard Time)","38557.85","38566.45","38535.30","38537.85"
"Thu Jan 13 2022 09:33:00 GMT+0530 (India Standard Time)","38538.65","38546.70","38526.20","38534.95"
"Thu Jan 13 2022 09:34:00 GMT+0530 (India Standard Time)","38532.25","38544.40","38522.25","38544.40"
"Thu Jan 13 2022 09:35:00 GMT+0530 (India Standard Time)","38548.00","38554.50","38527.20","38549.70"
"Thu Jan 13 2022 09:36:00 GMT+0530 (India Standard Time)","38548.80","38550.00","38530.25","38540.00"
"Thu Jan 13 2022 09:37:00 GMT+0530 (India Standard Time)","38539.20","38549.10","38529.85","38549.10"
"Thu Jan 13 2022 09:38:00 GMT+0530 (India Standard Time)","38545.95","38562.90","38545.95","38559.35"
"Thu Jan 13 2022 09:39:00 GMT+0530 (India Standard Time)","38562.20","38589.00","38561.60","38583.80"
"Thu Jan 13 2022 09:40:00 GMT+0530 (India Standard Time)","38582.20","38601.80","38571.50","38594.05"
"Thu Jan 13 2022 09:41:00 GMT+0530 (India Standard Time)","38596.50","38596.50","38580.45","38588.10"
"Thu Jan 13 2022 09:42:00 GMT+0530 (India Standard Time)","38589.15","38611.30","38588.35","38609.45"
"Thu Jan 13 2022 09:43:00 GMT+0530 (India Standard Time)","38607.45","38619.60","38598.95","38616.00"
"Thu Jan 13 2022 09:44:00 GMT+0530 (India Standard Time)","38616.40","38631.80","38616.25","38627.20"
"Thu Jan 13 2022 09:45:00 GMT+0530 (India Standard Time)","38632.25","38665.70","38620.65","38650.10"
"Thu Jan 13 2022 09:46:00 GMT+0530 (India Standard Time)","38649.70","38653.30","38641.85","38647.00"
"Thu Jan 13 2022 09:47:00 GMT+0530 (India Standard Time)","38645.30","38660.80","38643.70","38653.90"
"Thu Jan 13 2022 09:48:00 GMT+0530 (India Standard Time)","38654.90","38665.25","38653.45","38659.60"
"Thu Jan 13 2022 09:49:00 GMT+0530 (India Standard Time)","38662.00","38664.55","38649.70","38653.35"
"Thu Jan 13 2022 09:50:00 GMT+0530 (India Standard Time)","38653.95","38658.25","38634.95","38641.90"
"Thu Jan 13 2022 09:51:00 GMT+0530 (India Standard Time)","38635.55","38646.00","38633.90","38638.60"
"Thu Jan 13 2022 09:52:00 GMT+0530 (India Standard Time)","38637.60","38639.70","38619.30","38628.70"
"Thu Jan 13 2022 09:53:00 GMT+0530 (India Standard Time)","38625.80","38627.15","38614.75","38622.25"
"Thu Jan 13 2022 09:54:00 GMT+0530 (India Standard Time)","38623.40","38636.30","38618.45","38634.90"
"Thu Jan 13 2022 09:55:00 GMT+0530 (India Standard Time)","38630.80","38635.45","38617.15","38634.10"
"Thu Jan 13 2022 09:56:00 GMT+0530 (India Standard Time)","38633.55","38635.10","38616.95","38621.45"
"Thu Jan 13 2022 09:57:00 GMT+0530 (India Standard Time)","38620.35","38622.55","38582.05","38588.30"
"Thu Jan 13 2022 09:58:00 GMT+0530 (India Standard Time)","38590.60","38606.75","38583.95","38596.50"
"Thu Jan 13 2022 09:59:00 GMT+0530 (India Standard Time)","38597.05","38606.30","38591.10","38604.15"
"Thu Jan 13 2022 10:00:00 GMT+0530 (India Standard Time)","38603.35","38604.95","38595.15","38597.70"
"Thu Jan 13 2022 10:01:00 GMT+0530 (India Standard Time)","38599.20","38599.20","38581.65","38583.50"
"Thu Jan 13 2022 10:02:00 GMT+0530 (India Standard Time)","38581.75","38587.85","38570.20","38580.35"
