"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Mon Sep 27 2021 15:07:00 GMT+0530 (India Standard Time)","38192.10","38205.25","38188.80","38192.00","0","0","0"
"Mon Sep 27 2021 15:08:00 GMT+0530 (India Standard Time)","38193.20","38209.65","38192.15","38206.05","0.04","0.04","0"
"Mon Sep 27 2021 15:09:00 GMT+0530 (India Standard Time)","38204.50","38217.15","38197.80","38217.15","0.03","0.03","0"
"Mon Sep 27 2021 15:10:00 GMT+0530 (India Standard Time)","38219.45","38222.20","38202.10","38206.30","-0.03","-0.03","0"
"Mon Sep 27 2021 15:11:00 GMT+0530 (India Standard Time)","38210.60","38213.70","38197.75","38202.75","-0.01","-0.01","0"
"Mon Sep 27 2021 15:12:00 GMT+0530 (India Standard Time)","38199.60","38213.05","38194.20","38199.65","-0.01","-0.01","0"
"Mon Sep 27 2021 15:13:00 GMT+0530 (India Standard Time)","38196.15","38197.00","38173.50","38182.55","-0.04","-0.04","0"
"Mon Sep 27 2021 15:14:00 GMT+0530 (India Standard Time)","38182.50","38187.85","38174.50","38176.40","-0.02","-0.02","0"
"Mon Sep 27 2021 15:15:00 GMT+0530 (India Standard Time)","38179.20","38179.90","38169.35","38173.95","-0.01","-0.01","0"
"Mon Sep 27 2021 15:16:00 GMT+0530 (India Standard Time)","38176.95","38188.55","38165.80","38179.80","0.02","0.02","0"
"Mon Sep 27 2021 15:17:00 GMT+0530 (India Standard Time)","38181.90","38181.90","38165.45","38175.15","-0.01","-0.01","0"
"Mon Sep 27 2021 15:18:00 GMT+0530 (India Standard Time)","38174.00","38175.90","38157.95","38163.10","-0.03","-0.03","0"
"Mon Sep 27 2021 15:19:00 GMT+0530 (India Standard Time)","38162.30","38170.60","38162.25","38164.65","0","0","0"
"Mon Sep 27 2021 15:20:00 GMT+0530 (India Standard Time)","38167.70","38177.30","38162.70","38162.70","-0.01","0","0"
"Mon Sep 27 2021 15:21:00 GMT+0530 (India Standard Time)","38162.70","38178.10","38146.80","38153.55","-0.02","-0.02","0"
"Mon Sep 27 2021 15:22:00 GMT+0530 (India Standard Time)","38157.15","38165.95","38157.15","38161.55","0.02","0.02","0"
"Mon Sep 27 2021 15:23:00 GMT+0530 (India Standard Time)","38163.75","38171.10","38159.80","38169.70","0.02","0.02","0"
"Mon Sep 27 2021 15:24:00 GMT+0530 (India Standard Time)","38170.55","38174.80","38166.60","38171.35","0","0.01","0"
"Mon Sep 27 2021 15:25:00 GMT+0530 (India Standard Time)","38173.35","38174.20","38162.35","38168.20","-0.01","-0.01","0"
"Mon Sep 27 2021 15:26:00 GMT+0530 (India Standard Time)","38172.45","38185.20","38168.95","38184.40","0.04","0.04","0"
"Mon Sep 27 2021 15:27:00 GMT+0530 (India Standard Time)","38183.65","38192.35","38178.65","38180.05","-0.01","-0.01","0"
"Mon Sep 27 2021 15:28:00 GMT+0530 (India Standard Time)","38179.95","38193.15","38154.30","38156.25","-0.06","-0.06","0"
"Mon Sep 27 2021 15:29:00 GMT+0530 (India Standard Time)","38161.05","38177.55","38136.60","38171.75","0.04","0.04","0"
"Tue Sep 28 2021 09:15:00 GMT+0530 (India Standard Time)","38360.00","38366.55","38265.85","38272.10","0.26","0.26","0"
"Tue Sep 28 2021 09:16:00 GMT+0530 (India Standard Time)","38269.10","38340.25","38250.30","38329.05","0.15","0.15","0"
"Tue Sep 28 2021 09:17:00 GMT+0530 (India Standard Time)","38328.45","38349.60","38238.30","38250.85","-0.20","-0.20","0"
"Tue Sep 28 2021 09:18:00 GMT+0530 (India Standard Time)","38246.40","38268.35","38233.50","38236.60","-0.04","-0.04","0"
"Tue Sep 28 2021 09:19:00 GMT+0530 (India Standard Time)","38232.20","38255.45","38218.55","38245.00","0.02","0.02","0"
"Tue Sep 28 2021 09:20:00 GMT+0530 (India Standard Time)","38249.55","38268.65","38229.15","38245.45","0","0","0"
"Tue Sep 28 2021 09:21:00 GMT+0530 (India Standard Time)","38236.80","38261.00","38207.55","38258.05","0.03","0.03","0"
"Tue Sep 28 2021 09:22:00 GMT+0530 (India Standard Time)","38258.65","38278.95","38242.10","38254.80","-0.01","-0.01","0"
"Tue Sep 28 2021 09:23:00 GMT+0530 (India Standard Time)","38253.75","38266.70","38240.40","38245.05","-0.03","-0.02","0"
"Tue Sep 28 2021 09:24:00 GMT+0530 (India Standard Time)","38253.95","38253.95","38214.10","38224.35","-0.05","-0.05","0"
"Tue Sep 28 2021 09:25:00 GMT+0530 (India Standard Time)","38228.90","38228.90","38185.05","38185.50","-0.10","-0.10","0"
"Tue Sep 28 2021 09:26:00 GMT+0530 (India Standard Time)","38186.35","38192.20","38165.15","38192.20","0.02","0.02","0"
"Tue Sep 28 2021 09:27:00 GMT+0530 (India Standard Time)","38188.25","38196.60","38151.55","38155.85","-0.10","-0.09","0"
"Tue Sep 28 2021 09:28:00 GMT+0530 (India Standard Time)","38158.20","38164.15","38144.40","38145.20","-0.03","-0.03","0"
"Tue Sep 28 2021 09:29:00 GMT+0530 (India Standard Time)","38159.35","38168.40","38145.95","38152.95","0.02","0.02","0"
"Tue Sep 28 2021 09:30:00 GMT+0530 (India Standard Time)","38149.45","38159.35","38108.95","38124.65","-0.07","-0.07","0"
"Tue Sep 28 2021 09:31:00 GMT+0530 (India Standard Time)","38125.65","38156.30","38119.95","38156.30","0.08","0.08","0"
"Tue Sep 28 2021 09:32:00 GMT+0530 (India Standard Time)","38154.20","38212.95","38154.20","38197.30","0.11","0.11","0"
"Tue Sep 28 2021 09:33:00 GMT+0530 (India Standard Time)","38192.50","38195.10","38173.20","38190.50","-0.02","-0.02","0"
"Tue Sep 28 2021 09:34:00 GMT+0530 (India Standard Time)","38191.55","38194.45","38177.25","38178.70","-0.03","-0.03","0"
"Tue Sep 28 2021 09:35:00 GMT+0530 (India Standard Time)","38177.35","38210.25","38171.60","38206.75","0.07","0.07","0"
"Tue Sep 28 2021 09:36:00 GMT+0530 (India Standard Time)","38210.20","38223.60","38208.05","38222.60","0.04","0.04","0"
"Tue Sep 28 2021 09:37:00 GMT+0530 (India Standard Time)","38220.95","38220.95","38196.90","38197.95","-0.06","-0.06","0"
"Tue Sep 28 2021 09:38:00 GMT+0530 (India Standard Time)","38194.35","38194.35","38127.55","38129.95","-0.18","-0.18","0"
"Tue Sep 28 2021 09:39:00 GMT+0530 (India Standard Time)","38128.50","38146.80","38126.45","38128.50","0","0","0"
"Tue Sep 28 2021 09:40:00 GMT+0530 (India Standard Time)","38125.05","38126.10","38081.90","38091.85","-0.10","-0.10","0"
"Tue Sep 28 2021 09:41:00 GMT+0530 (India Standard Time)","38091.10","38121.25","38080.30","38116.40","0.06","0.07","0"
"Tue Sep 28 2021 09:42:00 GMT+0530 (India Standard Time)","38118.25","38158.80","38118.25","38152.45","0.09","0.10","0"
"Tue Sep 28 2021 09:43:00 GMT+0530 (India Standard Time)","38155.25","38157.85","38103.05","38107.95","-0.12","-0.12","0"
"Tue Sep 28 2021 09:44:00 GMT+0530 (India Standard Time)","38103.10","38137.15","38103.10","38119.05","0.03","0.03","0"
