"Date","Open","High","Low","Close"
"Thu Oct 14 2021 15:12:00 GMT+0530 (India Standard Time)","39341.90","39351.90","39339.15","39350.20"
"Thu Oct 14 2021 15:13:00 GMT+0530 (India Standard Time)","39350.15","39353.20","39343.30","39352.75"
"Thu Oct 14 2021 15:14:00 GMT+0530 (India Standard Time)","39352.75","39362.00","39352.15","39359.90"
"Thu Oct 14 2021 15:15:00 GMT+0530 (India Standard Time)","39358.30","39371.75","39358.30","39360.40"
"Thu Oct 14 2021 15:16:00 GMT+0530 (India Standard Time)","39360.15","39367.50","39358.30","39366.90"
"Thu Oct 14 2021 15:17:00 GMT+0530 (India Standard Time)","39363.55","39373.95","39347.85","39350.85"
"Thu Oct 14 2021 15:18:00 GMT+0530 (India Standard Time)","39355.50","39363.90","39354.25","39355.40"
"Thu Oct 14 2021 15:19:00 GMT+0530 (India Standard Time)","39357.25","39360.50","39344.85","39344.85"
"Thu Oct 14 2021 15:20:00 GMT+0530 (India Standard Time)","39350.05","39360.55","39342.50","39342.50"
"Thu Oct 14 2021 15:21:00 GMT+0530 (India Standard Time)","39345.20","39364.10","39334.30","39334.30"
"Thu Oct 14 2021 15:22:00 GMT+0530 (India Standard Time)","39336.20","39341.60","39319.25","39327.00"
"Thu Oct 14 2021 15:23:00 GMT+0530 (India Standard Time)","39325.60","39332.20","39313.50","39319.70"
"Thu Oct 14 2021 15:24:00 GMT+0530 (India Standard Time)","39319.95","39335.70","39319.35","39325.30"
"Thu Oct 14 2021 15:25:00 GMT+0530 (India Standard Time)","39328.60","39334.80","39316.95","39321.15"
"Thu Oct 14 2021 15:26:00 GMT+0530 (India Standard Time)","39326.30","39333.25","39303.70","39323.90"
"Thu Oct 14 2021 15:27:00 GMT+0530 (India Standard Time)","39323.45","39336.60","39313.80","39317.10"
"Thu Oct 14 2021 15:28:00 GMT+0530 (India Standard Time)","39322.00","39328.55","39306.85","39308.25"
"Thu Oct 14 2021 15:29:00 GMT+0530 (India Standard Time)","39306.90","39329.35","39300.25","39329.35"
"Mon Oct 18 2021 09:15:00 GMT+0530 (India Standard Time)","39794.25","39794.25","39712.35","39731.90"
"Mon Oct 18 2021 09:16:00 GMT+0530 (India Standard Time)","39725.55","39738.75","39681.80","39681.80"
"Mon Oct 18 2021 09:17:00 GMT+0530 (India Standard Time)","39680.45","39681.35","39621.15","39628.35"
"Mon Oct 18 2021 09:18:00 GMT+0530 (India Standard Time)","39632.45","39637.20","39576.15","39604.05"
"Mon Oct 18 2021 09:19:00 GMT+0530 (India Standard Time)","39602.20","39614.75","39586.85","39603.90"
"Mon Oct 18 2021 09:20:00 GMT+0530 (India Standard Time)","39606.25","39627.70","39574.80","39595.65"
"Mon Oct 18 2021 09:21:00 GMT+0530 (India Standard Time)","39593.10","39615.25","39583.15","39605.20"
"Mon Oct 18 2021 09:22:00 GMT+0530 (India Standard Time)","39608.60","39650.05","39596.85","39649.50"
"Mon Oct 18 2021 09:23:00 GMT+0530 (India Standard Time)","39644.35","39716.35","39625.30","39716.35"
"Mon Oct 18 2021 09:24:00 GMT+0530 (India Standard Time)","39712.05","39717.75","39695.95","39709.60"
"Mon Oct 18 2021 09:25:00 GMT+0530 (India Standard Time)","39708.65","39751.70","39699.10","39747.45"
"Mon Oct 18 2021 09:26:00 GMT+0530 (India Standard Time)","39749.20","39774.10","39744.20","39765.30"
"Mon Oct 18 2021 09:27:00 GMT+0530 (India Standard Time)","39769.00","39808.45","39762.75","39805.60"
"Mon Oct 18 2021 09:28:00 GMT+0530 (India Standard Time)","39806.80","39870.50","39797.15","39853.65"
"Mon Oct 18 2021 09:29:00 GMT+0530 (India Standard Time)","39838.40","39914.15","39837.25","39904.75"
"Mon Oct 18 2021 09:30:00 GMT+0530 (India Standard Time)","39904.45","39921.65","39816.85","39816.85"
"Mon Oct 18 2021 09:31:00 GMT+0530 (India Standard Time)","39817.90","39849.70","39815.15","39843.90"
"Mon Oct 18 2021 09:32:00 GMT+0530 (India Standard Time)","39838.05","39847.50","39825.30","39825.90"
"Mon Oct 18 2021 09:33:00 GMT+0530 (India Standard Time)","39826.45","39843.55","39808.55","39808.55"
"Mon Oct 18 2021 09:34:00 GMT+0530 (India Standard Time)","39802.65","39816.40","39792.20","39793.80"
"Mon Oct 18 2021 09:35:00 GMT+0530 (India Standard Time)","39797.45","39802.40","39739.50","39772.15"
"Mon Oct 18 2021 09:36:00 GMT+0530 (India Standard Time)","39773.95","39818.30","39772.20","39797.35"
"Mon Oct 18 2021 09:37:00 GMT+0530 (India Standard Time)","39801.15","39808.85","39732.50","39741.50"
"Mon Oct 18 2021 09:38:00 GMT+0530 (India Standard Time)","39753.70","39764.35","39728.90","39728.90"
"Mon Oct 18 2021 09:39:00 GMT+0530 (India Standard Time)","39739.00","39746.35","39698.30","39715.00"
"Mon Oct 18 2021 09:40:00 GMT+0530 (India Standard Time)","39716.20","39750.30","39715.55","39744.20"
"Mon Oct 18 2021 09:41:00 GMT+0530 (India Standard Time)","39748.60","39752.55","39727.10","39749.10"
"Mon Oct 18 2021 09:42:00 GMT+0530 (India Standard Time)","39748.40","39784.10","39748.40","39779.00"
"Mon Oct 18 2021 09:43:00 GMT+0530 (India Standard Time)","39779.90","39817.75","39753.50","39756.20"
"Mon Oct 18 2021 09:44:00 GMT+0530 (India Standard Time)","39752.90","39752.90","39691.90","39693.95"
"Mon Oct 18 2021 09:45:00 GMT+0530 (India Standard Time)","39691.90","39707.60","39661.50","39669.40"
"Mon Oct 18 2021 09:46:00 GMT+0530 (India Standard Time)","39676.75","39676.75","39587.10","39625.70"
"Mon Oct 18 2021 09:47:00 GMT+0530 (India Standard Time)","39625.95","39689.95","39624.15","39684.95"
"Mon Oct 18 2021 09:48:00 GMT+0530 (India Standard Time)","39683.00","39714.80","39678.55","39705.65"
"Mon Oct 18 2021 09:49:00 GMT+0530 (India Standard Time)","39707.45","39731.75","39686.60","39703.50"
"Mon Oct 18 2021 09:50:00 GMT+0530 (India Standard Time)","39706.65","39726.00","39674.00","39674.00"
"Mon Oct 18 2021 09:51:00 GMT+0530 (India Standard Time)","39675.25","39709.75","39672.30","39675.85"
"Mon Oct 18 2021 09:52:00 GMT+0530 (India Standard Time)","39680.60","39683.90","39651.65","39657.95"
"Mon Oct 18 2021 09:53:00 GMT+0530 (India Standard Time)","39663.70","39671.75","39644.05","39656.25"
"Mon Oct 18 2021 09:54:00 GMT+0530 (India Standard Time)","39655.65","39660.65","39612.25","39614.60"
"Mon Oct 18 2021 09:55:00 GMT+0530 (India Standard Time)","39619.00","39634.05","39609.30","39616.45"
"Mon Oct 18 2021 09:56:00 GMT+0530 (India Standard Time)","39616.05","39623.25","39593.65","39611.45"
"Mon Oct 18 2021 09:57:00 GMT+0530 (India Standard Time)","39610.85","39621.10","39585.65","39604.75"
"Mon Oct 18 2021 09:58:00 GMT+0530 (India Standard Time)","39607.95","39626.25","39575.45","39599.75"
"Mon Oct 18 2021 09:59:00 GMT+0530 (India Standard Time)","39595.30","39614.80","39593.55","39612.70"
"Mon Oct 18 2021 10:00:00 GMT+0530 (India Standard Time)","39611.45","39659.65","39611.45","39655.30"
"Mon Oct 18 2021 10:01:00 GMT+0530 (India Standard Time)","39661.55","39663.70","39637.00","39644.80"
"Mon Oct 18 2021 10:02:00 GMT+0530 (India Standard Time)","39641.60","39649.15","39597.70","39624.40"
"Mon Oct 18 2021 10:03:00 GMT+0530 (India Standard Time)","39626.85","39626.85","39593.50","39614.65"
"Mon Oct 18 2021 10:04:00 GMT+0530 (India Standard Time)","39618.85","39626.10","39595.35","39611.30"
"Mon Oct 18 2021 10:05:00 GMT+0530 (India Standard Time)","39613.60","39670.80","39604.60","39667.55"
"Mon Oct 18 2021 10:06:00 GMT+0530 (India Standard Time)","39667.70","39673.15","39638.80","39653.15"
"Mon Oct 18 2021 10:07:00 GMT+0530 (India Standard Time)","39650.00","39671.20","39643.90","39660.65"
"Mon Oct 18 2021 10:08:00 GMT+0530 (India Standard Time)","39660.20","39674.95","39616.30","39616.30"
"Mon Oct 18 2021 10:09:00 GMT+0530 (India Standard Time)","39618.15","39625.00","39586.50","39601.55"
