"Date","Open","High","Low","Close"
"Thu Dec 09 2021 15:00:00 GMT+0530 (India Standard Time)","37085.50","37115.40","37082.55","37104.40"
"Thu Dec 09 2021 15:01:00 GMT+0530 (India Standard Time)","37102.15","37104.35","37092.80","37101.15"
"Thu Dec 09 2021 15:02:00 GMT+0530 (India Standard Time)","37101.40","37118.60","37099.85","37118.60"
"Thu Dec 09 2021 15:03:00 GMT+0530 (India Standard Time)","37121.20","37123.75","37101.80","37102.70"
"Thu Dec 09 2021 15:04:00 GMT+0530 (India Standard Time)","37104.35","37119.95","37104.35","37118.10"
"Thu Dec 09 2021 15:05:00 GMT+0530 (India Standard Time)","37122.40","37128.65","37108.85","37112.40"
"Thu Dec 09 2021 15:06:00 GMT+0530 (India Standard Time)","37116.85","37122.30","37112.55","37120.25"
"Thu Dec 09 2021 15:07:00 GMT+0530 (India Standard Time)","37119.05","37122.90","37102.95","37117.95"
"Thu Dec 09 2021 15:08:00 GMT+0530 (India Standard Time)","37118.70","37123.45","37104.95","37107.25"
"Thu Dec 09 2021 15:09:00 GMT+0530 (India Standard Time)","37107.00","37107.00","37085.95","37085.95"
"Thu Dec 09 2021 15:10:00 GMT+0530 (India Standard Time)","37087.15","37088.60","37063.90","37067.90"
"Thu Dec 09 2021 15:11:00 GMT+0530 (India Standard Time)","37064.95","37066.75","37051.75","37066.75"
"Thu Dec 09 2021 15:12:00 GMT+0530 (India Standard Time)","37064.80","37068.60","37054.55","37064.10"
"Thu Dec 09 2021 15:13:00 GMT+0530 (India Standard Time)","37063.35","37066.60","37060.10","37063.10"
"Thu Dec 09 2021 15:14:00 GMT+0530 (India Standard Time)","37064.75","37069.20","37062.00","37068.05"
"Thu Dec 09 2021 15:15:00 GMT+0530 (India Standard Time)","37066.25","37077.60","37066.25","37076.65"
"Thu Dec 09 2021 15:16:00 GMT+0530 (India Standard Time)","37076.05","37083.25","37072.85","37081.75"
"Thu Dec 09 2021 15:17:00 GMT+0530 (India Standard Time)","37081.95","37084.25","37076.20","37081.35"
"Thu Dec 09 2021 15:18:00 GMT+0530 (India Standard Time)","37079.20","37080.90","37068.25","37069.80"
"Thu Dec 09 2021 15:19:00 GMT+0530 (India Standard Time)","37068.80","37074.60","37066.15","37070.45"
"Thu Dec 09 2021 15:20:00 GMT+0530 (India Standard Time)","37073.90","37080.70","37071.45","37078.80"
"Thu Dec 09 2021 15:21:00 GMT+0530 (India Standard Time)","37085.65","37095.35","37068.55","37072.80"
"Thu Dec 09 2021 15:22:00 GMT+0530 (India Standard Time)","37071.90","37079.45","37070.15","37076.10"
"Thu Dec 09 2021 15:23:00 GMT+0530 (India Standard Time)","37075.05","37078.45","37068.05","37068.60"
"Thu Dec 09 2021 15:24:00 GMT+0530 (India Standard Time)","37069.30","37075.65","37067.25","37071.20"
"Thu Dec 09 2021 15:25:00 GMT+0530 (India Standard Time)","37073.50","37074.55","37060.95","37064.30"
"Thu Dec 09 2021 15:26:00 GMT+0530 (India Standard Time)","37063.80","37073.30","37063.70","37067.25"
"Thu Dec 09 2021 15:27:00 GMT+0530 (India Standard Time)","37065.20","37071.15","37057.50","37057.50"
"Thu Dec 09 2021 15:28:00 GMT+0530 (India Standard Time)","37059.70","37065.85","37048.55","37052.70"
"Thu Dec 09 2021 15:29:00 GMT+0530 (India Standard Time)","37056.45","37067.05","37047.15","37049.95"
"Fri Dec 10 2021 09:15:00 GMT+0530 (India Standard Time)","37083.15","37083.15","36856.45","36932.15"
"Fri Dec 10 2021 09:16:00 GMT+0530 (India Standard Time)","36928.85","36980.25","36915.30","36947.90"
"Fri Dec 10 2021 09:17:00 GMT+0530 (India Standard Time)","36945.85","36973.60","36907.60","36973.60"
"Fri Dec 10 2021 09:18:00 GMT+0530 (India Standard Time)","36961.25","36969.20","36936.25","36950.20"
"Fri Dec 10 2021 09:19:00 GMT+0530 (India Standard Time)","36960.20","37024.20","36951.15","37008.30"
"Fri Dec 10 2021 09:20:00 GMT+0530 (India Standard Time)","37008.75","37009.20","36969.40","37004.35"
"Fri Dec 10 2021 09:21:00 GMT+0530 (India Standard Time)","37004.40","37017.20","36982.70","37013.95"
"Fri Dec 10 2021 09:22:00 GMT+0530 (India Standard Time)","37016.00","37067.85","37014.00","37055.10"
"Fri Dec 10 2021 09:23:00 GMT+0530 (India Standard Time)","37055.95","37146.65","37054.85","37144.65"
"Fri Dec 10 2021 09:24:00 GMT+0530 (India Standard Time)","37145.80","37149.90","37085.00","37102.75"
"Fri Dec 10 2021 09:25:00 GMT+0530 (India Standard Time)","37100.15","37110.90","37051.45","37068.70"
"Fri Dec 10 2021 09:26:00 GMT+0530 (India Standard Time)","37072.30","37073.95","37022.20","37055.40"
"Fri Dec 10 2021 09:27:00 GMT+0530 (India Standard Time)","37055.40","37077.40","37055.40","37077.40"
"Fri Dec 10 2021 09:28:00 GMT+0530 (India Standard Time)","37078.40","37082.75","37066.70","37078.70"
"Fri Dec 10 2021 09:29:00 GMT+0530 (India Standard Time)","37084.75","37117.35","37084.75","37108.75"
"Fri Dec 10 2021 09:30:00 GMT+0530 (India Standard Time)","37106.50","37120.10","37072.70","37079.20"
"Fri Dec 10 2021 09:31:00 GMT+0530 (India Standard Time)","37078.60","37080.20","37044.85","37054.15"
"Fri Dec 10 2021 09:32:00 GMT+0530 (India Standard Time)","37057.90","37068.55","37052.30","37068.55"
"Fri Dec 10 2021 09:33:00 GMT+0530 (India Standard Time)","37065.70","37065.70","37049.30","37049.95"
"Fri Dec 10 2021 09:34:00 GMT+0530 (India Standard Time)","37049.30","37049.30","37030.30","37040.20"
"Fri Dec 10 2021 09:35:00 GMT+0530 (India Standard Time)","37040.30","37043.20","36984.00","37006.80"
"Fri Dec 10 2021 09:36:00 GMT+0530 (India Standard Time)","37005.35","37023.70","36997.95","37023.20"
"Fri Dec 10 2021 09:37:00 GMT+0530 (India Standard Time)","37021.80","37026.10","37002.80","37002.80"
"Fri Dec 10 2021 09:38:00 GMT+0530 (India Standard Time)","37001.65","37011.60","36975.85","36978.35"
"Fri Dec 10 2021 09:39:00 GMT+0530 (India Standard Time)","36980.05","36996.20","36949.45","36995.75"
"Fri Dec 10 2021 09:40:00 GMT+0530 (India Standard Time)","36998.80","37000.10","36962.90","36967.35"
"Fri Dec 10 2021 09:41:00 GMT+0530 (India Standard Time)","36959.20","36982.55","36959.20","36978.50"
"Fri Dec 10 2021 09:42:00 GMT+0530 (India Standard Time)","36980.80","36988.20","36975.65","36982.70"
"Fri Dec 10 2021 09:43:00 GMT+0530 (India Standard Time)","36984.90","36986.95","36972.05","36979.40"
"Fri Dec 10 2021 09:44:00 GMT+0530 (India Standard Time)","36979.05","36986.15","36971.00","36973.90"
"Fri Dec 10 2021 09:45:00 GMT+0530 (India Standard Time)","36973.75","36973.75","36924.70","36930.25"
"Fri Dec 10 2021 09:46:00 GMT+0530 (India Standard Time)","36925.00","36949.25","36925.00","36942.25"
"Fri Dec 10 2021 09:47:00 GMT+0530 (India Standard Time)","36942.05","36952.15","36935.25","36950.95"
"Fri Dec 10 2021 09:48:00 GMT+0530 (India Standard Time)","36949.75","36973.70","36942.00","36971.80"
"Fri Dec 10 2021 09:49:00 GMT+0530 (India Standard Time)","36974.50","36998.25","36968.00","36973.30"
"Fri Dec 10 2021 09:50:00 GMT+0530 (India Standard Time)","36970.80","36972.55","36954.35","36969.55"
"Fri Dec 10 2021 09:51:00 GMT+0530 (India Standard Time)","36969.80","36979.10","36961.60","36964.55"
"Fri Dec 10 2021 09:52:00 GMT+0530 (India Standard Time)","36963.05","37014.00","36961.40","37011.65"
"Fri Dec 10 2021 09:53:00 GMT+0530 (India Standard Time)","37012.15","37014.45","36994.15","37002.55"
"Fri Dec 10 2021 09:54:00 GMT+0530 (India Standard Time)","37001.50","37012.05","37001.50","37005.15"
"Fri Dec 10 2021 09:55:00 GMT+0530 (India Standard Time)","37006.85","37022.00","37005.15","37012.35"
"Fri Dec 10 2021 09:56:00 GMT+0530 (India Standard Time)","37011.50","37012.30","36976.20","36989.90"
"Fri Dec 10 2021 09:57:00 GMT+0530 (India Standard Time)","36985.30","36989.30","36961.35","36961.35"
"Fri Dec 10 2021 09:58:00 GMT+0530 (India Standard Time)","36961.25","36967.60","36951.35","36953.45"
"Fri Dec 10 2021 09:59:00 GMT+0530 (India Standard Time)","36953.05","36953.05","36930.15","36934.90"
"Fri Dec 10 2021 10:00:00 GMT+0530 (India Standard Time)","36935.40","36937.45","36914.20","36932.50"
"Fri Dec 10 2021 10:01:00 GMT+0530 (India Standard Time)","36926.40","36931.80","36898.70","36903.75"
"Fri Dec 10 2021 10:02:00 GMT+0530 (India Standard Time)","36901.75","36935.35","36900.95","36914.70"
"Fri Dec 10 2021 10:03:00 GMT+0530 (India Standard Time)","36921.75","36927.20","36911.25","36918.70"
