"Date","Open","High","Low","Close"
"Fri Oct 01 2021 13:43:00 GMT+0530 (India Standard Time)","37125.60","37148.40","37121.80","37134.75"
"Fri Oct 01 2021 13:44:00 GMT+0530 (India Standard Time)","37135.60","37145.15","37123.20","37124.70"
"Fri Oct 01 2021 13:45:00 GMT+0530 (India Standard Time)","37126.15","37136.20","37121.90","37134.25"
"Fri Oct 01 2021 13:46:00 GMT+0530 (India Standard Time)","37129.55","37133.50","37116.95","37124.05"
"Fri Oct 01 2021 13:47:00 GMT+0530 (India Standard Time)","37121.85","37124.35","37114.40","37115.40"
"Fri Oct 01 2021 13:48:00 GMT+0530 (India Standard Time)","37117.15","37121.60","37109.10","37121.60"
"Fri Oct 01 2021 13:49:00 GMT+0530 (India Standard Time)","37121.35","37149.70","37112.35","37149.60"
"Fri Oct 01 2021 13:50:00 GMT+0530 (India Standard Time)","37148.55","37150.25","37138.20","37138.80"
"Fri Oct 01 2021 13:51:00 GMT+0530 (India Standard Time)","37139.80","37141.00","37100.35","37103.95"
"Fri Oct 01 2021 13:52:00 GMT+0530 (India Standard Time)","37102.50","37115.60","37102.50","37111.25"
"Fri Oct 01 2021 13:53:00 GMT+0530 (India Standard Time)","37110.95","37115.35","37101.00","37102.15"
"Fri Oct 01 2021 13:54:00 GMT+0530 (India Standard Time)","37103.65","37107.30","37097.85","37105.90"
"Fri Oct 01 2021 13:55:00 GMT+0530 (India Standard Time)","37105.45","37107.85","37092.45","37097.00"
"Fri Oct 01 2021 13:56:00 GMT+0530 (India Standard Time)","37097.25","37123.65","37097.25","37116.95"
"Fri Oct 01 2021 13:57:00 GMT+0530 (India Standard Time)","37114.55","37114.80","37095.60","37103.50"
"Fri Oct 01 2021 13:58:00 GMT+0530 (India Standard Time)","37103.80","37107.20","37083.75","37103.75"
"Fri Oct 01 2021 13:59:00 GMT+0530 (India Standard Time)","37100.65","37110.10","37086.45","37110.10"
"Fri Oct 01 2021 14:00:00 GMT+0530 (India Standard Time)","37110.10","37123.50","37094.55","37117.20"
"Fri Oct 01 2021 14:01:00 GMT+0530 (India Standard Time)","37118.05","37131.70","37118.05","37129.55"
"Fri Oct 01 2021 14:02:00 GMT+0530 (India Standard Time)","37130.55","37130.60","37123.35","37124.60"
"Fri Oct 01 2021 14:03:00 GMT+0530 (India Standard Time)","37125.55","37126.55","37109.35","37119.30"
