"Date","Open","High","Low","Close"
"Mon Feb 28 2022 15:23:00 GMT+0530 (India Standard Time)","36224.90","36226.00","36209.50","36211.55"
"Mon Feb 28 2022 15:24:00 GMT+0530 (India Standard Time)","36211.95","36215.20","36195.70","36198.30"
"Mon Feb 28 2022 15:25:00 GMT+0530 (India Standard Time)","36198.30","36207.60","36195.50","36205.35"
"Mon Feb 28 2022 15:26:00 GMT+0530 (India Standard Time)","36205.15","36217.30","36195.95","36195.95"
"Mon Feb 28 2022 15:27:00 GMT+0530 (India Standard Time)","36199.25","36213.75","36195.00","36213.75"
"Mon Feb 28 2022 15:28:00 GMT+0530 (India Standard Time)","36216.75","36218.60","36178.00","36183.25"
"Mon Feb 28 2022 15:29:00 GMT+0530 (India Standard Time)","36181.70","36211.60","36181.70","36211.60"
"Wed Mar 02 2022 09:15:00 GMT+0530 (India Standard Time)","35381.90","35533.85","35377.35","35462.90"
"Wed Mar 02 2022 09:16:00 GMT+0530 (India Standard Time)","35473.85","35474.55","35372.90","35372.90"
"Wed Mar 02 2022 09:17:00 GMT+0530 (India Standard Time)","35362.70","35406.30","35339.75","35404.00"
"Wed Mar 02 2022 09:18:00 GMT+0530 (India Standard Time)","35391.80","35411.45","35381.90","35390.75"
"Wed Mar 02 2022 09:19:00 GMT+0530 (India Standard Time)","35389.55","35392.20","35306.70","35310.05"
"Wed Mar 02 2022 09:20:00 GMT+0530 (India Standard Time)","35311.90","35359.40","35299.90","35356.30"
"Wed Mar 02 2022 09:21:00 GMT+0530 (India Standard Time)","35360.85","35416.25","35359.95","35416.25"
"Wed Mar 02 2022 09:22:00 GMT+0530 (India Standard Time)","35414.20","35469.90","35398.95","35458.55"
"Wed Mar 02 2022 09:23:00 GMT+0530 (India Standard Time)","35458.85","35469.30","35438.05","35451.55"
"Wed Mar 02 2022 09:24:00 GMT+0530 (India Standard Time)","35447.90","35451.25","35399.80","35451.25"
"Wed Mar 02 2022 09:25:00 GMT+0530 (India Standard Time)","35453.35","35464.25","35441.00","35460.20"
"Wed Mar 02 2022 09:26:00 GMT+0530 (India Standard Time)","35462.45","35462.75","35403.85","35432.50"
