"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Mon Jun 05 2023 14:38:00 GMT+0530 (India Standard Time)","44195.10","44199.70","44188.20","44188.20","-0.01","-0.01","0"
"Mon Jun 05 2023 14:39:00 GMT+0530 (India Standard Time)","44190.90","44190.90","44179.80","44181.85","-0.01","-0.01","0"
"Mon Jun 05 2023 14:40:00 GMT+0530 (India Standard Time)","44181.75","44191.05","44178.55","44184.45","0.01","0.01","0"
"Mon Jun 05 2023 14:41:00 GMT+0530 (India Standard Time)","44186.95","44190.05","44183.80","44184.25","0","0","0"
"Mon Jun 05 2023 14:42:00 GMT+0530 (India Standard Time)","44182.80","44186.60","44178.95","44180.20","-0.01","-0.01","0"
"Mon Jun 05 2023 14:43:00 GMT+0530 (India Standard Time)","44180.80","44196.70","44180.35","44191.95","0.03","0.03","0"
"Mon Jun 05 2023 14:44:00 GMT+0530 (India Standard Time)","44194.70","44194.70","44174.60","44174.60","-0.04","-0.04","0"
"Mon Jun 05 2023 14:45:00 GMT+0530 (India Standard Time)","44174.50","44183.40","44174.50","44179.25","0.01","0.01","0"
"Mon Jun 05 2023 14:46:00 GMT+0530 (India Standard Time)","44179.90","44194.75","44173.25","44173.25","-0.01","-0.01","0"
"Mon Jun 05 2023 14:47:00 GMT+0530 (India Standard Time)","44178.55","44178.55","44163.45","44164.90","-0.02","-0.02","0"
"Mon Jun 05 2023 14:48:00 GMT+0530 (India Standard Time)","44165.70","44182.70","44165.70","44177.90","0.03","0.03","0"
"Mon Jun 05 2023 14:49:00 GMT+0530 (India Standard Time)","44180.40","44182.85","44175.15","44177.70","0","0","0"
"Mon Jun 05 2023 14:50:00 GMT+0530 (India Standard Time)","44177.80","44182.50","44174.85","44181.50","0.01","0.01","0"
"Mon Jun 05 2023 14:51:00 GMT+0530 (India Standard Time)","44182.20","44190.95","44178.60","44186.70","0.01","0.01","0"
"Mon Jun 05 2023 14:52:00 GMT+0530 (India Standard Time)","44186.55","44192.35","44185.35","44185.35","0","0","0"
"Mon Jun 05 2023 14:53:00 GMT+0530 (India Standard Time)","44186.35","44187.35","44179.25","44179.75","-0.01","-0.01","0"
"Mon Jun 05 2023 14:54:00 GMT+0530 (India Standard Time)","44179.20","44182.75","44178.35","44178.35","0","0","0"
"Mon Jun 05 2023 14:55:00 GMT+0530 (India Standard Time)","44176.75","44178.95","44170.45","44170.45","-0.02","-0.02","0"
"Mon Jun 05 2023 14:56:00 GMT+0530 (India Standard Time)","44171.50","44180.85","44153.15","44175.20","0.01","0.01","0"
"Mon Jun 05 2023 14:57:00 GMT+0530 (India Standard Time)","44175.00","44194.05","44175.00","44185.00","0.02","0.02","0"
"Mon Jun 05 2023 14:58:00 GMT+0530 (India Standard Time)","44187.30","44190.95","44155.20","44155.20","-0.07","-0.07","0"
"Mon Jun 05 2023 14:59:00 GMT+0530 (India Standard Time)","44152.50","44153.60","44122.25","44151.65","-0.01","-0.01","0"
"Mon Jun 05 2023 15:00:00 GMT+0530 (India Standard Time)","44148.90","44153.85","44137.00","44140.50","-0.03","-0.02","0"
"Mon Jun 05 2023 15:01:00 GMT+0530 (India Standard Time)","44138.05","44149.30","44137.50","44144.45","0.01","0.01","0"
"Mon Jun 05 2023 15:02:00 GMT+0530 (India Standard Time)","44145.65","44145.65","44117.75","44123.45","-0.05","-0.05","0"
"Mon Jun 05 2023 15:03:00 GMT+0530 (India Standard Time)","44122.70","44131.30","44117.45","44127.35","0.01","0.01","0"
"Mon Jun 05 2023 15:04:00 GMT+0530 (India Standard Time)","44126.85","44128.95","44118.50","44125.55","0","0","0"
"Mon Jun 05 2023 15:05:00 GMT+0530 (India Standard Time)","44124.35","44124.35","44107.00","44112.65","-0.03","-0.03","0"
"Mon Jun 05 2023 15:06:00 GMT+0530 (India Standard Time)","44112.25","44114.90","44091.65","44091.65","-0.05","-0.05","0"
"Mon Jun 05 2023 15:07:00 GMT+0530 (India Standard Time)","44091.45","44096.30","44087.75","44092.55","0","0","0"
"Mon Jun 05 2023 15:08:00 GMT+0530 (India Standard Time)","44096.25","44117.55","44094.30","44113.60","0.05","0.05","0"
"Mon Jun 05 2023 15:09:00 GMT+0530 (India Standard Time)","44111.15","44114.95","44094.80","44104.65","-0.02","-0.02","0"
"Mon Jun 05 2023 15:10:00 GMT+0530 (India Standard Time)","44102.95","44106.65","44092.35","44094.95","-0.02","-0.02","0"
"Mon Jun 05 2023 15:11:00 GMT+0530 (India Standard Time)","44095.95","44101.05","44075.70","44085.75","-0.02","-0.02","0"
"Mon Jun 05 2023 15:12:00 GMT+0530 (India Standard Time)","44091.70","44091.70","44079.90","44088.60","0.01","0.01","0"
"Mon Jun 05 2023 15:13:00 GMT+0530 (India Standard Time)","44087.15","44099.00","44081.55","44098.95","0.02","0.02","0"
"Mon Jun 05 2023 15:14:00 GMT+0530 (India Standard Time)","44097.15","44123.20","44090.95","44122.30","0.05","0.05","0"
"Mon Jun 05 2023 15:15:00 GMT+0530 (India Standard Time)","44121.35","44149.30","44120.80","44127.50","0.01","0.01","0"
"Mon Jun 05 2023 15:16:00 GMT+0530 (India Standard Time)","44119.05","44126.75","44106.30","44115.80","-0.03","-0.03","0"
"Mon Jun 05 2023 15:17:00 GMT+0530 (India Standard Time)","44116.45","44116.45","44094.95","44098.15","-0.04","-0.04","0"
"Mon Jun 05 2023 15:18:00 GMT+0530 (India Standard Time)","44094.70","44106.05","44089.40","44104.15","0.01","0.01","0"
"Mon Jun 05 2023 15:19:00 GMT+0530 (India Standard Time)","44103.10","44111.80","44099.50","44099.50","-0.01","-0.01","0"
"Mon Jun 05 2023 15:20:00 GMT+0530 (India Standard Time)","44103.85","44105.20","44079.95","44087.10","-0.03","-0.03","0"
"Mon Jun 05 2023 15:21:00 GMT+0530 (India Standard Time)","44092.50","44103.35","44090.85","44093.10","0.01","0.01","0"
"Mon Jun 05 2023 15:22:00 GMT+0530 (India Standard Time)","44094.30","44102.15","44091.00","44093.05","0","0","0"
"Mon Jun 05 2023 15:23:00 GMT+0530 (India Standard Time)","44092.70","44103.35","44086.75","44098.75","0.01","0.01","0"
"Mon Jun 05 2023 15:24:00 GMT+0530 (India Standard Time)","44100.20","44105.65","44093.05","44093.35","-0.01","-0.01","0"
