"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Wed Aug 02 2023 09:55:00 GMT+0530 (India Standard Time)","45315.50","45345.35","45311.35","45334.40","0.04","0.04","0"
"Wed Aug 02 2023 10:00:00 GMT+0530 (India Standard Time)","45334.05","45348.05","45310.80","45310.95","-0.05","-0.05","0"
"Wed Aug 02 2023 10:05:00 GMT+0530 (India Standard Time)","45310.95","45337.00","45308.25","45333.90","0.05","0.05","0"
"Wed Aug 02 2023 10:10:00 GMT+0530 (India Standard Time)","45334.95","45334.95","45274.05","45279.50","-0.12","-0.12","0"
"Wed Aug 02 2023 10:15:00 GMT+0530 (India Standard Time)","45278.15","45289.80","45258.40","45262.85","-0.04","-0.03","0"
"Wed Aug 02 2023 10:20:00 GMT+0530 (India Standard Time)","45262.40","45280.95","45257.95","45264.60","0","0.01","0"
"Wed Aug 02 2023 10:25:00 GMT+0530 (India Standard Time)","45264.60","45264.60","45238.15","45247.40","-0.04","-0.04","0"
"Wed Aug 02 2023 10:30:00 GMT+0530 (India Standard Time)","45248.55","45252.30","45175.00","45185.00","-0.14","-0.13","0"
"Wed Aug 02 2023 10:35:00 GMT+0530 (India Standard Time)","45182.20","45219.25","45174.20","45194.50","0.02","0.02","0"
"Wed Aug 02 2023 10:40:00 GMT+0530 (India Standard Time)","45191.15","45223.45","45185.40","45212.50","0.04","0.04","0"
"Wed Aug 02 2023 10:45:00 GMT+0530 (India Standard Time)","45210.80","45211.05","45157.50","45174.60","-0.08","-0.08","0"
"Wed Aug 02 2023 10:50:00 GMT+0530 (India Standard Time)","45173.70","45185.10","45155.85","45171.80","-0.01","0","0"
"Wed Aug 02 2023 10:55:00 GMT+0530 (India Standard Time)","45174.05","45176.65","45148.20","45162.30","-0.02","-0.02","0"
"Wed Aug 02 2023 11:00:00 GMT+0530 (India Standard Time)","45160.85","45163.90","45044.10","45051.15","-0.25","-0.24","0"
"Wed Aug 02 2023 11:05:00 GMT+0530 (India Standard Time)","45044.55","45060.70","45003.60","45043.30","-0.02","-0.01","0"
"Wed Aug 02 2023 11:10:00 GMT+0530 (India Standard Time)","45042.70","45106.80","45015.65","45096.45","0.12","0.12","0"
"Wed Aug 02 2023 11:15:00 GMT+0530 (India Standard Time)","45097.30","45102.00","45043.85","45059.85","-0.08","-0.08","0"
"Wed Aug 02 2023 11:20:00 GMT+0530 (India Standard Time)","45058.50","45100.65","45044.35","45069.60","0.02","0.02","0"
"Wed Aug 02 2023 11:25:00 GMT+0530 (India Standard Time)","45073.15","45101.70","45052.60","45052.60","-0.04","-0.03","0"
"Wed Aug 02 2023 11:30:00 GMT+0530 (India Standard Time)","45056.05","45067.00","45030.15","45054.40","0","0.01","0"
"Wed Aug 02 2023 11:35:00 GMT+0530 (India Standard Time)","45053.10","45054.75","45013.30","45014.70","-0.09","-0.09","0"
"Wed Aug 02 2023 11:40:00 GMT+0530 (India Standard Time)","45011.45","45084.95","45010.80","45064.60","0.11","0.11","0"
"Wed Aug 02 2023 11:45:00 GMT+0530 (India Standard Time)","45065.55","45067.95","45035.85","45046.45","-0.04","-0.04","0"
"Wed Aug 02 2023 11:50:00 GMT+0530 (India Standard Time)","45047.15","45074.60","45040.50","45044.75","0","0","0"
"Wed Aug 02 2023 11:55:00 GMT+0530 (India Standard Time)","45043.00","45050.05","45008.45","45014.85","-0.07","-0.06","0"
"Wed Aug 02 2023 12:00:00 GMT+0530 (India Standard Time)","45015.90","45042.90","44986.25","45033.00","0.04","0.04","0"
"Wed Aug 02 2023 12:05:00 GMT+0530 (India Standard Time)","45030.30","45082.45","45030.30","45075.70","0.09","0.10","0"
"Wed Aug 02 2023 12:10:00 GMT+0530 (India Standard Time)","45073.80","45087.30","45055.80","45068.50","-0.02","-0.01","0"
"Wed Aug 02 2023 12:15:00 GMT+0530 (India Standard Time)","45070.25","45071.00","45037.95","45043.95","-0.05","-0.05","0"
"Wed Aug 02 2023 12:20:00 GMT+0530 (India Standard Time)","45041.75","45064.40","45022.50","45062.15","0.04","0.04","0"
"Wed Aug 02 2023 12:25:00 GMT+0530 (India Standard Time)","45059.50","45063.60","45031.85","45043.05","-0.04","-0.04","0"
"Wed Aug 02 2023 12:30:00 GMT+0530 (India Standard Time)","45046.85","45079.40","45042.50","45073.55","0.07","0.07","0"
"Wed Aug 02 2023 12:35:00 GMT+0530 (India Standard Time)","45075.20","45119.95","45072.35","45114.50","0.09","0.09","0"
"Wed Aug 02 2023 12:40:00 GMT+0530 (India Standard Time)","45107.90","45127.85","45097.65","45112.30","0","0","0"
"Wed Aug 02 2023 12:45:00 GMT+0530 (India Standard Time)","45113.60","45128.40","45101.35","45127.50","0.03","0.04","0"
"Wed Aug 02 2023 12:50:00 GMT+0530 (India Standard Time)","45121.40","45131.40","45028.85","45032.80","-0.21","-0.21","0"
"Wed Aug 02 2023 12:55:00 GMT+0530 (India Standard Time)","45028.55","45033.00","44983.40","44987.60","-0.10","-0.10","0"
"Wed Aug 02 2023 13:00:00 GMT+0530 (India Standard Time)","44987.25","45026.65","44985.40","45004.40","0.04","0.04","0"
"Wed Aug 02 2023 13:05:00 GMT+0530 (India Standard Time)","44998.95","45028.65","44998.95","45028.10","0.05","0.06","0"
"Wed Aug 02 2023 13:10:00 GMT+0530 (India Standard Time)","45025.15","45034.60","44960.90","44962.00","-0.15","-0.14","0"
"Wed Aug 02 2023 13:15:00 GMT+0530 (India Standard Time)","44963.00","44980.70","44948.50","44975.25","0.03","0.03","0"
"Wed Aug 02 2023 13:20:00 GMT+0530 (India Standard Time)","44973.30","44978.15","44919.15","44924.60","-0.11","-0.11","0"
"Wed Aug 02 2023 13:25:00 GMT+0530 (India Standard Time)","44924.70","44944.75","44903.00","44913.65","-0.02","-0.02","0"
"Wed Aug 02 2023 13:30:00 GMT+0530 (India Standard Time)","44924.65","44943.65","44900.25","44933.25","0.04","0.05","0"
"Wed Aug 02 2023 13:35:00 GMT+0530 (India Standard Time)","44931.45","44949.85","44874.50","44874.50","-0.13","-0.13","0"
"Wed Aug 02 2023 13:40:00 GMT+0530 (India Standard Time)","44873.30","44879.50","44779.40","44782.40","-0.21","-0.20","0"
"Wed Aug 02 2023 13:45:00 GMT+0530 (India Standard Time)","44776.85","44805.60","44753.50","44798.45","0.04","0.04","0"
"Wed Aug 02 2023 13:50:00 GMT+0530 (India Standard Time)","44798.25","44842.55","44797.15","44839.00","0.09","0.09","0"
"Wed Aug 02 2023 13:55:00 GMT+0530 (India Standard Time)","44837.95","44852.45","44770.15","44779.80","-0.13","-0.13","0"
"Wed Aug 02 2023 14:00:00 GMT+0530 (India Standard Time)","44779.45","44830.75","44744.50","44787.55","0.02","0.02","0"
"Wed Aug 02 2023 14:05:00 GMT+0530 (India Standard Time)","44786.75","44816.40","44780.25","44813.10","0.06","0.06","0"
"Wed Aug 02 2023 14:10:00 GMT+0530 (India Standard Time)","44812.15","44818.50","44744.20","44750.35","-0.14","-0.14","0"
"Wed Aug 02 2023 14:15:00 GMT+0530 (India Standard Time)","44752.00","44778.10","44736.35","44741.45","-0.02","-0.02","0"
"Wed Aug 02 2023 14:20:00 GMT+0530 (India Standard Time)","44740.10","44784.75","44733.95","44748.05","0.01","0.02","0"
"Wed Aug 02 2023 14:25:00 GMT+0530 (India Standard Time)","44747.40","44770.45","44722.50","44769.25","0.05","0.05","0"
"Wed Aug 02 2023 14:30:00 GMT+0530 (India Standard Time)","44770.15","44800.95","44767.15","44789.80","0.05","0.05","0"
"Wed Aug 02 2023 14:35:00 GMT+0530 (India Standard Time)","44789.25","44838.15","44769.70","44838.15","0.11","0.11","0"
"Wed Aug 02 2023 14:40:00 GMT+0530 (India Standard Time)","44839.40","44843.40","44799.30","44824.15","-0.03","-0.03","0"
"Wed Aug 02 2023 14:45:00 GMT+0530 (India Standard Time)","44820.75","44879.35","44806.80","44875.20","0.11","0.12","0"
"Wed Aug 02 2023 14:50:00 GMT+0530 (India Standard Time)","44872.40","44903.40","44871.30","44894.95","0.04","0.05","0"
"Wed Aug 02 2023 14:55:00 GMT+0530 (India Standard Time)","44895.20","44941.10","44894.00","44931.20","0.08","0.08","0"
"Wed Aug 02 2023 15:00:00 GMT+0530 (India Standard Time)","44926.10","44966.45","44900.45","44902.30","-0.06","-0.06","0"
"Wed Aug 02 2023 15:05:00 GMT+0530 (India Standard Time)","44899.85","44911.10","44877.65","44902.25","0","0","0"
