"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Fri May 06 2022 15:05:00 GMT+0530 (India Standard Time)","34551.05","34565.65","34474.40","34497.70","-0.15","-0.15","0"
"Fri May 06 2022 15:10:00 GMT+0530 (India Standard Time)","34499.25","34581.60","34480.10","34581.60","0.24","0.24","0"
"Fri May 06 2022 15:15:00 GMT+0530 (India Standard Time)","34583.90","34652.40","34579.75","34621.35","0.11","0.12","0"
"Fri May 06 2022 15:20:00 GMT+0530 (India Standard Time)","34617.35","34670.65","34616.00","34657.55","0.10","0.10","0"
"Fri May 06 2022 15:25:00 GMT+0530 (India Standard Time)","34656.50","34682.35","34646.40","34681.50","0.07","0.07","0"
"Mon May 09 2022 09:15:00 GMT+0530 (India Standard Time)","34091.75","34256.70","34006.50","34027.55","-1.89","-1.89","0"
"Mon May 09 2022 09:20:00 GMT+0530 (India Standard Time)","34030.20","34114.90","33949.80","34093.60","0.19","0.19","0"
"Mon May 09 2022 09:25:00 GMT+0530 (India Standard Time)","34091.40","34091.75","34001.00","34002.45","-0.27","-0.27","0"
"Mon May 09 2022 09:30:00 GMT+0530 (India Standard Time)","33997.35","34035.85","33945.60","33953.65","-0.14","-0.14","0"
"Mon May 09 2022 09:35:00 GMT+0530 (India Standard Time)","33951.70","34015.95","33928.15","34007.65","0.16","0.16","0"
"Mon May 09 2022 09:40:00 GMT+0530 (India Standard Time)","34007.10","34063.60","33971.80","34023.25","0.05","0.05","0"
"Mon May 09 2022 09:45:00 GMT+0530 (India Standard Time)","34027.45","34078.75","33981.70","34071.90","0.14","0.14","0"
"Mon May 09 2022 09:50:00 GMT+0530 (India Standard Time)","34071.80","34092.45","34026.75","34039.30","-0.10","-0.10","0"
"Mon May 09 2022 09:55:00 GMT+0530 (India Standard Time)","34043.60","34090.45","34021.05","34072.10","0.10","0.10","0"
"Mon May 09 2022 10:00:00 GMT+0530 (India Standard Time)","34068.95","34095.50","34027.45","34073.80","0","0.01","0"
"Mon May 09 2022 10:05:00 GMT+0530 (India Standard Time)","34075.45","34125.70","34045.60","34060.05","-0.04","-0.04","0"
"Mon May 09 2022 10:10:00 GMT+0530 (India Standard Time)","34061.35","34106.85","34051.10","34083.45","0.07","0.07","0"
"Mon May 09 2022 10:15:00 GMT+0530 (India Standard Time)","34083.60","34114.25","34055.25","34101.85","0.05","0.05","0"
"Mon May 09 2022 10:20:00 GMT+0530 (India Standard Time)","34102.85","34154.40","34069.90","34143.95","0.12","0.12","0"
"Mon May 09 2022 10:25:00 GMT+0530 (India Standard Time)","34146.60","34168.15","34114.70","34128.70","-0.04","-0.04","0"
"Mon May 09 2022 10:30:00 GMT+0530 (India Standard Time)","34130.95","34180.90","34121.60","34121.60","-0.02","-0.02","0"
"Mon May 09 2022 10:35:00 GMT+0530 (India Standard Time)","34118.60","34169.35","34093.70","34168.45","0.14","0.14","0"
"Mon May 09 2022 10:40:00 GMT+0530 (India Standard Time)","34166.55","34166.65","34123.60","34141.85","-0.08","-0.08","0"
"Mon May 09 2022 10:45:00 GMT+0530 (India Standard Time)","34143.65","34166.40","34131.90","34134.65","-0.02","-0.02","0"
"Mon May 09 2022 10:50:00 GMT+0530 (India Standard Time)","34132.95","34155.50","34089.65","34133.25","0","0","0"
"Mon May 09 2022 10:55:00 GMT+0530 (India Standard Time)","34132.95","34143.80","34102.15","34141.35","0.02","0.02","0"
"Mon May 09 2022 11:00:00 GMT+0530 (India Standard Time)","34141.15","34168.15","34133.85","34143.25","0.01","0.01","0"
"Mon May 09 2022 11:05:00 GMT+0530 (India Standard Time)","34142.80","34164.20","34120.80","34133.00","-0.03","-0.03","0"
