"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Wed Feb 14 2024 10:35:00 GMT+0530 (India Standard Time)","45268.80","45287.55","45256.05","45279.35","0.02","0.02","0"
"Wed Feb 14 2024 10:40:00 GMT+0530 (India Standard Time)","45277.60","45306.10","45234.65","45239.25","-0.09","-0.09","0"
"Wed Feb 14 2024 10:45:00 GMT+0530 (India Standard Time)","45238.35","45261.20","45206.05","45251.15","0.03","0.02","0"
"Wed Feb 14 2024 10:50:00 GMT+0530 (India Standard Time)","45250.90","45341.60","45238.50","45325.40","0.16","0.16","0"
"Wed Feb 14 2024 10:55:00 GMT+0530 (India Standard Time)","45319.40","45454.50","45315.80","45371.65","0.10","0.10","0"
"Wed Feb 14 2024 11:00:00 GMT+0530 (India Standard Time)","45371.20","45400.15","45349.00","45350.65","-0.05","-0.05","0"
"Wed Feb 14 2024 11:05:00 GMT+0530 (India Standard Time)","45349.80","45415.00","45349.80","45397.00","0.10","0.10","0"
"Wed Feb 14 2024 11:10:00 GMT+0530 (India Standard Time)","45399.90","45403.65","45336.05","45361.35","-0.08","-0.08","0"
"Wed Feb 14 2024 11:15:00 GMT+0530 (India Standard Time)","45360.30","45406.70","45322.60","45355.35","-0.01","-0.02","0"
"Wed Feb 14 2024 11:20:00 GMT+0530 (India Standard Time)","45356.60","45380.80","45332.95","45378.30","0.05","0.05","0"
"Wed Feb 14 2024 11:25:00 GMT+0530 (India Standard Time)","45374.50","45402.95","45306.65","45318.70","-0.13","-0.14","0"
"Wed Feb 14 2024 11:30:00 GMT+0530 (India Standard Time)","45314.75","45333.90","45266.55","45279.80","-0.09","-0.09","0"
"Wed Feb 14 2024 11:35:00 GMT+0530 (India Standard Time)","45280.05","45285.80","45227.60","45267.90","-0.03","-0.03","0"
"Wed Feb 14 2024 11:40:00 GMT+0530 (India Standard Time)","45264.40","45317.50","45259.45","45313.40","0.10","0.10","0"
"Wed Feb 14 2024 11:45:00 GMT+0530 (India Standard Time)","45315.55","45330.80","45289.70","45297.30","-0.04","-0.04","0"
"Wed Feb 14 2024 11:50:00 GMT+0530 (India Standard Time)","45293.95","45396.05","45284.80","45386.10","0.20","0.19","0"
"Wed Feb 14 2024 11:55:00 GMT+0530 (India Standard Time)","45381.40","45459.55","45348.50","45405.70","0.04","0.04","0"
"Wed Feb 14 2024 12:00:00 GMT+0530 (India Standard Time)","45409.75","45423.95","45368.80","45399.00","-0.01","-0.02","0"
"Wed Feb 14 2024 12:05:00 GMT+0530 (India Standard Time)","45402.40","45443.45","45375.55","45395.30","-0.01","-0.01","0"
"Wed Feb 14 2024 12:10:00 GMT+0530 (India Standard Time)","45395.55","45480.50","45367.45","45398.95","0.01","0","0"
"Wed Feb 14 2024 12:15:00 GMT+0530 (India Standard Time)","45395.15","45436.25","45394.95","45419.20","0.04","0.04","0"
"Wed Feb 14 2024 12:20:00 GMT+0530 (India Standard Time)","45420.70","45502.15","45408.50","45446.35","0.06","0.06","0"
"Wed Feb 14 2024 12:25:00 GMT+0530 (India Standard Time)","45446.20","45570.35","45445.75","45540.90","0.21","0.20","0"
"Wed Feb 14 2024 12:30:00 GMT+0530 (India Standard Time)","45541.00","45587.60","45513.05","45539.45","0","-0.01","0"
"Wed Feb 14 2024 12:35:00 GMT+0530 (India Standard Time)","45545.20","45566.00","45520.20","45521.00","-0.04","-0.05","0"
"Wed Feb 14 2024 12:40:00 GMT+0530 (India Standard Time)","45516.45","45565.20","45501.10","45538.35","0.04","0.03","0"
"Wed Feb 14 2024 12:45:00 GMT+0530 (India Standard Time)","45536.90","45557.75","45521.10","45532.70","-0.01","-0.02","0"
"Wed Feb 14 2024 12:50:00 GMT+0530 (India Standard Time)","45530.80","45593.50","45495.60","45542.70","0.02","0.02","0"
"Wed Feb 14 2024 12:55:00 GMT+0530 (India Standard Time)","45538.55","45637.45","45535.90","45623.20","0.18","0.17","0"
"Wed Feb 14 2024 13:00:00 GMT+0530 (India Standard Time)","45627.30","45748.95","45613.25","45748.95","0.28","0.27","0"
"Wed Feb 14 2024 13:05:00 GMT+0530 (India Standard Time)","45753.00","45764.55","45680.80","45695.60","-0.12","-0.12","0"
"Wed Feb 14 2024 13:10:00 GMT+0530 (India Standard Time)","45698.10","45718.05","45660.75","45666.80","-0.06","-0.07","0"
"Wed Feb 14 2024 13:15:00 GMT+0530 (India Standard Time)","45665.95","45673.15","45582.55","45608.95","-0.13","-0.13","0"
"Wed Feb 14 2024 13:20:00 GMT+0530 (India Standard Time)","45607.10","45627.05","45549.15","45556.25","-0.12","-0.12","0"
"Wed Feb 14 2024 13:25:00 GMT+0530 (India Standard Time)","45554.25","45592.95","45538.40","45555.60","0","-0.01","0"
"Wed Feb 14 2024 13:30:00 GMT+0530 (India Standard Time)","45553.90","45561.20","45443.30","45474.55","-0.18","-0.18","0"
"Wed Feb 14 2024 13:35:00 GMT+0530 (India Standard Time)","45469.75","45527.95","45430.00","45488.75","0.03","0.03","0"
"Wed Feb 14 2024 13:40:00 GMT+0530 (India Standard Time)","45491.95","45513.50","45464.80","45493.25","0.01","0.01","0"
"Wed Feb 14 2024 13:45:00 GMT+0530 (India Standard Time)","45495.45","45592.90","45480.60","45582.55","0.20","0.19","0"
"Wed Feb 14 2024 13:50:00 GMT+0530 (India Standard Time)","45582.75","45615.70","45539.50","45570.05","-0.03","-0.03","0"
"Wed Feb 14 2024 13:55:00 GMT+0530 (India Standard Time)","45559.20","45573.20","45470.25","45477.60","-0.20","-0.21","0"
"Wed Feb 14 2024 14:00:00 GMT+0530 (India Standard Time)","45477.60","45542.20","45477.00","45515.55","0.08","0.08","0"
"Wed Feb 14 2024 14:05:00 GMT+0530 (India Standard Time)","45521.35","45577.95","45490.35","45559.90","0.10","0.09","0"
"Wed Feb 14 2024 14:10:00 GMT+0530 (India Standard Time)","45561.30","45683.85","45537.70","45683.85","0.27","0.27","0"
"Wed Feb 14 2024 14:15:00 GMT+0530 (India Standard Time)","45684.85","45783.00","45660.40","45705.90","0.05","0.04","0"
