"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Wed Nov 01 2023 10:05:00 GMT+0530 (India Standard Time)","42654.90","42698.15","42649.45","42672.30","0.04","0.04","0"
"Wed Nov 01 2023 10:10:00 GMT+0530 (India Standard Time)","42671.75","42714.45","42653.45","42708.60","0.09","0.08","0"
"Wed Nov 01 2023 10:15:00 GMT+0530 (India Standard Time)","42716.25","42732.00","42686.20","42709.20","0","0","0"
"Wed Nov 01 2023 10:20:00 GMT+0530 (India Standard Time)","42707.00","42716.25","42676.40","42705.40","-0.01","-0.01","0"
"Wed Nov 01 2023 10:25:00 GMT+0530 (India Standard Time)","42706.30","42738.70","42689.45","42727.85","0.05","0.05","0"
"Wed Nov 01 2023 10:30:00 GMT+0530 (India Standard Time)","42730.60","42745.55","42710.35","42720.95","-0.02","-0.02","0"
"Wed Nov 01 2023 10:35:00 GMT+0530 (India Standard Time)","42718.35","42718.35","42652.75","42671.15","-0.12","-0.12","0"
"Wed Nov 01 2023 10:40:00 GMT+0530 (India Standard Time)","42672.90","42703.20","42658.05","42702.20","0.07","0.07","0"
"Wed Nov 01 2023 10:45:00 GMT+0530 (India Standard Time)","42704.40","42706.00","42682.60","42693.20","-0.02","-0.02","0"
"Wed Nov 01 2023 10:50:00 GMT+0530 (India Standard Time)","42696.05","42713.20","42677.45","42680.35","-0.03","-0.03","0"
"Wed Nov 01 2023 10:55:00 GMT+0530 (India Standard Time)","42680.25","42697.05","42657.25","42678.90","0","-0.01","0"
"Wed Nov 01 2023 11:00:00 GMT+0530 (India Standard Time)","42680.65","42683.65","42655.85","42669.75","-0.02","-0.02","0"
"Wed Nov 01 2023 11:05:00 GMT+0530 (India Standard Time)","42670.15","42670.75","42639.85","42645.30","-0.06","-0.06","0"
"Wed Nov 01 2023 11:10:00 GMT+0530 (India Standard Time)","42644.30","42678.05","42604.25","42666.95","0.05","0.05","0"
"Wed Nov 01 2023 11:15:00 GMT+0530 (India Standard Time)","42667.40","42673.25","42652.20","42654.40","-0.03","-0.03","0"
"Wed Nov 01 2023 11:20:00 GMT+0530 (India Standard Time)","42659.50","42660.20","42634.80","42645.80","-0.02","-0.02","0"
"Wed Nov 01 2023 11:25:00 GMT+0530 (India Standard Time)","42644.50","42687.15","42641.15","42649.85","0.01","0.01","0"
"Wed Nov 01 2023 11:30:00 GMT+0530 (India Standard Time)","42649.80","42694.55","42630.05","42690.15","0.09","0.09","0"
