"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Fri Oct 21 2022 14:20:00 GMT+0530 (India Standard Time)","40797.65","40797.65","40749.90","40773.75","-0.07","-0.07","0"
"Fri Oct 21 2022 14:25:00 GMT+0530 (India Standard Time)","40773.95","40822.90","40645.40","40658.15","-0.28","-0.29","0"
"Fri Oct 21 2022 14:30:00 GMT+0530 (India Standard Time)","40656.35","40715.45","40631.85","40694.45","0.09","0.09","0"
"Fri Oct 21 2022 14:35:00 GMT+0530 (India Standard Time)","40699.20","40716.65","40672.55","40709.30","0.04","0.03","0"
"Fri Oct 21 2022 14:40:00 GMT+0530 (India Standard Time)","40708.10","40725.10","40644.45","40652.35","-0.14","-0.14","0"
"Fri Oct 21 2022 14:45:00 GMT+0530 (India Standard Time)","40652.95","40690.45","40637.20","40646.65","-0.01","-0.02","0"
"Fri Oct 21 2022 14:50:00 GMT+0530 (India Standard Time)","40651.90","40667.85","40610.85","40628.20","-0.05","-0.05","0"
"Fri Oct 21 2022 14:55:00 GMT+0530 (India Standard Time)","40630.65","40718.05","40630.65","40683.15","0.14","0.13","0"
"Fri Oct 21 2022 15:00:00 GMT+0530 (India Standard Time)","40680.70","40720.30","40659.20","40705.00","0.05","0.05","0"
"Fri Oct 21 2022 15:05:00 GMT+0530 (India Standard Time)","40705.45","40758.95","40705.45","40757.50","0.13","0.13","0"
"Fri Oct 21 2022 15:10:00 GMT+0530 (India Standard Time)","40760.00","40778.40","40740.35","40743.30","-0.03","-0.04","0"
"Fri Oct 21 2022 15:15:00 GMT+0530 (India Standard Time)","40744.85","40826.65","40739.10","40817.10","0.18","0.18","0"
"Fri Oct 21 2022 15:20:00 GMT+0530 (India Standard Time)","40816.20","40873.90","40790.20","40873.90","0.14","0.14","0"
"Fri Oct 21 2022 15:25:00 GMT+0530 (India Standard Time)","40873.20","40897.65","40848.50","40881.60","0.02","0.02","0"
"Mon Oct 24 2022 18:15:00 GMT+0530 (India Standard Time)","41348.35","41420.40","41216.60","41275.75","0.96","0.96","0"
"Mon Oct 24 2022 18:20:00 GMT+0530 (India Standard Time)","41276.60","41353.50","41269.10","41293.30","0.04","0.04","0"
"Mon Oct 24 2022 18:25:00 GMT+0530 (India Standard Time)","41292.35","41324.85","41257.50","41271.00","-0.05","-0.06","0"
"Mon Oct 24 2022 18:30:00 GMT+0530 (India Standard Time)","41266.95","41310.35","41266.95","41271.45","0","0","0"
"Mon Oct 24 2022 18:35:00 GMT+0530 (India Standard Time)","41274.05","41291.65","41267.60","41279.95","0.02","0.02","0"
"Mon Oct 24 2022 18:40:00 GMT+0530 (India Standard Time)","41287.75","41320.40","41281.30","41311.95","0.08","0.07","0"
"Mon Oct 24 2022 18:45:00 GMT+0530 (India Standard Time)","41314.85","41319.35","41282.80","41295.05","-0.04","-0.04","0"
"Mon Oct 24 2022 18:50:00 GMT+0530 (India Standard Time)","41292.00","41313.45","41282.55","41292.65","-0.01","-0.01","0"
"Mon Oct 24 2022 18:55:00 GMT+0530 (India Standard Time)","41296.50","41304.40","41285.05","41300.70","0.02","0.02","0"
"Mon Oct 24 2022 19:00:00 GMT+0530 (India Standard Time)","41300.45","41300.45","41254.20","41264.25","-0.09","-0.09","0"
"Mon Oct 24 2022 19:05:00 GMT+0530 (India Standard Time)","41264.60","41313.30","41226.00","41304.00","0.10","0.09","0"
"Mon Oct 24 2022 19:10:00 GMT+0530 (India Standard Time)","41303.10","41367.30","41300.75","41367.30","0.15","0.15","0"
"Tue Oct 25 2022 09:15:00 GMT+0530 (India Standard Time)","41513.65","41513.65","41188.50","41237.15","-0.31","-0.32","0"
"Tue Oct 25 2022 09:20:00 GMT+0530 (India Standard Time)","41230.25","41230.25","41124.75","41225.55","-0.03","-0.03","0"
"Tue Oct 25 2022 09:25:00 GMT+0530 (India Standard Time)","41225.40","41260.80","41187.75","41224.25","0","-0.01","0"
"Tue Oct 25 2022 09:30:00 GMT+0530 (India Standard Time)","41219.00","41250.75","41192.95","41241.65","0.04","0.04","0"
"Tue Oct 25 2022 09:35:00 GMT+0530 (India Standard Time)","41245.10","41281.60","41238.80","41269.10","0.07","0.06","0"
"Tue Oct 25 2022 09:40:00 GMT+0530 (India Standard Time)","41275.20","41301.30","41208.50","41248.20","-0.05","-0.05","0"
"Tue Oct 25 2022 09:45:00 GMT+0530 (India Standard Time)","41254.25","41272.55","41229.20","41252.35","0.01","0.01","0"
"Tue Oct 25 2022 09:50:00 GMT+0530 (India Standard Time)","41253.50","41280.90","41244.10","41259.05","0.02","0.01","0"
"Tue Oct 25 2022 09:55:00 GMT+0530 (India Standard Time)","41256.15","41314.95","41252.60","41294.50","0.09","0.08","0"
"Tue Oct 25 2022 10:00:00 GMT+0530 (India Standard Time)","41299.95","41369.95","41298.25","41345.85","0.12","0.12","0"
"Tue Oct 25 2022 10:05:00 GMT+0530 (India Standard Time)","41344.75","41371.05","41327.85","41347.05","0","0","0"
"Tue Oct 25 2022 10:10:00 GMT+0530 (India Standard Time)","41345.70","41346.60","41315.80","41329.10","-0.04","-0.05","0"
"Tue Oct 25 2022 10:15:00 GMT+0530 (India Standard Time)","41329.85","41335.35","41210.65","41214.25","-0.28","-0.28","0"
"Tue Oct 25 2022 10:20:00 GMT+0530 (India Standard Time)","41206.40","41223.75","41174.85","41211.20","-0.01","-0.01","0"
"Tue Oct 25 2022 10:25:00 GMT+0530 (India Standard Time)","41215.00","41221.65","41170.15","41213.60","0.01","0","0"
