"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Fri Dec 31 2021 15:15:00 GMT+0530 (India Standard Time)","35472.45","35493.95","35470.25","35480.15","0.03","0.02","0"
"Fri Dec 31 2021 15:20:00 GMT+0530 (India Standard Time)","35480.40","35496.85","35463.80","35486.10","0.02","0.01","0"
"Fri Dec 31 2021 15:25:00 GMT+0530 (India Standard Time)","35487.35","35515.50","35479.10","35510.95","0.07","0.06","0"
"Mon Jan 03 2022 09:15:00 GMT+0530 (India Standard Time)","35585.20","35703.00","35585.20","35694.45","0.52","0.51","0"
"Mon Jan 03 2022 09:20:00 GMT+0530 (India Standard Time)","35689.05","35696.85","35549.80","35560.45","-0.38","-0.38","0"
"Mon Jan 03 2022 09:25:00 GMT+0530 (India Standard Time)","35558.35","35624.65","35554.80","35600.85","0.11","0.11","0"
"Mon Jan 03 2022 09:30:00 GMT+0530 (India Standard Time)","35605.70","35624.85","35530.05","35612.15","0.03","0.02","0"
"Mon Jan 03 2022 09:35:00 GMT+0530 (India Standard Time)","35609.60","35675.35","35603.80","35664.50","0.15","0.14","0"
"Mon Jan 03 2022 09:40:00 GMT+0530 (India Standard Time)","35669.70","35669.70","35638.70","35651.35","-0.04","-0.04","0"
"Mon Jan 03 2022 09:45:00 GMT+0530 (India Standard Time)","35652.05","35773.55","35632.95","35770.80","0.34","0.33","0"
"Mon Jan 03 2022 09:50:00 GMT+0530 (India Standard Time)","35772.40","35816.55","35757.90","35807.30","0.10","0.10","0"
"Mon Jan 03 2022 09:55:00 GMT+0530 (India Standard Time)","35801.80","35813.15","35781.50","35800.50","-0.02","-0.03","0"
"Mon Jan 03 2022 10:00:00 GMT+0530 (India Standard Time)","35798.00","35854.20","35792.45","35854.20","0.15","0.14","0"
"Mon Jan 03 2022 10:05:00 GMT+0530 (India Standard Time)","35852.25","35852.25","35807.30","35826.25","-0.08","-0.08","0"
"Mon Jan 03 2022 10:10:00 GMT+0530 (India Standard Time)","35827.75","35846.65","35822.20","35823.90","-0.01","-0.01","0"
"Mon Jan 03 2022 10:15:00 GMT+0530 (India Standard Time)","35827.45","35829.25","35789.60","35814.95","-0.02","-0.03","0"
"Mon Jan 03 2022 10:20:00 GMT+0530 (India Standard Time)","35814.80","35868.90","35810.25","35864.15","0.14","0.13","0"
"Mon Jan 03 2022 10:25:00 GMT+0530 (India Standard Time)","35864.80","35897.90","35863.05","35891.60","0.08","0.07","0"
"Mon Jan 03 2022 10:30:00 GMT+0530 (India Standard Time)","35896.65","35946.00","35892.00","35912.55","0.06","0.05","0"
"Mon Jan 03 2022 10:35:00 GMT+0530 (India Standard Time)","35909.30","35918.65","35876.95","35876.95","-0.10","-0.11","0"
"Mon Jan 03 2022 10:40:00 GMT+0530 (India Standard Time)","35876.35","35903.60","35868.90","35876.75","0","-0.01","0"
"Mon Jan 03 2022 10:45:00 GMT+0530 (India Standard Time)","35874.25","35888.65","35864.45","35872.25","-0.01","-0.02","0"
"Mon Jan 03 2022 10:50:00 GMT+0530 (India Standard Time)","35873.00","35877.55","35860.20","35865.60","-0.02","-0.03","0"
"Mon Jan 03 2022 10:55:00 GMT+0530 (India Standard Time)","35868.35","35917.05","35860.80","35898.80","0.09","0.09","0"
"Mon Jan 03 2022 11:00:00 GMT+0530 (India Standard Time)","35898.25","35916.95","35880.80","35890.60","-0.02","-0.03","0"
"Mon Jan 03 2022 11:05:00 GMT+0530 (India Standard Time)","35894.40","35910.70","35888.20","35891.20","0","-0.01","0"
"Mon Jan 03 2022 11:10:00 GMT+0530 (India Standard Time)","35890.35","35958.60","35882.35","35958.60","0.19","0.18","0"
"Mon Jan 03 2022 11:15:00 GMT+0530 (India Standard Time)","35960.80","35984.75","35936.65","35980.25","0.06","0.05","0"
"Mon Jan 03 2022 11:20:00 GMT+0530 (India Standard Time)","35980.75","36000.40","35971.35","35988.25","0.02","0.02","0"
"Mon Jan 03 2022 11:25:00 GMT+0530 (India Standard Time)","35986.85","35993.45","35955.15","35959.50","-0.08","-0.09","0"
"Mon Jan 03 2022 11:30:00 GMT+0530 (India Standard Time)","35958.75","35959.70","35922.00","35922.00","-0.10","-0.11","0"
"Mon Jan 03 2022 11:35:00 GMT+0530 (India Standard Time)","35928.05","35950.00","35909.90","35922.40","0","-0.01","0"
"Mon Jan 03 2022 11:40:00 GMT+0530 (India Standard Time)","35923.10","35977.55","35920.70","35963.80","0.12","0.11","0"
"Mon Jan 03 2022 11:45:00 GMT+0530 (India Standard Time)","35964.70","35967.05","35935.30","35941.70","-0.06","-0.07","0"
