"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Fri Jun 30 2023 13:05:00 GMT+0530 (India Standard Time)","44698.40","44712.90","44687.95","44706.75","0.02","0.02","0"
"Fri Jun 30 2023 13:10:00 GMT+0530 (India Standard Time)","44707.55","44725.20","44705.95","44707.00","0","0","0"
"Fri Jun 30 2023 13:15:00 GMT+0530 (India Standard Time)","44707.30","44731.15","44707.20","44718.65","0.03","0.02","0"
"Fri Jun 30 2023 13:20:00 GMT+0530 (India Standard Time)","44721.10","44735.60","44711.55","44725.75","0.02","0.01","0"
"Fri Jun 30 2023 13:25:00 GMT+0530 (India Standard Time)","44723.65","44758.45","44722.90","44750.25","0.05","0.05","0"
"Fri Jun 30 2023 13:30:00 GMT+0530 (India Standard Time)","44749.70","44753.65","44728.05","44737.05","-0.03","-0.03","0"
"Fri Jun 30 2023 13:35:00 GMT+0530 (India Standard Time)","44735.75","44765.55","44716.85","44736.00","0","0","0"
"Fri Jun 30 2023 13:40:00 GMT+0530 (India Standard Time)","44739.95","44770.60","44722.30","44744.55","0.02","0.02","0"
"Fri Jun 30 2023 13:45:00 GMT+0530 (India Standard Time)","44748.25","44771.15","44726.70","44749.80","0.01","0.01","0"
"Fri Jun 30 2023 13:50:00 GMT+0530 (India Standard Time)","44752.35","44772.30","44740.50","44766.50","0.04","0.04","0"
"Fri Jun 30 2023 13:55:00 GMT+0530 (India Standard Time)","44767.65","44787.10","44757.70","44769.25","0.01","0","0"
"Fri Jun 30 2023 14:00:00 GMT+0530 (India Standard Time)","44771.75","44782.40","44744.40","44747.10","-0.05","-0.05","0"
"Fri Jun 30 2023 14:05:00 GMT+0530 (India Standard Time)","44749.10","44751.75","44712.60","44723.70","-0.05","-0.05","0"
"Fri Jun 30 2023 14:10:00 GMT+0530 (India Standard Time)","44724.45","44744.30","44700.05","44702.50","-0.05","-0.05","0"
"Fri Jun 30 2023 14:15:00 GMT+0530 (India Standard Time)","44703.70","44735.70","44696.65","44734.30","0.07","0.07","0"
"Fri Jun 30 2023 14:20:00 GMT+0530 (India Standard Time)","44731.90","44746.90","44719.90","44746.45","0.03","0.03","0"
"Fri Jun 30 2023 14:25:00 GMT+0530 (India Standard Time)","44748.90","44770.15","44710.55","44753.00","0.01","0.01","0"
"Fri Jun 30 2023 14:30:00 GMT+0530 (India Standard Time)","44755.80","44757.40","44712.80","44739.10","-0.03","-0.03","0"
"Fri Jun 30 2023 14:35:00 GMT+0530 (India Standard Time)","44740.20","44781.05","44728.45","44759.70","0.05","0.04","0"
"Fri Jun 30 2023 14:40:00 GMT+0530 (India Standard Time)","44759.90","44777.55","44740.95","44769.60","0.02","0.02","0"
"Fri Jun 30 2023 14:45:00 GMT+0530 (India Standard Time)","44772.10","44772.10","44741.10","44766.65","-0.01","-0.01","0"
"Fri Jun 30 2023 14:50:00 GMT+0530 (India Standard Time)","44767.75","44770.50","44748.50","44757.60","-0.02","-0.02","0"
"Fri Jun 30 2023 14:55:00 GMT+0530 (India Standard Time)","44762.75","44762.75","44737.55","44742.00","-0.03","-0.04","0"
"Fri Jun 30 2023 15:00:00 GMT+0530 (India Standard Time)","44743.00","44749.45","44723.45","44734.50","-0.02","-0.02","0"
