"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Thu May 11 2023 09:15:00 GMT+0530 (India Standard Time)","43535.10","43607.80","43411.00","43429.95","0.20","0.20","0"
"Thu May 11 2023 09:20:00 GMT+0530 (India Standard Time)","43438.30","43495.50","43404.15","43455.45","0.06","0.06","0"
"Thu May 11 2023 09:25:00 GMT+0530 (India Standard Time)","43457.00","43470.40","43370.20","43412.95","-0.10","-0.10","0"
"Thu May 11 2023 09:30:00 GMT+0530 (India Standard Time)","43413.85","43494.15","43413.75","43459.00","0.11","0.10","0"
"Thu May 11 2023 09:35:00 GMT+0530 (India Standard Time)","43459.00","43520.45","43402.10","43425.70","-0.08","-0.08","0"
"Thu May 11 2023 09:40:00 GMT+0530 (India Standard Time)","43425.25","43473.25","43399.50","43467.75","0.10","0.09","0"
"Thu May 11 2023 09:45:00 GMT+0530 (India Standard Time)","43467.85","43496.55","43427.60","43438.70","-0.07","-0.07","0"
"Thu May 11 2023 09:50:00 GMT+0530 (India Standard Time)","43441.05","43473.55","43426.50","43469.50","0.07","0.07","0"
"Thu May 11 2023 09:55:00 GMT+0530 (India Standard Time)","43470.50","43518.70","43464.50","43505.40","0.08","0.08","0"
"Thu May 11 2023 10:00:00 GMT+0530 (India Standard Time)","43510.95","43560.25","43489.35","43512.60","0.02","0.01","0"
"Thu May 11 2023 10:05:00 GMT+0530 (India Standard Time)","43510.70","43550.90","43507.50","43544.85","0.07","0.07","0"
"Thu May 11 2023 10:10:00 GMT+0530 (India Standard Time)","43544.15","43603.95","43544.15","43580.85","0.08","0.08","0"
"Thu May 11 2023 10:15:00 GMT+0530 (India Standard Time)","43583.05","43604.45","43569.75","43582.55","0","0","0"
"Thu May 11 2023 10:20:00 GMT+0530 (India Standard Time)","43582.20","43606.85","43557.55","43592.90","0.02","0.02","0"
"Thu May 11 2023 10:25:00 GMT+0530 (India Standard Time)","43591.45","43605.00","43547.85","43555.95","-0.08","-0.09","0"
"Thu May 11 2023 10:30:00 GMT+0530 (India Standard Time)","43557.10","43616.80","43550.70","43596.30","0.09","0.09","0"
"Thu May 11 2023 10:35:00 GMT+0530 (India Standard Time)","43596.75","43603.20","43574.45","43599.15","0.01","0","0"
"Thu May 11 2023 10:40:00 GMT+0530 (India Standard Time)","43599.20","43627.40","43586.65","43611.45","0.03","0.03","0"
"Thu May 11 2023 10:45:00 GMT+0530 (India Standard Time)","43617.50","43624.25","43591.60","43603.65","-0.02","-0.02","0"
"Thu May 11 2023 10:50:00 GMT+0530 (India Standard Time)","43603.00","43645.80","43602.50","43628.65","0.06","0.05","0"
"Thu May 11 2023 10:55:00 GMT+0530 (India Standard Time)","43629.65","43647.00","43571.30","43594.55","-0.08","-0.08","0"
"Thu May 11 2023 11:00:00 GMT+0530 (India Standard Time)","43592.20","43603.05","43557.15","43579.40","-0.03","-0.04","0"
"Thu May 11 2023 11:05:00 GMT+0530 (India Standard Time)","43578.40","43608.05","43557.20","43586.90","0.02","0.01","0"
"Thu May 11 2023 11:10:00 GMT+0530 (India Standard Time)","43585.90","43608.10","43551.75","43574.65","-0.03","-0.03","0"
"Thu May 11 2023 11:15:00 GMT+0530 (India Standard Time)","43575.60","43589.30","43565.70","43575.65","0","0","0"
