"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Wed Dec 06 2023 14:15:00 GMT+0530 (India Standard Time)","46861.15","46884.00","46856.80","46876.25","0.04","0.04","0"
"Wed Dec 06 2023 14:20:00 GMT+0530 (India Standard Time)","46878.10","46884.30","46847.45","46856.05","-0.04","-0.05","0"
"Wed Dec 06 2023 14:25:00 GMT+0530 (India Standard Time)","46853.90","46863.60","46810.95","46857.35","0","0","0"
"Wed Dec 06 2023 14:30:00 GMT+0530 (India Standard Time)","46857.35","46873.90","46846.30","46868.30","0.02","0.02","0"
"Wed Dec 06 2023 14:35:00 GMT+0530 (India Standard Time)","46868.20","46902.85","46867.90","46889.40","0.05","0.04","0"
"Wed Dec 06 2023 14:40:00 GMT+0530 (India Standard Time)","46890.00","46935.00","46878.60","46927.00","0.08","0.08","0"
"Wed Dec 06 2023 14:45:00 GMT+0530 (India Standard Time)","46929.80","46937.05","46903.60","46918.15","-0.02","-0.02","0"
"Wed Dec 06 2023 14:50:00 GMT+0530 (India Standard Time)","46916.30","46946.50","46897.80","46903.65","-0.03","-0.03","0"
"Wed Dec 06 2023 14:55:00 GMT+0530 (India Standard Time)","46911.35","46913.20","46868.55","46872.65","-0.07","-0.07","0"
"Wed Dec 06 2023 15:00:00 GMT+0530 (India Standard Time)","46870.10","46882.45","46808.75","46834.25","-0.08","-0.08","0"
"Wed Dec 06 2023 15:05:00 GMT+0530 (India Standard Time)","46832.85","46874.30","46790.70","46848.85","0.03","0.03","0"
"Wed Dec 06 2023 15:10:00 GMT+0530 (India Standard Time)","46851.95","46863.45","46816.25","46835.50","-0.03","-0.03","0"
"Wed Dec 06 2023 15:15:00 GMT+0530 (India Standard Time)","46836.05","46849.70","46801.60","46824.35","-0.02","-0.03","0"
"Wed Dec 06 2023 15:20:00 GMT+0530 (India Standard Time)","46826.55","46843.50","46806.05","46825.70","0","0","0"
"Wed Dec 06 2023 15:25:00 GMT+0530 (India Standard Time)","46825.05","46842.45","46787.25","46801.85","-0.05","-0.05","0"
"Thu Dec 07 2023 09:15:00 GMT+0530 (India Standard Time)","46735.40","46774.20","46510.70","46574.45","-0.49","-0.49","0"
"Thu Dec 07 2023 09:20:00 GMT+0530 (India Standard Time)","46576.40","46620.35","46522.10","46522.70","-0.11","-0.11","0"
"Thu Dec 07 2023 09:25:00 GMT+0530 (India Standard Time)","46519.65","46564.85","46507.15","46510.95","-0.03","-0.03","0"
"Thu Dec 07 2023 09:30:00 GMT+0530 (India Standard Time)","46511.45","46598.65","46511.45","46598.65","0.19","0.19","0"
"Thu Dec 07 2023 09:35:00 GMT+0530 (India Standard Time)","46597.35","46655.35","46571.20","46651.80","0.11","0.11","0"
"Thu Dec 07 2023 09:40:00 GMT+0530 (India Standard Time)","46649.80","46658.95","46580.60","46585.60","-0.14","-0.14","0"
"Thu Dec 07 2023 09:45:00 GMT+0530 (India Standard Time)","46582.85","46625.45","46582.85","46588.30","0.01","0","0"
"Thu Dec 07 2023 09:50:00 GMT+0530 (India Standard Time)","46588.10","46646.60","46571.80","46643.00","0.12","0.12","0"
"Thu Dec 07 2023 09:55:00 GMT+0530 (India Standard Time)","46642.30","46642.80","46593.40","46603.25","-0.09","-0.09","0"
"Thu Dec 07 2023 10:00:00 GMT+0530 (India Standard Time)","46603.80","46608.70","46569.75","46586.75","-0.04","-0.04","0"
"Thu Dec 07 2023 10:05:00 GMT+0530 (India Standard Time)","46588.65","46604.05","46571.45","46598.45","0.03","0.02","0"
"Thu Dec 07 2023 10:10:00 GMT+0530 (India Standard Time)","46598.05","46608.05","46573.35","46581.15","-0.04","-0.04","0"
"Thu Dec 07 2023 10:15:00 GMT+0530 (India Standard Time)","46580.00","46594.75","46552.00","46594.35","0.03","0.03","0"
"Thu Dec 07 2023 10:20:00 GMT+0530 (India Standard Time)","46596.80","46647.40","46586.05","46639.25","0.10","0.09","0"
"Thu Dec 07 2023 10:25:00 GMT+0530 (India Standard Time)","46635.95","46654.15","46620.50","46633.25","-0.01","-0.01","0"
"Thu Dec 07 2023 10:30:00 GMT+0530 (India Standard Time)","46637.10","46652.75","46595.00","46644.80","0.02","0.02","0"
"Thu Dec 07 2023 10:35:00 GMT+0530 (India Standard Time)","46650.85","46678.95","46639.35","46652.80","0.02","0.02","0"
"Thu Dec 07 2023 10:40:00 GMT+0530 (India Standard Time)","46653.25","46768.00","46645.35","46745.35","0.20","0.20","0"
"Thu Dec 07 2023 10:45:00 GMT+0530 (India Standard Time)","46745.40","46748.85","46686.30","46702.50","-0.09","-0.09","0"
"Thu Dec 07 2023 10:50:00 GMT+0530 (India Standard Time)","46704.00","46756.00","46682.45","46738.35","0.08","0.07","0"
"Thu Dec 07 2023 10:55:00 GMT+0530 (India Standard Time)","46742.50","46789.10","46719.65","46732.50","-0.01","-0.01","0"
"Thu Dec 07 2023 11:00:00 GMT+0530 (India Standard Time)","46731.85","46836.65","46722.15","46834.30","0.22","0.22","0"
"Thu Dec 07 2023 11:05:00 GMT+0530 (India Standard Time)","46831.65","46903.80","46824.70","46864.70","0.06","0.06","0"
"Thu Dec 07 2023 11:10:00 GMT+0530 (India Standard Time)","46866.25","46874.80","46844.65","46874.80","0.02","0.02","0"
"Thu Dec 07 2023 11:15:00 GMT+0530 (India Standard Time)","46879.55","46901.40","46829.85","46830.10","-0.10","-0.10","0"
"Thu Dec 07 2023 11:20:00 GMT+0530 (India Standard Time)","46830.55","46852.50","46821.35","46837.00","0.01","0.01","0"
"Thu Dec 07 2023 11:25:00 GMT+0530 (India Standard Time)","46838.00","46861.10","46771.45","46771.45","-0.14","-0.14","0"
"Thu Dec 07 2023 11:30:00 GMT+0530 (India Standard Time)","46767.60","46796.95","46764.00","46796.30","0.05","0.05","0"
"Thu Dec 07 2023 11:35:00 GMT+0530 (India Standard Time)","46796.30","46819.25","46776.15","46784.30","-0.03","-0.03","0"
"Thu Dec 07 2023 11:40:00 GMT+0530 (India Standard Time)","46783.15","46807.25","46781.15","46806.65","0.05","0.05","0"
"Thu Dec 07 2023 11:45:00 GMT+0530 (India Standard Time)","46804.35","46816.95","46787.90","46791.00","-0.03","-0.04","0"
"Thu Dec 07 2023 11:50:00 GMT+0530 (India Standard Time)","46792.15","46845.05","46785.90","46825.25","0.07","0.07","0"
"Thu Dec 07 2023 11:55:00 GMT+0530 (India Standard Time)","46827.85","46852.40","46824.70","46847.00","0.05","0.04","0"
"Thu Dec 07 2023 12:00:00 GMT+0530 (India Standard Time)","46848.40","46852.55","46816.00","46827.10","-0.04","-0.04","0"
"Thu Dec 07 2023 12:05:00 GMT+0530 (India Standard Time)","46824.80","46845.90","46813.25","46842.95","0.03","0.03","0"
"Thu Dec 07 2023 12:10:00 GMT+0530 (India Standard Time)","46840.90","46857.35","46827.30","46843.75","0","0","0"
"Thu Dec 07 2023 12:15:00 GMT+0530 (India Standard Time)","46844.35","46846.35","46803.50","46814.00","-0.06","-0.07","0"
"Thu Dec 07 2023 12:20:00 GMT+0530 (India Standard Time)","46812.05","46825.90","46806.90","46809.40","-0.01","-0.01","0"
"Thu Dec 07 2023 12:25:00 GMT+0530 (India Standard Time)","46810.75","46823.80","46804.35","46813.75","0.01","0.01","0"
"Thu Dec 07 2023 12:30:00 GMT+0530 (India Standard Time)","46814.45","46822.95","46778.20","46784.50","-0.06","-0.06","0"
"Thu Dec 07 2023 12:35:00 GMT+0530 (India Standard Time)","46785.85","46840.55","46781.90","46837.70","0.11","0.11","0"
"Thu Dec 07 2023 12:40:00 GMT+0530 (India Standard Time)","46841.50","46850.90","46825.35","46833.05","-0.01","-0.01","0"
"Thu Dec 07 2023 12:45:00 GMT+0530 (India Standard Time)","46835.70","46842.20","46817.10","46832.85","0","0","0"
"Thu Dec 07 2023 12:50:00 GMT+0530 (India Standard Time)","46831.45","46837.30","46816.30","46830.15","-0.01","-0.01","0"
"Thu Dec 07 2023 12:55:00 GMT+0530 (India Standard Time)","46833.80","46875.35","46824.15","46853.40","0.05","0.05","0"
"Thu Dec 07 2023 13:00:00 GMT+0530 (India Standard Time)","46850.15","46858.50","46828.50","46832.40","-0.04","-0.05","0"
"Thu Dec 07 2023 13:05:00 GMT+0530 (India Standard Time)","46831.60","46845.50","46816.20","46824.20","-0.02","-0.02","0"
"Thu Dec 07 2023 13:10:00 GMT+0530 (India Standard Time)","46825.45","46865.90","46823.35","46845.40","0.05","0.04","0"
"Thu Dec 07 2023 13:15:00 GMT+0530 (India Standard Time)","46844.70","46856.20","46821.65","46838.15","-0.02","-0.02","0"
"Thu Dec 07 2023 13:20:00 GMT+0530 (India Standard Time)","46841.20","46861.70","46831.45","46836.15","0","-0.01","0"
"Thu Dec 07 2023 13:25:00 GMT+0530 (India Standard Time)","46837.25","46866.40","46833.25","46863.05","0.06","0.06","0"
"Thu Dec 07 2023 13:30:00 GMT+0530 (India Standard Time)","46858.85","46913.05","46856.90","46910.05","0.10","0.10","0"
"Thu Dec 07 2023 13:35:00 GMT+0530 (India Standard Time)","46908.90","46927.70","46881.15","46885.70","-0.05","-0.05","0"
"Thu Dec 07 2023 13:40:00 GMT+0530 (India Standard Time)","46887.20","46891.15","46856.60","46883.30","-0.01","-0.01","0"
"Thu Dec 07 2023 13:45:00 GMT+0530 (India Standard Time)","46881.50","46887.15","46860.35","46880.60","-0.01","-0.01","0"
"Thu Dec 07 2023 13:50:00 GMT+0530 (India Standard Time)","46882.10","46889.90","46857.05","46867.95","-0.03","-0.03","0"
"Thu Dec 07 2023 13:55:00 GMT+0530 (India Standard Time)","46869.25","46887.60","46855.80","46878.80","0.02","0.02","0"
"Thu Dec 07 2023 14:00:00 GMT+0530 (India Standard Time)","46880.00","46888.50","46866.40","46882.95","0.01","0.01","0"
"Thu Dec 07 2023 14:05:00 GMT+0530 (India Standard Time)","46883.35","46901.80","46874.05","46879.45","-0.01","-0.01","0"
"Thu Dec 07 2023 14:10:00 GMT+0530 (India Standard Time)","46878.00","46878.55","46813.40","46848.05","-0.07","-0.07","0"
"Thu Dec 07 2023 14:15:00 GMT+0530 (India Standard Time)","46849.50","46865.00","46838.15","46847.35","0","0","0"
"Thu Dec 07 2023 14:20:00 GMT+0530 (India Standard Time)","46848.15","46867.25","46844.00","46853.45","0.01","0.01","0"
"Thu Dec 07 2023 14:25:00 GMT+0530 (India Standard Time)","46853.15","46882.70","46852.55","46881.00","0.06","0.06","0"
"Thu Dec 07 2023 14:30:00 GMT+0530 (India Standard Time)","46881.75","46916.00","46876.50","46892.40","0.02","0.02","0"
"Thu Dec 07 2023 14:35:00 GMT+0530 (India Standard Time)","46892.00","46907.50","46870.50","46870.50","-0.05","-0.05","0"
"Thu Dec 07 2023 14:40:00 GMT+0530 (India Standard Time)","46872.10","46887.25","46854.05","46856.15","-0.03","-0.03","0"
"Thu Dec 07 2023 14:45:00 GMT+0530 (India Standard Time)","46854.25","46874.70","46841.70","46848.20","-0.02","-0.02","0"
"Thu Dec 07 2023 14:50:00 GMT+0530 (India Standard Time)","46847.05","46871.55","46837.15","46862.45","0.03","0.03","0"
"Thu Dec 07 2023 14:55:00 GMT+0530 (India Standard Time)","46860.80","46871.20","46848.65","46863.25","0","0","0"
"Thu Dec 07 2023 15:00:00 GMT+0530 (India Standard Time)","46862.40","46866.90","46795.50","46853.00","-0.02","-0.02","0"
"Thu Dec 07 2023 15:05:00 GMT+0530 (India Standard Time)","46848.65","46848.65","46809.00","46826.50","-0.06","-0.06","0"
"Thu Dec 07 2023 15:10:00 GMT+0530 (India Standard Time)","46827.75","46838.00","46807.55","46829.20","0.01","0","0"
"Thu Dec 07 2023 15:15:00 GMT+0530 (India Standard Time)","46829.35","46856.55","46812.65","46847.15","0.04","0.04","0"
"Thu Dec 07 2023 15:20:00 GMT+0530 (India Standard Time)","46844.75","46887.50","46844.75","46874.15","0.06","0.06","0"
"Thu Dec 07 2023 15:25:00 GMT+0530 (India Standard Time)","46874.60","46889.95","46829.60","46839.40","-0.07","-0.08","0"
"Fri Dec 08 2023 09:15:00 GMT+0530 (India Standard Time)","46797.20","46916.25","46793.90","46878.85","0.08","0.08","0"
"Fri Dec 08 2023 09:20:00 GMT+0530 (India Standard Time)","46878.15","46944.80","46838.25","46944.80","0.14","0.14","0"
"Fri Dec 08 2023 09:25:00 GMT+0530 (India Standard Time)","46945.30","46976.15","46927.95","46938.50","-0.01","-0.02","0"
"Fri Dec 08 2023 09:30:00 GMT+0530 (India Standard Time)","46935.50","46949.00","46908.75","46920.95","-0.04","-0.04","0"
"Fri Dec 08 2023 09:35:00 GMT+0530 (India Standard Time)","46920.80","46943.50","46913.75","46941.45","0.04","0.04","0"
"Fri Dec 08 2023 09:40:00 GMT+0530 (India Standard Time)","46941.20","47026.15","46922.05","47019.85","0.17","0.17","0"
"Fri Dec 08 2023 09:45:00 GMT+0530 (India Standard Time)","47015.60","47050.50","46989.90","47018.70","0","0","0"
"Fri Dec 08 2023 09:50:00 GMT+0530 (India Standard Time)","47024.50","47072.55","47001.95","47057.30","0.08","0.08","0"
"Fri Dec 08 2023 09:55:00 GMT+0530 (India Standard Time)","47053.55","47081.20","47014.25","47065.55","0.02","0.02","0"
"Fri Dec 08 2023 10:00:00 GMT+0530 (India Standard Time)","47074.40","47100.15","47034.30","47091.35","0.05","0.05","0"
"Fri Dec 08 2023 10:05:00 GMT+0530 (India Standard Time)","47090.80","47124.15","47050.10","47050.50","-0.09","-0.09","0"
"Fri Dec 08 2023 10:10:00 GMT+0530 (India Standard Time)","47053.35","47099.60","47013.10","47097.50","0.10","0.10","0"
"Fri Dec 08 2023 10:15:00 GMT+0530 (India Standard Time)","47097.70","47104.55","47079.90","47098.35","0","0","0"
"Fri Dec 08 2023 10:20:00 GMT+0530 (India Standard Time)","47099.05","47100.40","47054.00","47078.30","-0.04","-0.04","0"
"Fri Dec 08 2023 10:25:00 GMT+0530 (India Standard Time)","47074.35","47151.00","47054.55","47148.95","0.15","0.15","0"
"Fri Dec 08 2023 10:30:00 GMT+0530 (India Standard Time)","47149.70","47162.45","47088.25","47102.30","-0.10","-0.10","0"
"Fri Dec 08 2023 10:35:00 GMT+0530 (India Standard Time)","47102.90","47103.70","47076.00","47099.55","-0.01","-0.01","0"
"Fri Dec 08 2023 10:40:00 GMT+0530 (India Standard Time)","47099.20","47154.95","47091.55","47146.00","0.10","0.10","0"
"Fri Dec 08 2023 10:45:00 GMT+0530 (India Standard Time)","47149.70","47170.25","47109.90","47110.15","-0.08","-0.08","0"
"Fri Dec 08 2023 10:50:00 GMT+0530 (India Standard Time)","47107.25","47125.15","47081.80","47083.05","-0.06","-0.06","0"
"Fri Dec 08 2023 10:55:00 GMT+0530 (India Standard Time)","47078.70","47098.00","47059.15","47074.45","-0.02","-0.02","0"
"Fri Dec 08 2023 11:00:00 GMT+0530 (India Standard Time)","47074.10","47075.20","46958.45","46960.15","-0.24","-0.24","0"
"Fri Dec 08 2023 11:05:00 GMT+0530 (India Standard Time)","46961.95","46991.85","46938.75","46973.35","0.03","0.03","0"
"Fri Dec 08 2023 11:10:00 GMT+0530 (India Standard Time)","46972.80","47099.15","46955.75","47086.05","0.24","0.24","0"
"Fri Dec 08 2023 11:15:00 GMT+0530 (India Standard Time)","47083.85","47119.45","47071.35","47114.00","0.06","0.06","0"
"Fri Dec 08 2023 11:20:00 GMT+0530 (India Standard Time)","47113.30","47125.80","47083.15","47094.15","-0.04","-0.04","0"
"Fri Dec 08 2023 11:25:00 GMT+0530 (India Standard Time)","47094.65","47099.90","47067.80","47088.35","-0.01","-0.01","0"
"Fri Dec 08 2023 11:30:00 GMT+0530 (India Standard Time)","47088.90","47101.90","47067.75","47096.85","0.02","0.02","0"
"Fri Dec 08 2023 11:35:00 GMT+0530 (India Standard Time)","47095.90","47110.55","47076.05","47076.15","-0.04","-0.05","0"
"Fri Dec 08 2023 11:40:00 GMT+0530 (India Standard Time)","47075.35","47075.35","47053.70","47067.10","-0.02","-0.02","0"
"Fri Dec 08 2023 11:45:00 GMT+0530 (India Standard Time)","47068.15","47078.65","47048.70","47053.10","-0.03","-0.03","0"
"Fri Dec 08 2023 11:50:00 GMT+0530 (India Standard Time)","47053.60","47064.05","47022.10","47039.75","-0.03","-0.03","0"
"Fri Dec 08 2023 11:55:00 GMT+0530 (India Standard Time)","47038.70","47055.70","47019.65","47029.40","-0.02","-0.02","0"
"Fri Dec 08 2023 12:00:00 GMT+0530 (India Standard Time)","47030.15","47045.05","47016.00","47026.35","-0.01","-0.01","0"
