"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Tue Apr 19 2022 15:05:00 GMT+0530 (India Standard Time)","36534.10","36574.35","36276.35","36422.20","-0.31","-0.30","0"
"Tue Apr 19 2022 15:10:00 GMT+0530 (India Standard Time)","36426.70","36532.00","36365.60","36365.60","-0.16","-0.15","0"
"Tue Apr 19 2022 15:15:00 GMT+0530 (India Standard Time)","36365.15","36390.70","36216.00","36224.35","-0.39","-0.38","0"
"Tue Apr 19 2022 15:20:00 GMT+0530 (India Standard Time)","36221.45","36251.65","36122.55","36136.35","-0.24","-0.24","0"
"Tue Apr 19 2022 15:25:00 GMT+0530 (India Standard Time)","36135.40","36136.10","35931.25","36070.65","-0.18","-0.18","0"
"Wed Apr 20 2022 09:15:00 GMT+0530 (India Standard Time)","36482.60","36482.60","36210.10","36343.15","0.76","0.76","0"
"Wed Apr 20 2022 09:20:00 GMT+0530 (India Standard Time)","36348.10","36439.90","36270.90","36295.40","-0.13","-0.13","0"
"Wed Apr 20 2022 09:25:00 GMT+0530 (India Standard Time)","36303.65","36328.40","36189.20","36260.55","-0.10","-0.09","0"
"Wed Apr 20 2022 09:30:00 GMT+0530 (India Standard Time)","36262.70","36355.45","36260.60","36349.75","0.25","0.25","0"
"Wed Apr 20 2022 09:35:00 GMT+0530 (India Standard Time)","36350.90","36410.15","36302.30","36392.50","0.12","0.12","0"
"Wed Apr 20 2022 09:40:00 GMT+0530 (India Standard Time)","36393.90","36440.65","36381.15","36384.70","-0.02","-0.02","0"
"Wed Apr 20 2022 09:45:00 GMT+0530 (India Standard Time)","36384.20","36385.20","36276.95","36344.50","-0.11","-0.10","0"
"Wed Apr 20 2022 09:50:00 GMT+0530 (India Standard Time)","36345.10","36408.20","36343.60","36384.70","0.11","0.12","0"
"Wed Apr 20 2022 09:55:00 GMT+0530 (India Standard Time)","36384.00","36409.95","36361.05","36385.25","0","0.01","0"
"Wed Apr 20 2022 10:00:00 GMT+0530 (India Standard Time)","36384.90","36408.70","36281.70","36370.85","-0.04","-0.03","0"
"Wed Apr 20 2022 10:05:00 GMT+0530 (India Standard Time)","36370.15","36386.90","36354.05","36354.05","-0.05","-0.04","0"
"Wed Apr 20 2022 10:10:00 GMT+0530 (India Standard Time)","36354.20","36364.10","36305.75","36328.30","-0.07","-0.07","0"
"Wed Apr 20 2022 10:15:00 GMT+0530 (India Standard Time)","36328.80","36376.50","36308.30","36356.50","0.08","0.08","0"
"Wed Apr 20 2022 10:20:00 GMT+0530 (India Standard Time)","36354.80","36382.15","36332.60","36371.70","0.04","0.05","0"
"Wed Apr 20 2022 10:25:00 GMT+0530 (India Standard Time)","36371.30","36388.40","36344.50","36357.90","-0.04","-0.03","0"
"Wed Apr 20 2022 10:30:00 GMT+0530 (India Standard Time)","36356.25","36361.60","36238.45","36242.30","-0.32","-0.31","0"
"Wed Apr 20 2022 10:35:00 GMT+0530 (India Standard Time)","36246.80","36279.95","36214.60","36237.75","-0.01","-0.01","0"
"Wed Apr 20 2022 10:40:00 GMT+0530 (India Standard Time)","36235.60","36257.15","36213.10","36216.65","-0.06","-0.05","0"
"Wed Apr 20 2022 10:45:00 GMT+0530 (India Standard Time)","36214.80","36269.85","36212.20","36264.80","0.13","0.14","0"
"Wed Apr 20 2022 10:50:00 GMT+0530 (India Standard Time)","36264.40","36311.20","36255.85","36287.80","0.06","0.07","0"
"Wed Apr 20 2022 10:55:00 GMT+0530 (India Standard Time)","36286.55","36321.25","36284.75","36289.20","0","0.01","0"
"Wed Apr 20 2022 11:00:00 GMT+0530 (India Standard Time)","36299.00","36379.95","36279.50","36364.75","0.21","0.21","0"
"Wed Apr 20 2022 11:05:00 GMT+0530 (India Standard Time)","36368.90","36433.90","36363.25","36431.65","0.18","0.19","0"
"Wed Apr 20 2022 11:10:00 GMT+0530 (India Standard Time)","36430.10","36443.60","36375.40","36393.20","-0.11","-0.10","0"
"Wed Apr 20 2022 11:15:00 GMT+0530 (India Standard Time)","36391.05","36430.90","36376.60","36376.60","-0.05","-0.04","0"
"Wed Apr 20 2022 11:20:00 GMT+0530 (India Standard Time)","36376.25","36390.60","36347.30","36374.05","-0.01","0","0"
"Wed Apr 20 2022 11:25:00 GMT+0530 (India Standard Time)","36375.65","36378.95","36269.80","36271.10","-0.28","-0.28","0"
"Wed Apr 20 2022 11:30:00 GMT+0530 (India Standard Time)","36266.30","36301.75","36254.15","36267.85","-0.01","0","0"
"Wed Apr 20 2022 11:35:00 GMT+0530 (India Standard Time)","36264.55","36297.20","36229.80","36243.95","-0.07","-0.06","0"
"Wed Apr 20 2022 11:40:00 GMT+0530 (India Standard Time)","36245.95","36295.25","36245.95","36269.50","0.07","0.08","0"
"Wed Apr 20 2022 11:45:00 GMT+0530 (India Standard Time)","36274.95","36330.80","36225.45","36278.15","0.02","0.03","0"
"Wed Apr 20 2022 11:50:00 GMT+0530 (India Standard Time)","36276.05","36295.90","36263.75","36273.55","-0.01","-0.01","0"
"Wed Apr 20 2022 11:55:00 GMT+0530 (India Standard Time)","36276.90","36285.45","36258.05","36267.75","-0.02","-0.01","0"
"Wed Apr 20 2022 12:00:00 GMT+0530 (India Standard Time)","36263.65","36332.75","36248.40","36314.85","0.13","0.14","0"
"Wed Apr 20 2022 12:05:00 GMT+0530 (India Standard Time)","36311.55","36332.10","36281.80","36329.95","0.04","0.05","0"
"Wed Apr 20 2022 12:10:00 GMT+0530 (India Standard Time)","36330.40","36357.10","36319.55","36327.85","-0.01","0","0"
"Wed Apr 20 2022 12:15:00 GMT+0530 (India Standard Time)","36327.90","36365.20","36327.90","36341.00","0.04","0.04","0"
"Wed Apr 20 2022 12:20:00 GMT+0530 (India Standard Time)","36343.70","36383.65","36343.10","36380.20","0.11","0.11","0"
"Wed Apr 20 2022 12:25:00 GMT+0530 (India Standard Time)","36379.35","36404.15","36367.25","36403.65","0.06","0.07","0"
"Wed Apr 20 2022 12:30:00 GMT+0530 (India Standard Time)","36403.10","36405.85","36330.10","36389.40","-0.04","-0.03","0"
"Wed Apr 20 2022 12:35:00 GMT+0530 (India Standard Time)","36389.75","36495.15","36389.15","36495.15","0.29","0.30","0"
"Wed Apr 20 2022 12:40:00 GMT+0530 (India Standard Time)","36494.75","36511.15","36453.65","36471.95","-0.06","-0.06","0"
"Wed Apr 20 2022 12:45:00 GMT+0530 (India Standard Time)","36470.60","36486.75","36441.35","36485.05","0.04","0.04","0"
"Wed Apr 20 2022 12:50:00 GMT+0530 (India Standard Time)","36486.55","36502.15","36441.90","36456.60","-0.08","-0.07","0"
"Wed Apr 20 2022 12:55:00 GMT+0530 (India Standard Time)","36453.35","36491.90","36453.35","36490.80","0.09","0.10","0"
"Wed Apr 20 2022 13:00:00 GMT+0530 (India Standard Time)","36487.95","36506.80","36468.35","36483.65","-0.02","-0.01","0"
"Wed Apr 20 2022 13:05:00 GMT+0530 (India Standard Time)","36483.05","36491.55","36389.65","36446.55","-0.10","-0.10","0"
"Wed Apr 20 2022 13:10:00 GMT+0530 (India Standard Time)","36444.30","36459.85","36374.30","36378.25","-0.19","-0.18","0"
"Wed Apr 20 2022 13:15:00 GMT+0530 (India Standard Time)","36376.40","36381.60","36282.65","36345.75","-0.09","-0.08","0"
"Wed Apr 20 2022 13:20:00 GMT+0530 (India Standard Time)","36341.75","36404.05","36333.35","36380.55","0.10","0.10","0"
