"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"Wed Mar 30 2022 15:00:00 GMT+0530 (India Standard Time)","36313.00","36351.05","36300.15","36341.85","0.08","0.08","0"
"Wed Mar 30 2022 15:05:00 GMT+0530 (India Standard Time)","36343.25","36357.20","36313.90","36328.35","-0.04","-0.04","0"
"Wed Mar 30 2022 15:10:00 GMT+0530 (India Standard Time)","36333.55","36352.90","36318.10","36339.25","0.03","0.03","0"
"Wed Mar 30 2022 15:15:00 GMT+0530 (India Standard Time)","36340.30","36363.10","36324.45","36324.45","-0.04","-0.04","0"
"Wed Mar 30 2022 15:20:00 GMT+0530 (India Standard Time)","36326.65","36345.00","36321.30","36335.05","0.03","0.03","0"
"Wed Mar 30 2022 15:25:00 GMT+0530 (India Standard Time)","36337.15","36344.15","36303.10","36324.35","-0.03","-0.03","0"
"Thu Mar 31 2022 09:15:00 GMT+0530 (India Standard Time)","36457.20","36457.20","36323.65","36378.65","0.15","0.15","0"
"Thu Mar 31 2022 09:20:00 GMT+0530 (India Standard Time)","36372.55","36404.85","36333.00","36337.10","-0.11","-0.11","0"
"Thu Mar 31 2022 09:25:00 GMT+0530 (India Standard Time)","36340.00","36362.85","36287.55","36303.60","-0.09","-0.09","0"
"Thu Mar 31 2022 09:30:00 GMT+0530 (India Standard Time)","36304.70","36467.60","36304.70","36467.60","0.45","0.45","0"
"Thu Mar 31 2022 09:35:00 GMT+0530 (India Standard Time)","36474.55","36541.65","36474.55","36530.95","0.17","0.17","0"
"Thu Mar 31 2022 09:40:00 GMT+0530 (India Standard Time)","36528.80","36538.95","36505.15","36518.40","-0.03","-0.04","0"
"Thu Mar 31 2022 09:45:00 GMT+0530 (India Standard Time)","36520.85","36582.70","36517.45","36572.55","0.15","0.15","0"
"Thu Mar 31 2022 09:50:00 GMT+0530 (India Standard Time)","36575.50","36588.85","36561.90","36565.45","-0.02","-0.02","0"
"Thu Mar 31 2022 09:55:00 GMT+0530 (India Standard Time)","36566.05","36567.20","36518.25","36526.35","-0.11","-0.11","0"
